Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	sigma2	theta
0	-17.21385	-18.0645	0.8506446	0.004326365	0	1	0.05026585	3.861064
10	-14.37133	-14.95168	0.5803516	0.01648849	0	1	0.03373947	3.059985
20	-16.71168	-11.91225	-4.799438	0.1023503	0	1	0.06509317	3.653024
30	-15.4939	-13.30928	-2.184625	0.06096192	0	1	0.04640851	3.617694
40	-14.67088	-11.68285	-2.988034	0.07467133	0	1	0.04875638	3.331136
50	-17.82357	-16.49243	-1.331141	0.02883667	0	1	0.1156973	2.792338
60	-15.44843	-10.97233	-4.476103	0.0967789	0	1	0.06400289	3.399386
70	-16.52147	-16.63867	0.1172045	0.01182724	0	1	0.06928284	2.67108
80	-16.55283	-13.54902	-3.00381	0.08058051	0	1	0.03578723	3.189976
90	-14.27224	-14.15972	-0.1125232	0.02558381	0	1	0.04090594	3.446525
100	-17.23424	-16.85899	-0.3752412	0.01405103	0	1	0.1003163	2.796168
110	-14.21215	-12.29146	-1.920693	0.05359925	0	1	0.05343779	3.250591
120	-15.8115	-10.99495	-4.816557	0.1001789	0	1	0.07461742	3.40329
130	-14.5214	-12.56314	-1.958256	0.05079544	0	1	0.06473476	3.383443
140	-17.30892	-16.4208	-0.8881162	0.02067967	0	1	0.1163508	3.377383
150	-16.05536	-12.57768	-3.477681	0.07521316	0	1	0.07722178	3.116375
160	-15.18249	-12.31703	-2.865454	0.0645342	0	1	0.07532615	3.23498
170	-14.7697	-15.15864	0.3889435	0.008453174	0	1	0.0635636	3.21467
180	-14.90104	-14.08609	-0.8149547	0.02768277	0	1	0.07357153	3.202747
190	-16.31105	-14.54675	-1.764299	0.04069782	0	1	0.09292	2.970716
200	-15.1175	-13.1048	-2.012696	0.04819134	0	1	0.07888342	3.378194
210	-14.92231	-11.44847	-3.47384	0.08324719	0	1	0.04944923	3.378194
220	-16.17451	-15.9205	-0.2540021	0.01439345	0	1	0.08720444	3.481253
230	-15.45792	-14.79809	-0.6598294	0.02517475	0	1	0.07231857	3.553167
240	-16.70845	-14.24057	-2.467876	0.05676697	0	1	0.0775923	3.758987
250	-14.81447	-12.06214	-2.752334	0.06698248	0	1	0.05879429	3.497691
260	-14.18744	-12.4477	-1.739736	0.04939426	0	1	0.05619609	3.351595
270	-15.03236	-16.15518	1.122821	0.007432914	0	1	0.03227462	2.954779
280	-16.90453	-17.23357	0.3290406	0.006865483	0	1	0.07364611	3.781353
290	-14.44617	-13.93079	-0.5153816	0.02645279	0	1	0.0583429	3.051484
300	-19.02831	-16.56394	-2.464366	0	1	0	0.03190986	3.424283
310	-14.08183	-13.28053	-0.8013005	0.03656746	0	1	0.04451923	3.117803
320	-14.79646	-15.79596	0.9994947	0.004002017	0	1	0.04409365	3.494535
330	-13.8089	-13.67971	-0.1291902	0.02452253	0	1	0.04409365	3.244737
340	-16.34163	-13.47348	-2.86815	0.06042499	0	1	0.09468357	3.583344
350	-14.21638	-14.15524	-0.06114062	0.01931849	0	1	0.05484454	3.115273
360	-16.90138	-16.08853	-0.8128511	0.02118725	0	1	0.1049439	3.484775
370	-15.46561	-14.72605	-0.7395611	0.02408274	0	1	0.08316913	3.297673
380	-14.36779	-13.92553	-0.4422626	0.02473366	0	1	0.05960715	3.358555
390	-18.78538	-20.70211	1.916734	0.000728632	0	1	0.02109681	2.84637
400	-14.23401	-15.33719	1.103177	0.002024583	0	1	0.04431833	3.193107
410	-15.68291	-12.59709	-3.085828	0.08121332	0	1	0.03751731	3.280166
420	-14.27964	-14.50775	0.2281057	0.01508975	0	1	0.05182375	3.374953
430	-13.99404	-14.32141	0.3273695	0.01560512	0	1	0.04561508	3.122644
440	-14.56458	-13.71517	-0.8494087	0.03130088	0	1	0.0624088	3.071531
450	-14.0642	-13.32464	-0.7395656	0.03131814	0	1	0.05586364	3.263103
460	-15.53704	-11.64519	-3.891855	0.08451979	0	1	0.07003284	3.248681
470	-15.35745	-12.43736	-2.920097	0.07690121	0	1	0.04029589	3.249918
480	-15.73626	-16.82226	1.085995	0.007215913	0	1	0.03388737	2.827824
490	-17.25504	-18.42414	1.1691	0.001517055	0	1	0.04266548	3.830172
500	-15.58683	-16.04151	0.4546742	0.006080073	0	1	0.06781867	3.529424
510	-17.63766	-18.80211	1.16445	0.01222179	0	1	0.02378965	3.575691
520	-14.93221	-11.72993	-3.20228	0.07316431	0	1	0.065626	3.28927
530	-20.43493	-16.01877	-4.416159	0.07699569	0	1	0.1789516	2.941469
540	-14.00467	-12.62752	-1.377149	0.04517692	0	1	0.04931487	3.233256
550	-16.3925	-16.36814	-0.02436509	0.01094109	0	1	0.08380625	2.835824
560	-16.14355	-16.35459	0.2110313	0.006004995	0	1	0.08688714	3.109358
570	-14.83373	-13.61081	-1.22292	0.0398036	0	1	0.05680048	2.994442
580	-14.54987	-13.57823	-0.9716389	0.0369767	0	1	0.0516118	3.016635
590	-14.77128	-13.68902	-1.082259	0.03807072	0	1	0.05428223	2.987241
600	-16.7472	-15.3598	-1.387396	0.03073343	0	1	0.1102669	3.196652
610	-13.90172	-13.25591	-0.6458093	0.03204737	0	1	0.04886434	3.317294
620	-15.69229	-16.9537	1.261413	0.001138682	0	1	0.03972137	3.626691
630	-16.48795	-10.88955	-5.598393	0.1153102	0	1	0.0709479	3.551897
640	-14.31652	-12.23199	-2.084522	0.06053887	0	1	0.04297631	3.335414
650	-16.77316	-17.18311	0.4099581	0.0007491724	0	1	0.09508469	3.306229
660	-14.76351	-12.51382	-2.249693	0.06128918	0	1	0.04864506	3.520671
670	-14.9087	-13.04705	-1.861651	0.05193273	0	1	0.05520975	3.058671
680	-14.52703	-15.85936	1.332332	0.002525019	0	1	0.03428533	3.35363
690	-19.08629	-16.44755	-2.638746	0	1	0	0.03798894	3.512189
700	-14.91148	-13.3658	-1.545683	0.04163381	0	1	0.0709263	3.109778
710	-15.39353	-14.26293	-1.130595	0.03687814	0	1	0.06083272	2.894111
720	-13.9893	-14.57779	0.5884903	0.01120231	0	1	0.04475862	3.210659
730	-14.30969	-13.12962	-1.180078	0.03774765	0	1	0.0609336	3.184589
740	-14.87033	-13.56439	-1.305941	0.03710619	0	1	0.07158818	3.411625
750	-14.12972	-13.80957	-0.3201498	0.03152764	0	1	0.0363057	3.366643
760	-19.51915	-19.14593	-0.3732204	0.0105516	0	1	0.121363	2.442613
770	-16.18991	-15.11506	-1.074847	0.03259621	0	1	0.07281322	2.792825
780	-14.8196	-14.47073	-0.3488689	0.02777679	0	1	0.0459246	2.91833
790	-14.63626	-14.88641	0.2501497	0.01247042	0	1	0.05854966	3.029077
800	-14.70549	-14.94472	0.2392273	0.02113043	0	1	0.03676231	2.957711
810	-14.62915	-15.43387	0.8047253	0.004809025	0	1	0.05124908	3.41961
820	-16.7129	-16.15973	-0.5531702	0.01673639	0	1	0.1033948	3.109747
830	-17.43921	-12.23613	-5.203081	0.1148464	0	1	0.04901579	3.22636
840	-18.31058	-15.62842	-2.682156	0	1	0	0.03967435	3.147709
850	-14.51599	-13.43865	-1.077348	0.04001089	0	1	0.04854886	3.0376
860	-19.72329	-16.40073	-3.322558	0	1	0	0.07527193	3.119929
870	-16.40657	-10.83247	-5.574095	0.1126278	0	1	0.08025311	3.486675
880	-17.61706	-15.18746	-2.429601	0.05188893	0	1	0.09766067	3.814992
890	-15.70644	-11.2349	-4.471542	0.09369221	0	1	0.0755008	3.347792
900	-15.47628	-11.33991	-4.136371	0.09435236	0	1	0.05207383	3.497619
910	-17.2025	-16.88975	-0.3127463	0.01308369	0	1	0.09938885	2.798171
920	-13.89886	-13.53341	-0.3654458	0.02656261	0	1	0.04991699	3.225532
930	-15.1593	-13.29454	-1.864755	0.04613907	0	1	0.07616565	3.124684
940	-14.82479	-13.7059	-1.118887	0.03498346	0	1	0.06672851	3.05186
950	-14.43687	-12.8894	-1.547466	0.05367117	0	1	0.03664716	3.27732
960	-14.47115	-15.68419	1.213038	0.003448825	0	1	0.03671551	3.378868
970	-13.90164	-13.05958	-0.8420575	0.03892308	0	1	0.04073603	3.252593
980	-14.04271	-13.67259	-0.3701214	0.03081388	0	1	0.03969421	3.382434
990	-18.81412	-19.14272	0.3286031	0.002598951	0	1	0.09316574	3.995658
1000	-14.3004	-12.65042	-1.649978	0.04618644	0	1	0.06128457	3.308433
1010	-14.11821	-13.6077	-0.5105128	0.0342303	0	1	0.03785201	3.38334
1020	-14.01997	-12.5413	-1.478665	0.04609586	0	1	0.05189371	3.299861
1030	-18.32694	-17.64348	-0.683466	0.01883723	0	1	0.1049306	2.56361
1040	-14.28471	-12.32287	-1.961843	0.05364446	0	1	0.05554433	3.399692
1050	-15.00658	-15.66222	0.6556381	0.004410555	0	1	0.06080681	2.999942
1060	-16.73591	-12.79151	-3.944402	0.09766891	0	1	0.03581166	3.315027
1070	-14.351	-12.72395	-1.627044	0.04633557	0	1	0.05940583	3.405666
1080	-16.81831	-14.61844	-2.199866	0.05555764	0	1	0.06343239	2.851019
1090	-19.03223	-13.67484	-5.35739	0.105262	0	1	0.09689407	3.002515
1100	-15.96354	-14.17214	-1.791404	0.04056415	0	1	0.0961775	3.353633
1110	-14.1819	-13.52601	-0.6558992	0.03106718	0	1	0.05209406	3.085579
1120	-14.28884	-14.28964	0.0007997673	0.02131285	0	1	0.0461948	3.004805
1130	-15.43072	-13.52134	-1.909375	0.04842961	0	1	0.0702138	3.004805
1140	-14.79727	-13.40457	-1.392698	0.0385941	0	1	0.07194111	3.36361
1150	-14.84027	-11.43802	-3.402255	0.07827275	0	1	0.06051975	3.375826
1160	-16.80653	-12.83007	-3.976463	0.07827275	0	1	0.1074664	3.520062
1170	-17.57358	-17.61393	0.04035081	0.006048692	0	1	0.1028104	3.63497
1180	-16.46669	-15.90159	-0.5651014	0.02286302	0	1	0.07470182	3.740617
1190	-14.67899	-15.36175	0.682758	0.01097639	0	1	0.04124139	2.927021
1200	-14.8147	-15.42197	0.6072731	0.01938321	0	1	0.02800909	3.126629
1210	-14.91507	-16.43688	1.521806	0.002756177	0	1	0.02800909	3.165657
1220	-15.16464	-15.8337	0.6690602	0.01236759	0	1	0.03873023	2.856578
1230	-15.21814	-14.20964	-1.008496	0.02960691	0	1	0.08031579	3.228618
1240	-16.75878	-16.13367	-0.6251136	0.01915942	0	1	0.09724417	3.56215
1250	-18.58368	-18.36754	-0.2161398	0.0210207	0	1	0.05831594	2.436142
1260	-14.84657	-15.4071	0.5605266	0.006200251	0	1	0.06060486	3.045244
1270	-14.16424	-13.67377	-0.4904699	0.02901867	0	1	0.04941703	3.066567
1280	-15.81311	-16.03626	0.2231478	0.02142679	0	1	0.03675419	2.812223
1290	-16.4037	-14.18816	-2.215543	0.05006892	0	1	0.08714261	2.94339
1300	-17.65601	-16.64913	-1.006884	0.02662377	0	1	0.09448446	2.638274
1310	-14.60563	-15.51917	0.9135465	0.00165871	0	1	0.05466111	3.287117
1320	-15.43323	-11.35106	-4.082167	0.09394506	0	1	0.05044384	3.482645
1330	-16.41454	-15.87203	-0.5425072	0.0282419	0	1	0.05432895	3.783363
1340	-14.40902	-14.47025	0.06122829	0.02613552	0	1	0.03335401	3.083009
1350	-14.60011	-16.05427	1.45416	0.001755255	0	1	0.03166554	3.300436
1360	-14.41194	-15.24586	0.8339192	0.006642572	0	1	0.0449996	3.010978
1370	-17.02478	-15.85459	-1.170189	0.04187252	0	1	0.04808726	3.807877
1380	-19.4344	-17.29151	-2.142892	0.04187252	0	1	0.1271949	3.971307
1390	-19.16229	-16.19687	-2.965417	0	1	0	0.05266576	2.901843
1400	-15.48345	-14.21325	-1.270202	0.03438095	0	1	0.0802452	3.488334
1410	-14.81066	-14.65561	-0.1550534	0.017064	0	1	0.06819822	3.278847
1420	-14.62314	-14.07383	-0.5493173	0.02613034	0	1	0.0614368	3.030676
1430	-14.7663	-14.11603	-0.6502692	0.02871292	0	1	0.05896309	3.518262
1440	-15.87825	-12.3436	-3.534653	0.07547497	0	1	0.08058025	3.173882
