Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	sigma2	theta
0	-7.555589	-8.785509	1.22992	0.008436114	0	1	0.02779349	3.303335
10	-9.719803	-8.028395	-1.691408	0	1	0	0.01473104	2.896619
20	-5.414929	-7.007723	1.592794	0.01015748	0	1	0.01754792	3.157739
30	-5.968544	-7.407993	1.439448	0.01332008	0	1	0.01711713	3.008985
40	-6.680217	-6.968473	0.2882555	0.03822829	0	1	0.01330031	3.314116
50	-8.203178	-6.765817	-1.437361	0	1	0	0.01142621	3.262178
60	-10.66729	-8.909372	-1.757917	0	1	0	0.01574411	2.798131
70	-6.601015	-6.965499	0.3644844	0.0287191	0	1	0.0210598	3.368887
80	-4.867548	-7.39419	2.526642	0.006984941	0	1	0.008246993	3.088884
90	-5.428179	-6.85374	1.425562	0.01536065	0	1	0.01547132	3.359462
100	-7.980736	-8.76938	0.7886447	0.01660914	0	1	0.02726374	3.504477
110	-4.572546	-6.651645	2.079099	0.009932286	0	1	0.0109279	3.140036
120	-8.088706	-6.659053	-1.429653	0	1	0	0.01133848	3.156824
130	-5.09086	-6.685335	1.594475	0.01269322	0	1	0.01518601	3.156824
140	-10.14515	-9.630334	-0.5148177	0.03520825	0	1	0.03519937	3.695354
150	-8.581915	-6.928433	-1.653482	0	1	0	0.01418281	3.145831
160	-7.959963	-9.487381	1.527418	0.002138333	0	1	0.02943429	3.277236
170	-3.991856	-6.635455	2.643599	0.0005928376	0	1	0.01051773	3.168841
180	-6.107057	-8.028727	1.921669	0.002284319	0	1	0.01968159	3.000822
190	-5.016032	-6.585923	1.569891	0.0144309	0	1	0.0141123	3.166848
200	-8.546327	-9.371814	0.8254869	0.0144309	0	1	0.02970903	3.535849
210	-8.281119	-7.058576	-1.222543	0	1	0	0.009217387	3.057113
220	-6.139542	-8.100816	1.961274	0.003934249	0	1	0.01723792	3.470847
230	-4.681902	-6.538714	1.856813	0.01150282	0	1	0.01249229	3.258918
240	-4.242924	-7.036755	2.793831	0.001105695	0	1	0.008792799	3.08351
250	-4.641029	-6.840677	2.199648	0.009390264	0	1	0.009987267	3.117153
260	-5.892701	-8.557277	2.664576	0.004255357	0	1	0.0083789	2.931701
270	-5.026126	-7.258919	2.232793	0.002560043	0	1	0.0141969	3.005153
280	-4.332831	-6.758688	2.425857	0.00659384	0	1	0.009324734	3.188726
290	-8.252697	-7.233739	-1.018957	0	1	0	0.007519551	3.180649
300	-4.610443	-6.895922	2.285479	0.001291152	0	1	0.0144665	3.180649
310	-7.968429	-6.671484	-1.296945	0	1	0	0.009929342	3.170031
320	-5.293378	-7.130117	1.836739	0.01460876	0	1	0.01069929	3.077522
330	-7.87729	-7.045361	-0.831929	0.04583472	0	1	0.02655923	3.383463
340	-4.168693	-6.716047	2.547354	0.001804779	0	1	0.01081593	3.262127
350	-5.112673	-6.848437	1.735764	0.009076805	0	1	0.01616515	3.166975
360	-9.654125	-7.708589	-1.945536	0	1	0	0.01899327	3.194244
370	-5.491338	-7.1621	1.670762	0.009748382	0	1	0.01661023	3.05499
380	-6.243425	-7.595398	1.351972	0.01134974	0	1	0.02087552	3.084181
390	-7.840644	-10.00353	2.162889	0.003235111	0	1	0.01465659	3.672945
