Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	sigma2	theta
0	-12.1345	-9.90511	-2.229387	0	1	0	0.02522753	3.138284
10	-9.051714	-8.310353	-0.7413617	0.04405752	0	1	0.02522753	3.39951
20	-8.529997	-10.02618	1.496187	0.01941899	0	1	0.01141653	3.213668
30	-8.029514	-10.02645	1.996937	0.002250066	0	1	0.01893493	2.87905
40	-12.11836	-9.343492	-2.774873	0.06660808	0	1	0.05137748	3.260781
50	-9.376401	-10.82059	1.444191	0.00655157	0	1	0.02557297	2.742696
60	-11.77796	-11.30259	-0.4753666	0.02645696	0	1	0.05426859	3.206122
70	-10.24608	-9.123364	-1.122716	0.04438855	0	1	0.03622975	3.500271
80	-7.829091	-9.705911	1.87682	0.001407634	0	1	0.02243272	3.026087
90	-11.34082	-11.31877	-0.02205139	0.03393254	0	1	0.02224909	2.801361
100	-8.901601	-8.852098	-0.04950352	0.03393254	0	1	0.02286834	3.090088
110	-11.91321	-9.868932	-2.044282	0	1	0	0.02096451	3.397451
120	-7.184784	-9.139038	1.954254	0.004845044	0	1	0.01697149	3.213467
130	-7.402797	-9.103107	1.70031	0.009175988	0	1	0.01697149	3.079503
140	-8.681684	-11.04798	2.3663	0.00644802	0	1	0.01023179	3.366945
150	-10.55554	-13.05982	2.504279	0.004774086	0	1	0.00983228	2.810416
160	-11.44524	-9.580649	-1.864594	0	1	0	0.0175165	3.338229
170	-11.32072	-9.805281	-1.515438	0	1	0	0.01235409	3.180191
180	-8.566636	-9.974357	1.407721	0.01948712	0	1	0.01242279	3.076624
190	-12.47627	-11.21186	-1.264408	0	1	0	0.009611466	3.046786
200	-8.223596	-9.739489	1.515893	0.01018092	0	1	0.0192407	2.898953
210	-8.608214	-11.17931	2.571093	0.004191105	0	1	0.009516619	3.071193
220	-7.55514	-9.777325	2.222185	0.003935366	0	1	0.01369379	3.006406
230	-7.528486	-9.547152	2.018666	0.001771765	0	1	0.01905489	3.006941
240	-9.174619	-9.97259	0.7979708	0.01505919	0	1	0.02963376	3.487325
250	-13.8007	-14.99828	1.197585	0.0004305914	0	1	0.04685439	4.07698
260	-8.059146	-9.380939	1.321793	0.01267508	0	1	0.02018386	3.440318
270	-8.260468	-10.6046	2.344127	0.004147711	0	1	0.01197176	2.937843
280	-15.2701	-14.63443	-0.635665	0.02142483	0	1	0.08556716	2.807686
290	-9.800222	-10.90003	1.09981	0.006795932	0	1	0.03557307	2.935247
300	-10.43348	-11.32675	0.8932737	0.01147771	0	1	0.03323523	2.713574
310	-8.387607	-9.100892	0.7132855	0.0217284	0	1	0.02181399	3.019599
320	-7.657887	-9.164413	1.506526	0.009543262	0	1	0.02016168	3.051662
330	-8.852243	-11.45237	2.600125	0.0005237183	0	1	0.01146208	2.855153
340	-8.248653	-9.828382	1.579729	0.003598679	0	1	0.02655292	3.240861
350	-10.13847	-8.808162	-1.330309	0.05802656	0	1	0.02004162	3.234259
360	-12.46566	-11.3362	-1.129462	0.03600371	0	1	0.05963662	3.454101
370	-11.16489	-9.485134	-1.679755	0	1	0	0.01456037	3.234128
380	-8.244064	-9.494485	1.250421	0.00953725	0	1	0.02605583	3.087603
390	-7.762339	-9.707228	1.944889	0.00164645	0	1	0.02066515	3.380364
400	-9.36251	-9.929613	0.5671027	0.01760622	0	1	0.03215081	3.44987
410	-10.2458	-8.01148	-2.234318	0.06622627	0	1	0.03060099	3.353132
420	-7.604567	-8.9377	1.333133	0.01260088	0	1	0.02004328	3.290354
430	-14.2093	-11.64	-2.569294	0	1	0	0.03544007	2.811996
440	-10.42039	-10.63339	0.2130034	0.02268675	0	1	0.03400953	3.652688
450	-9.024136	-9.577616	0.5534807	0.03104207	0	1	0.01482406	3.453227
460	-12.0193	-9.858545	-2.160759	0	1	0	0.02355429	3.036886
470	-12.61168	-8.490219	-4.121465	0.09660038	0	1	0.03402855	3.61784
480	-10.88675	-11.80631	0.9195642	0.005631073	0	1	0.04561042	3.237053
490	-10.77439	-9.163864	-1.610531	0.04981201	0	1	0.04293517	3.359891
500	-7.399281	-9.713588	2.314307	0.0009678002	0	1	0.01486223	3.355135
510	-7.210021	-9.107469	1.897448	0.005325825	0	1	0.01746415	3.195883
520	-7.644637	-8.803658	1.159021	0.01809014	0	1	0.01729027	3.145056
530	-10.20593	-8.672661	-1.533273	0.05376718	0	1	0.03151689	3.533764
540	-9.689042	-10.43895	0.749908	0.01625798	0	1	0.02898232	2.814506
550	-8.029988	-9.85023	1.820242	0.0007798815	0	1	0.02462856	3.076294
560	-7.843323	-9.276907	1.433584	0.0163069	0	1	0.01458717	3.081999
570	-8.938917	-9.969892	1.030975	0.0212703	0	1	0.01630909	2.931748
580	-7.918147	-9.375616	1.457469	0.01722678	0	1	0.01349501	3.129348
590	-10.42113	-10.14681	-0.2743203	0.03095149	0	1	0.03410224	3.631972
600	-13.75516	-11.16881	-2.586348	0	1	0	0.03604966	3.084649
610	-9.602478	-10.71347	1.110989	0.0105781	0	1	0.02818088	3.622875
620	-11.83774	-10.14531	-1.692424	0	1	0	0.01474602	3.437917
630	-11.4896	-9.554064	-1.935539	0	1	0	0.01880436	3.31956
640	-8.886122	-10.73488	1.848759	0.007213314	0	1	0.01641454	2.783604
650	-7.801544	-9.427393	1.625849	0.00495944	0	1	0.02341161	3.197755
660	-7.168178	-9.36701	2.198832	0.003790999	0	1	0.0141365	3.211363
670	-17.97934	-14.36808	-3.611263	0.06538838	0	1	0.1273714	3.730037
680	-13.7987	-12.05828	-1.740419	0.05074041	0	1	0.04630005	3.90788
690	-9.063417	-8.709806	-0.3536109	0.04283611	0	1	0.01838991	3.430092
700	-11.75909	-11.51694	-0.2421495	0.03074257	0	1	0.03342963	2.719022
710	-10.87431	-9.788995	-1.085319	0.04759318	0	1	0.02892137	3.681515
720	-7.569346	-9.213854	1.644508	0.01261797	0	1	0.01466579	3.309152
730	-7.358004	-9.191626	1.833622	0.005812146	0	1	0.01809184	3.078719
740	-9.976854	-9.853999	-0.1228555	0.03329001	0	1	0.02555365	2.926665
750	-8.784048	-8.715178	-0.06887062	0.03259691	0	1	0.0252149	3.429925
760	-7.77713	-8.812159	1.035029	0.02016714	0	1	0.0173285	3.13268
770	-10.21823	-10.03221	-0.186021	0.02633197	0	1	0.04093269	3.237766
780	-8.812388	-9.549595	0.7372071	0.01622971	0	1	0.02940146	3.064968
790	-10.36891	-7.951175	-2.417738	0.07070348	0	1	0.0282737	3.35529
800	-7.905669	-9.861502	1.955832	0.00311751	0	1	0.01875106	2.906977
810	-13.98731	-11.487	-2.500304	0	1	0	0.03307748	2.788265
820	-11.59469	-10.62371	-0.9709829	0.03837388	0	1	0.04429252	2.950858
830	-13.28721	-11.88433	-1.402883	0.03853326	0	1	0.06758397	3.497325
840	-9.963726	-8.043813	-1.919913	0.06341189	0	1	0.02635474	3.436965
850	-10.51122	-10.93581	0.4245853	0.01734399	0	1	0.03764992	2.841723
860	-15.14049	-14.75588	-0.3846135	0.01779768	0	1	0.08234579	2.744023
870	-7.660165	-9.177126	1.516961	0.01415191	0	1	0.01522778	3.079735
880	-8.909776	-10.39874	1.488963	0.003355944	0	1	0.0294926	2.962525
890	-8.328448	-9.225594	0.8971466	0.01988056	0	1	0.02022741	3.466252
900	-8.013204	-9.01551	1.002307	0.02098033	0	1	0.01707121	3.075025
910	-7.394361	-9.55939	2.165029	0.002760587	0	1	0.01553323	3.010195
920	-12.64275	-10.31931	-2.323443	0	1	0	0.0277155	3.009961
930	-10.29298	-9.692083	-0.6008994	0.0468637	0	1	0.01859576	3.584054
940	-8.463778	-8.588156	0.1243774	0.03323514	0	1	0.02002065	3.399125
950	-7.753135	-9.205736	1.452601	0.01663125	0	1	0.01404275	3.146247
960	-10.51722	-11.01697	0.4997511	0.01827121	0	1	0.03307565	3.693808
970	-13.1821	-11.29345	-1.888652	0	1	0	0.01794302	3.651608
980	-8.075613	-9.933274	1.857662	0.003936352	0	1	0.01971556	3.47598
990	-8.233583	-8.579928	0.346345	0.0267425	0	1	0.02346456	3.212371
1000	-10.57519	-9.196327	-1.378859	0.04875194	0	1	0.03624048	3.562231
1010	-8.09488	-9.564978	1.470098	0.008889749	0	1	0.02172646	2.950311
1020	-12.36559	-11.2977	-1.067889	0.04277151	0	1	0.03770787	3.829467
1030	-9.212601	-11.3957	2.183101	0.005508227	0	1	0.0129851	3.57022
1040	-7.27296	-9.194981	1.922021	0.00405179	0	1	0.01836194	3.234234
1050	-8.771057	-10.47393	1.702875	0.006903272	0	1	0.01934106	2.785007
1060	-7.669518	-10.07246	2.402939	7.276692e-05	0	1	0.01433454	2.940365
1070	-10.18977	-9.809408	-0.3803605	0.03007671	0	1	0.03991276	3.172987
1080	-12.78838	-12.28919	-0.4991836	0.02755724	0	1	0.05210434	2.740561
1090	-9.177389	-10.41002	1.232635	0.007847529	0	1	0.02928585	3.502749
1100	-8.432325	-8.874932	0.4426072	0.02300142	0	1	0.02653823	3.201365
1110	-8.561075	-10.09907	1.537994	0.0043199	0	1	0.02653823	2.946963
1120	-9.806309	-9.02098	-0.7853284	0.05046424	0	1	0.01810605	3.208634
1130	-8.601454	-9.389077	0.7876229	0.02033518	0	1	0.021975	3.503015
1140	-8.039684	-8.573347	0.5336625	0.02483172	0	1	0.02176302	3.29485
1150	-11.48373	-9.819416	-1.664317	0	1	0	0.01433732	3.356714
1160	-9.065521	-10.62309	1.557573	0.006279662	0	1	0.02319872	2.762321
1170	-9.399668	-9.783728	0.3840597	0.02629362	0	1	0.02319872	2.909159
1180	-9.776181	-11.00075	1.224571	0.005342767	0	1	0.03419343	3.493083
1190	-8.888214	-10.82012	1.931902	0.004531966	0	1	0.01767665	3.610036
1200	-8.724845	-10.29277	1.567926	0.005781507	0	1	0.02364031	2.827554
1210	-8.698516	-8.7272	0.02868472	0.029639	0	1	0.02720269	3.197597
1220	-10.65471	-9.43128	-1.223434	0.05763634	0	1	0.018427	3.189444
1230	-9.116072	-8.30054	-0.8155327	0.04762072	0	1	0.02204706	3.409616
1240	-7.213996	-9.057612	1.843616	0.007491388	0	1	0.01623234	3.17542
1250	-11.11639	-12.33067	1.214282	0.005195705	0	1	0.03484628	3.785693
1260	-8.561202	-10.53149	1.970285	0.007544539	0	1	0.0142566	3.51921
1270	-7.645057	-9.726395	2.081337	0.005748984	0	1	0.01417456	2.991774
1280	-10.72121	-8.166765	-2.554446	0.07231387	0	1	0.02949481	3.28828
1290	-10.60149	-12.06398	1.462498	0.01774143	0	1	0.01302816	3.638467
1300	-9.598859	-10.92774	1.328884	0.003096281	0	1	0.03514364	3.345276
1310	-8.716051	-10.39979	1.683737	0.001209318	0	1	0.02752877	2.934312
1320	-7.330042	-9.222404	1.892362	0.005345382	0	1	0.01753308	3.295841
1330	-10.61516	-11.22544	0.6102788	0.0211881	0	1	0.02495911	3.765043
1340	-11.87736	-11.50024	-0.3771208	0.02556517	0	1	0.05183108	2.961195
1350	-9.31044	-8.321063	-0.9893768	0.04796653	0	1	0.02570658	3.242797
1360	-8.160837	-9.388512	1.227676	0.01546933	0	1	0.01882452	3.461276
1370	-11.29697	-12.19516	0.8981948	0.01327398	0	1	0.02976597	3.852596
1380	-9.349553	-11.37992	2.030371	0.00730096	0	1	0.01361832	3.593691
1390	-7.563634	-9.207035	1.643401	0.006558107	0	1	0.0209459	3.261356
1400	-8.155375	-9.649198	1.493823	0.006148309	0	1	0.02491698	3.033686
1410	-7.980681	-8.586939	0.6062574	0.02381624	0	1	0.0214808	3.205004
1420	-8.231	-9.494901	1.263902	0.01979609	0	1	0.01408677	3.069368
1430	-12.90524	-11.03672	-1.868521	0	1	0	0.01758542	2.73862
1440	-9.993009	-12.25538	2.262371	0.002136146	0	1	0.01461799	2.661068
1450	-8.945477	-8.305455	-0.6400221	0.04483416	0	1	0.02178143	3.390245
1460	-11.44066	-11.81597	0.3753077	0.0304532	0	1	0.01833759	2.788814
1470	-8.811056	-9.018276	0.2072199	0.03079679	0	1	0.02126142	3.053687
1480	-9.240453	-10.87476	1.634311	0.01774663	0	1	0.01096816	3.03183
1490	-8.672959	-8.710823	0.03786381	0.03056042	0	1	0.02553653	3.398961
1500	-13.05096	-10.67588	-2.375083	0	1	0	0.02918434	2.921113
1510	-7.726105	-9.791717	2.065612	0.009149828	0	1	0.01179608	3.1889
1520	-9.38619	-10.30249	0.9163014	0.01685701	0	1	0.02369274	2.805864
1530	-8.385929	-9.48939	1.103461	0.01225181	0	1	0.0257397	3.384354
1540	-8.725615	-9.390922	0.6653069	0.02242949	0	1	0.02196437	2.961372
1550	-16.95793	-16.61455	-0.3433842	0.01239199	0	1	0.1084902	3.574237
1560	-8.614544	-9.564219	0.9496752	0.01412664	0	1	0.02689363	3.414291
1570	-8.529369	-8.441656	-0.08771245	0.0352795	0	1	0.02195475	3.209148
1580	-7.85831	-9.834819	1.97651	0.0005338883	0	1	0.02137159	2.966022
1590	-12.19211	-10.11645	-2.075651	0	1	0	0.02163257	2.898102
1600	-8.114516	-9.382099	1.267583	0.01013123	0	1	0.02473581	3.069637
1610	-8.900357	-10.30792	1.407565	0.004258928	0	1	0.03034377	3.338555
1620	-7.616888	-8.758295	1.141407	0.01859182	0	1	0.01708743	3.266389
1630	-11.3244	-9.794674	-1.52973	0	1	0	0.01253193	3.126419
1640	-7.304694	-9.409317	2.104623	0.001494033	0	1	0.01777249	3.298975
1650	-7.686547	-10.25461	2.568058	0.0004661511	0	1	0.0118756	3.01699
1660	-8.923276	-8.783571	-0.1397052	0.03227947	0	1	0.02757425	3.15103
1670	-10.41712	-9.153287	-1.263837	0.04653761	0	1	0.03678137	3.14837
1680	-9.685477	-10.29003	0.6045484	0.01579144	0	1	0.03444627	3.465377
1690	-13.71637	-11.14552	-2.57085	0	1	0	0.03549524	3.04279
1700	-7.972004	-9.224395	1.252391	0.01064312	0	1	0.02437186	3.234722
1710	-9.882523	-11.04699	1.164465	0.005555716	0	1	0.03586113	3.452367
1720	-7.866911	-9.810687	1.943776	0.002867181	0	1	0.01925911	3.438827
1730	-12.14838	-10.07299	-2.075391	0	1	0	0.02162694	2.909186
1740	-10.19579	-9.039641	-1.156152	0.04492198	0	1	0.03630801	3.18183
1750	-9.774116	-9.444438	-0.3296777	0.04635719	0	1	0.01460569	3.38063
1760	-9.613254	-10.98399	1.370734	0.005088494	0	1	0.02998748	3.58944
