Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	sigma2	theta
0	-11.05727	-11.48646	0.4291925	0.01791269	0	1	0.03625011	3.499403
10	-9.425736	-11.56365	2.137918	0.002773527	0	1	0.01593065	3.281888
20	-10.63811	-13.19905	2.560945	0.0003871453	0	1	0.01200065	2.994165
30	-10.62157	-10.84821	0.2266327	0.02560819	0	1	0.02828593	3.564258
40	-9.810517	-10.48775	0.6772293	0.0250593	0	1	0.01861394	3.165585
50	-10.82098	-13.01579	2.194809	0.006676749	0	1	0.01197459	3.393496
60	-12.28913	-12.24389	-0.04523565	0.02138769	0	1	0.04753086	2.971927
70	-11.0905	-10.26056	-0.8299397	0.05064093	0	1	0.01878494	3.296156
80	-10.01781	-10.76971	0.7518994	0.01765689	0	1	0.02664802	3.441658
90	-14.34497	-12.29026	-2.054712	0	1	0	0.02118432	3.530467
100	-13.27063	-11.36561	-1.905023	0.05244501	0	1	0.04952584	3.738688
110	-12.0248	-12.10312	0.07832576	0.01923968	0	1	0.04763666	3.406015
120	-13.12273	-11.79463	-1.328103	0.04325714	0	1	0.04763666	2.954933
130	-13.19454	-10.63999	-2.554544	0.06074871	0	1	0.05830934	3.226367
140	-15.00285	-15.25214	0.2492901	0.02979376	0	1	0.02164136	2.666319
150	-15.63752	-13.24231	-2.395216	0	1	0	0.02977787	2.6956
160	-11.75686	-9.605684	-2.151176	0.05845972	0	1	0.04454206	3.345097
170	-11.10327	-9.28112	-1.822153	0.06330255	0	1	0.02413883	3.441185
180	-10.42816	-10.12954	-0.2986201	0.03970085	0	1	0.02095487	3.201727
190	-12.09227	-13.04067	0.9484093	0.0177419	0	1	0.02178511	2.728067
200	-12.85371	-14.89829	2.044576	0.00890956	0	1	0.01221017	2.797655
210	-10.78519	-11.53622	0.7510328	0.0155155	0	1	0.03023434	3.564985
220	-9.87199	-10.32023	0.4482416	0.02531633	0	1	0.02305417	3.120729
230	-9.588195	-10.9974	1.409209	0.01381044	0	1	0.01729898	3.360687
