Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	sigma2	theta
0	-12.00977	-12.4635	0.4537262	0.01829992	0	1	0.03460678	2.81522
10	-10.27397	-11.38603	1.112055	0.01199093	0	1	0.02580449	3.252717
20	-10.68723	-11.1981	0.5108623	0.02116094	0	1	0.02770106	3.409545
30	-15.04991	-12.57368	-2.476237	0	1	0	0.03229093	3.093668
40	-17.32848	-16.01067	-1.317816	0	1	0	0.01013875	3.204593
50	-13.87079	-11.22486	-2.64593	0.07729381	0	1	0.02533758	3.611551
60	-12.7188	-11.60357	-1.115226	0.03986129	0	1	0.04775963	3.01281
70	-10.63177	-11.73886	1.107086	0.01252828	0	1	0.02513959	3.421233
80	-10.7415	-10.40996	-0.3315346	0.03369394	0	1	0.03115972	3.269091
90	-15.58406	-13.42224	-2.161821	0	1	0	0.02357932	2.788863
100	-12.91008	-11.55495	-1.355132	0.05073106	0	1	0.03237947	2.986091
110	-10.33093	-10.97542	0.6444845	0.02100365	0	1	0.02445767	3.31301
120	-11.98899	-12.66793	0.6789406	0.01616818	0	1	0.03125272	3.643243
130	-13.08771	-13.93408	0.8463694	0.004471314	0	1	0.05199085	2.953939
140	-11.65944	-10.30818	-1.351262	0.05544895	0	1	0.02455303	3.459115
150	-11.89678	-12.74626	0.8494804	0.007599594	0	1	0.04325267	3.16308
160	-14.33118	-12.28995	-2.041225	0	1	0	0.02090052	3.28007
170	-10.74298	-10.73995	-0.003022891	0.03298859	0	1	0.02336882	3.141848
180	-10.23644	-11.5047	1.268254	0.01363091	0	1	0.02007579	3.145117
190	-11.3933	-11.48082	0.08751598	0.02485608	0	1	0.03416287	3.498676
200	-11.0047	-10.12773	-0.8769621	0.04630293	0	1	0.02593046	3.259832
210	-12.58579	-11.443	-1.142791	0.04883964	0	1	0.02921137	3.007876
220	-12.04634	-10.49982	-1.546517	0.05784147	0	1	0.0259907	3.526152
230	-10.42352	-11.66505	1.241534	0.009837234	0	1	0.02567737	3.052836
240	-10.63634	-11.17379	0.5374483	0.02189021	0	1	0.02586041	3.044839
250	-10.76173	-12.21417	1.452436	0.01410298	0	1	0.01624904	3.11361
260	-10.57367	-12.29442	1.720753	0.0006251525	0	1	0.02708811	3.31724
270	-10.2337	-12.06248	1.828786	0.005068473	0	1	0.01880494	3.21906
280	-10.39995	-10.73245	0.3324981	0.02753822	0	1	0.0228982	3.290759
290	-12.98515	-11.24426	-1.740895	0.05302164	0	1	0.04171376	3.020093
300	-14.9617	-12.49747	-2.464225	0	1	0	0.03190534	3.166266
310	-11.72666	-12.75421	1.027545	0.006495813	0	1	0.0385834	2.952806
320	-12.61883	-13.9135	1.294673	0.002654912	0	1	0.03688483	2.691542
330	-15.50314	-13.6298	-1.873343	0	1	0	0.01767042	2.865499
340	-12.50704	-9.57969	-2.927349	0.07208101	0	1	0.04538342	3.369278
350	-14.92175	-12.49184	-2.429919	0	1	0	0.03082939	3.085928
360	-11.23705	-10.83722	-0.3998284	0.03205481	0	1	0.03667903	3.386439
370	-16.07891	-13.56182	-2.51709	0	1	0	0.03363743	2.77429
380	-10.95757	-11.46054	0.5029729	0.018267	0	1	0.03300656	3.049753
390	-12.07734	-12.18807	0.110735	0.02178642	0	1	0.03986219	2.894516
400	-12.91026	-14.43423	1.523973	0.01151209	0	1	0.01757223	3.657006
410	-10.51509	-11.91771	1.402623	0.007921091	0	1	0.02441812	3.388429
420	-16.86041	-14.98007	-1.880345	0	1	0	0.01779458	3.680942
430	-11.29058	-12.03001	0.7394253	0.01356484	0	1	0.03419789	2.955028
440	-10.51665	-11.1098	0.5931552	0.02555809	0	1	0.01978463	3.294564
450	-11.91042	-11.5349	-0.3755212	0.03619929	0	1	0.02816942	3.603496
460	-17.28968	-14.90309	-2.38659	0	1	0	0.02952209	2.550538
470	-13.75555	-9.306964	-4.448586	0.1017909	0	1	0.03727647	3.551403
480	-11.34399	-12.20967	0.8656893	0.00942492	0	1	0.03829417	3.202565
490	-12.18429	-10.75036	-1.433926	0.05846586	0	1	0.02239957	3.489994
500	-11.58123	-12.70381	1.122578	0.0119419	0	1	0.02560685	3.600909
510	-10.98532	-12.51441	1.529091	0.0008900978	0	1	0.0323119	3.083166
520	-10.31695	-12.00313	1.686187	0.006192269	0	1	0.0203226	3.065082
530	-11.40265	-12.33843	0.9357801	0.01020168	0	1	0.03413385	3.478708
540	-12.14367	-10.6898	-1.453874	0.05530247	0	1	0.0274377	3.562104
550	-12.41567	-11.51359	-0.9020785	0.03648219	0	1	0.04691958	3.514915
560	-13.53436	-13.18351	-0.3508449	0.02299975	0	1	0.05895919	3.514915
570	-15.80568	-13.54631	-2.259362	0	1	0	0.02599519	3.628346
580	-13.04799	-10.06603	-2.981954	0.07562921	0	1	0.03903938	3.197896
590	-13.80185	-13.73395	-0.06790521	0.02064306	0	1	0.05091641	3.75031
600	-13.85829	-12.52934	-1.328948	0.04041166	0	1	0.05728719	2.919023
610	-12.44399	-11.07767	-1.366326	0.0487904	0	1	0.03663268	3.02855
620	-11.16092	-10.4977	-0.6632166	0.04057652	0	1	0.02916042	3.128974
630	-12.07341	-9.699334	-2.374078	0.06388005	0	1	0.04193451	3.377516
640	-12.01172	-11.47398	-0.5377406	0.03439558	0	1	0.03677281	3.586551
650	-11.45595	-11.83384	0.377889	0.02760933	0	1	0.02179227	3.531117
660	-11.35834	-11.25254	-0.1057947	0.03920491	0	1	0.01807818	3.260601
670	-11.50704	-12.64145	1.134409	0.006628942	0	1	0.03440701	3.488617
680	-12.46084	-10.02186	-2.43898	0.06460821	0	1	0.04290141	3.521165
690	-12.88174	-14.12789	1.24615	0.0173295	0	1	0.01657244	2.818849
700	-10.68283	-11.42074	0.7379109	0.01598387	0	1	0.02977873	3.056821
710	-12.73777	-11.42434	-1.313422	0.04087832	0	1	0.05490286	3.321724
720	-11.04631	-11.8409	0.7945964	0.02501046	0	1	0.01669537	3.328272
730	-11.4068	-9.985676	-1.421126	0.0507334	0	1	0.03458374	3.417912
740	-13.36161	-14.73527	1.373658	0.01755417	0	1	0.0144002	3.573379
750	-11.13856	-12.84368	1.70512	0.0013331	0	1	0.02641123	2.867987
760	-13.75072	-13.21723	-0.5334914	0.02792433	0	1	0.05323522	2.787688
770	-11.44011	-9.666066	-1.774041	0.05881397	0	1	0.0308466	3.347924
780	-10.7808	-10.5738	-0.2070021	0.03708707	0	1	0.02260973	3.358256
790	-10.63087	-12.00072	1.36985	0.006949264	0	1	0.02669018	3.391627
800	-10.49438	-11.53803	1.043658	0.0156424	0	1	0.02237163	3.030804
810	-12.9762	-11.74032	-1.235873	0.0407556	0	1	0.05116792	3.019161
820	-10.98286	-11.57612	0.5932591	0.02675002	0	1	0.01846499	3.388925
830	-11.86902	-13.19274	1.323719	0.000283852	0	1	0.04109411	3.124502
840	-11.41243	-11.04563	-0.3667974	0.03665737	0	1	0.02719475	3.034612
850	-13.21085	-12.83164	-0.3792089	0.03080969	0	1	0.03861292	3.757982
860	-10.46203	-11.49384	1.031809	0.01262473	0	1	0.02695432	3.337813
870	-13.60844	-12.65206	-0.9563799	0.03528418	0	1	0.05309132	2.869509
880	-10.88128	-11.83689	0.9556084	0.01202504	0	1	0.03011497	2.984413
890	-10.99589	-10.53163	-0.4642565	0.03492281	0	1	0.03314152	3.38109
