Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	sigma2	theta
0	-8.123011	-8.30388	0.1808683	0.02833262	0	1	0.02560454	3.548996
10	-9.259325	-7.960289	-1.299036	0.04625735	0	1	0.04028559	3.389146
20	-8.087962	-7.026358	-1.061604	0.04855128	0	1	0.02785947	3.438211
30	-8.312204	-7.002278	-1.309926	0.05775963	0	1	0.02107453	3.463686
40	-12.97562	-10.96009	-2.015524	0	1	0	0.0203702	3.685681
50	-10.95122	-12.33027	1.379053	0.00396622	0	1	0.03119398	2.534447
60	-7.820271	-9.704317	1.884045	0.006145592	0	1	0.01661664	2.776645
70	-5.526512	-7.989965	2.463453	0.001366341	0	1	0.01224037	3.183681
80	-5.356729	-7.159895	1.803166	0.01081118	0	1	0.01379149	3.251235
90	-9.067763	-9.329743	0.2619802	0.01853229	0	1	0.0413881	3.149224
100	-6.80437	-6.870114	0.06574376	0.03129476	0	1	0.0242455	3.149224
110	-8.962167	-11.08337	2.1212	0.0179473	0	1	0.006667735	3.1153
120	-10.81574	-11.26077	0.4450279	0.01565195	0	1	0.04064696	2.659994
130	-6.005971	-6.777568	0.7715969	0.02476767	0	1	0.01739584	3.08536
140	-7.657032	-9.868698	2.211666	0.009361997	0	1	0.009959806	2.901382
150	-8.238489	-7.774949	-0.4635397	0.0356101	0	1	0.03214778	3.080923
160	-5.545425	-7.511179	1.965754	0.005966498	0	1	0.01547079	3.273768
170	-11.27142	-8.992464	-2.278958	0	1	0	0.0265096	3.176385
180	-5.789851	-7.240566	1.450715	0.01328962	0	1	0.01702265	3.331121
190	-11.57558	-9.274999	-2.300585	0	1	0	0.02708916	3.031352
200	-8.74629	-9.019643	0.2733524	0.0208984	0	1	0.03573382	2.943489
210	-5.813248	-8.379483	2.566235	0.002674456	0	1	0.01024748	3.211033
220	-9.245511	-9.714986	0.4694758	0.0147331	0	1	0.04180874	3.291493
230	-6.565776	-7.75932	1.193544	0.01175867	0	1	0.02403245	3.288895
240	-8.979247	-7.075272	-1.903975	0.06185489	0	1	0.03019116	3.244943
