Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	sigma2	theta
0	-14.33341	-12.69768	-1.635728	0.04564673	0	1	0.05994712	3.184191
10	-13.05479	-12.29331	-0.761474	0.036115	0	1	0.04279369	3.385665
20	-12.58836	-12.78035	0.1919911	0.02467539	0	1	0.03142587	3.354077
30	-15.53089	-15.31409	-0.2168021	0.01936614	0	1	0.06379276	2.861432
40	-13.62744	-12.63217	-0.9952715	0.04584898	0	1	0.03123713	3.559861
50	-17.99979	-15.32623	-2.673562	0	1	0	0.03933487	3.522536
60	-15.5521	-13.20162	-2.350477	0.05326219	0	1	0.07976022	3.529021
70	-13.58025	-13.08944	-0.4908157	0.02858247	0	1	0.0499112	3.401827
80	-13.12054	-14.2866	1.166056	0.01213079	0	1	0.0240599	3.435844
90	-13.98109	-15.23257	1.251473	0.0009634654	0	1	0.04145009	3.502567
100	-12.77844	-14.18882	1.410389	0.00935888	0	1	0.02203057	3.173635
110	-13.11188	-13.28171	0.1698271	0.02515621	0	1	0.03127121	3.497132
120	-13.09379	-13.57	0.4762061	0.01487528	0	1	0.04108832	3.331915
130	-13.60049	-11.58364	-2.016845	0.05626296	0	1	0.04824427	3.485209
140	-15.20994	-10.0571	-5.152846	0.1083097	0	1	0.05909007	3.403555
150	-18.09978	-15.21034	-2.889434	0	1	0	0.04881235	3.280371
160	-14.24329	-14.61593	0.3726412	0.01142428	0	1	0.0553556	3.311244
170	-14.97233	-16.18986	1.217531	0.0001106794	0	1	0.04499236	2.761019
180	-13.31536	-14.74837	1.433011	0.001669803	0	1	0.03321974	2.970189
190	-14.53693	-14.66113	0.1242015	0.01443428	0	1	0.05989434	3.333898
200	-13.18664	-13.84447	0.6578284	0.01573805	0	1	0.03263803	2.995991
210	-12.81845	-13.23235	0.4138966	0.02354449	0	1	0.02682839	3.12825
220	-12.73371	-13.83131	1.097599	0.01312403	0	1	0.02436207	3.124981
230	-13.30463	-12.43409	-0.8705353	0.03728487	0	1	0.04467981	3.455718
240	-14.62918	-10.36625	-4.26293	0.09719735	0	1	0.04539541	3.369438
250	-13.95249	-10.75406	-3.198427	0.08240027	0	1	0.03604726	3.423775
260	-14.94273	-13.49931	-1.443413	0.05800015	0	1	0.02465407	3.187903
270	-14.84579	-15.25675	0.4109641	0.01107165	0	1	0.05434368	2.881512
280	-15.0026	-13.86825	-1.134348	0.03377413	0	1	0.07089431	3.416891
290	-16.76237	-14.5252	-2.237171	0	1	0	0.02542467	3.297614
300	-14.71095	-13.52769	-1.183258	0.03550105	0	1	0.06754377	3.235144
310	-13.69398	-11.63997	-2.054008	0.06511313	0	1	0.03040688	3.485616
320	-13.27269	-12.39239	-0.8803041	0.03677277	0	1	0.04643952	3.394762
330	-14.43187	-14.03335	-0.3985179	0.03115498	0	1	0.03936859	3.685595
340	-13.05828	-12.047	-1.011279	0.04790164	0	1	0.02827372	3.322038
350	-14.32392	-13.79786	-0.5260571	0.02814821	0	1	0.05298246	3.00106
360	-14.01554	-11.9844	-2.031133	0.06622888	0	1	0.02790798	3.318055
370	-12.75886	-12.82635	0.06749523	0.02397032	0	1	0.03703498	3.196174
380	-21.45508	-14.06751	-7.387576	0.1350063	0	1	0.1226389	3.046784
390	-13.59251	-11.18348	-2.40903	0.07003793	0	1	0.03285625	3.435216
400	-15.99123	-10.88412	-5.107108	0.1019416	0	1	0.0808193	3.385605
410	-12.48819	-13.5033	1.015108	0.0116762	0	1	0.02870623	3.224545
420	-18.12364	-11.77237	-6.351268	0.1178647	0	1	0.1143189	3.620917
430	-16.02208	-15.27598	-0.7461036	0.0279488	0	1	0.06676944	3.751112
440	-15.83263	-15.60687	-0.2257574	0.01644928	0	1	0.07586696	3.052183
450	-12.75889	-14.12217	1.363282	0.004213285	0	1	0.0308621	3.106563
460	-15.34065	-13.49046	-1.850192	0.04493244	0	1	0.07733773	3.461451
470	-15.11426	-16.60921	1.494958	0.001690089	0	1	0.03118865	3.724385
480	-14.82329	-11.8384	-2.98489	0.08350297	0	1	0.02736182	3.478474
490	-14.47901	-10.23378	-4.245236	0.09821033	0	1	0.04212444	3.478474
500	-14.10419	-14.40196	0.2977705	0.01734812	0	1	0.04272555	2.896128
510	-14.15434	-14.7839	0.6295512	0.01248193	0	1	0.0403367	2.857454
520	-16.05351	-16.24234	0.1888356	0.02938822	0	1	0.02417175	2.855866
530	-13.77081	-12.86478	-0.9060246	0.03454691	0	1	0.05401785	3.389166
540	-13.07136	-12.14498	-0.9263806	0.03948809	0	1	0.04172913	3.423374
550	-14.10821	-11.35903	-2.749181	0.06588561	0	1	0.05834111	3.396495
560	-13.98977	-11.95515	-2.034619	0.06179143	0	1	0.03596266	3.202453
570	-12.54571	-13.73346	1.187754	0.008059672	0	1	0.02961512	3.202453
580	-14.59919	-16.46336	1.86417	0.003298248	0	1	0.01969196	2.889447
590	-12.95329	-14.31212	1.358827	0.009585775	0	1	0.02290156	3.375118
600	-12.87641	-12.64936	-0.2270463	0.03475477	0	1	0.02707531	3.405628
610	-13.00209	-13.5261	0.5240174	0.01462144	0	1	0.03973444	3.156536
620	-14.89504	-11.82791	-3.067138	0.07079478	0	1	0.06080037	3.621929
630	-12.90114	-12.84951	-0.05162679	0.02561304	0	1	0.03803117	3.154314
640	-13.77238	-12.87345	-0.8989233	0.04928835	0	1	0.02336936	3.429968
650	-17.33271	-15.37442	-1.958287	0	1	0	0.019237	3.314573
