Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	sigma2	theta
0	-7.390131	-7.495224	0.1050939	0.05276828	0	1	0.009740134	3.101337
10	-5.915361	-6.636769	0.721408	0.03564485	0	1	0.01167889	3.144213
20	-8.98753	-8.570284	-0.4172465	0.04328622	0	1	0.0255439	3.17208
30	-7.616048	-7.95341	0.3373622	0.05070122	0	1	0.008501975	3.140159
40	-11.98687	-10.4298	-1.557065	0.08582249	0	1	0.01100446	3.261739
50	-7.078681	-5.918844	-1.159837	0.0676934	0	1	0.01721482	3.145218
60	-8.878192	-8.865439	-0.01275251	0.03616315	0	1	0.02375501	3.105046
70	-9.101739	-8.80043	-0.3013085	0.05220113	0	1	0.0150155	2.991008
80	-7.042622	-6.597759	-0.4448636	0.06107503	0	1	0.01146353	3.148342
90	-7.628009	-8.176351	0.5483417	0.03041688	0	1	0.01771548	3.076724
100	-9.989125	-11.60177	1.612646	0.005091066	0	1	0.01988877	3.148381
110	-7.61304	-9.636903	2.023863	0.004801655	0	1	0.0133621	3.119585
120	-7.876923	-9.899896	2.022973	0.004527874	0	1	0.0135457	3.094277
130	-6.09153	-7.577419	1.485889	0.02284705	0	1	0.009870961	3.182096
140	-5.996904	-6.628386	0.6314811	0.036057	0	1	0.01253476	3.13251
150	-7.66363	-6.581258	-1.082373	0.06926421	0	1	0.01480725	3.090959
160	-6.278689	-6.4537	0.1750102	0.04313628	0	1	0.01422681	3.169742
170	-6.559105	-6.511627	-0.04747736	0.04779031	0	1	0.01430727	3.198069
180	-7.249039	-8.936336	1.687297	0.01244274	0	1	0.0131046	3.205716
190	-6.146586	-6.31749	0.1709036	0.04482989	0	1	0.0132014	3.160739
200	-9.92981	-8.315107	-1.614702	0.08588726	0	1	0.01162223	3.205989
210	-7.011052	-8.51933	1.508278	0.02461763	0	1	0.008888071	3.057717
220	-7.190096	-8.693485	1.503389	0.02160535	0	1	0.01027745	3.243802
230	-7.458806	-9.689674	2.230869	0.003497894	0	1	0.01154397	3.083024
240	-7.340566	-6.138232	-1.202334	0.0666102	0	1	0.01889199	3.119982
250	-5.966284	-7.022723	1.056438	0.03046082	0	1	0.01063654	3.17103
260	-7.315781	-6.813026	-0.5027543	0.05068277	0	1	0.01971292	3.175334
270	-8.989136	-9.723658	0.7345222	0.04413427	0	1	0.007761036	3.229799
280	-6.838479	-8.895899	2.05742	0.009754412	0	1	0.01025841	3.078328
290	-7.284032	-7.479377	0.1953442	0.0418255	0	1	0.01481837	3.045223
300	-9.696103	-6.285143	-3.41096	0.1098277	0	1	0.02295893	3.216723
310	-7.812299	-8.865774	1.053476	0.0236814	0	1	0.01463089	3.030687
320	-7.960805	-7.226818	-0.7339861	0.05276766	0	1	0.02254162	3.115211
330	-9.816197	-8.836116	-0.9800813	0.06512541	0	1	0.01621063	2.995644
340	-6.481549	-6.289628	-0.1919212	0.05275854	0	1	0.01311457	3.113899
350	-7.74307	-6.472291	-1.270779	0.07541423	0	1	0.01342302	3.173095
360	-6.524967	-6.161868	-0.3630991	0.05328758	0	1	0.01518415	3.123808
370	-5.92517	-7.15444	1.22927	0.02914811	0	1	0.009512688	3.146145
380	-7.644752	-6.315787	-1.328965	0.07583929	0	1	0.01394824	3.161428
390	-6.656212	-7.801063	1.144851	0.02462708	0	1	0.01277765	3.075896
400	-7.238401	-8.478173	1.239772	0.01882912	0	1	0.01522477	3.111802
410	-6.753884	-6.318607	-0.4352767	0.05873405	0	1	0.01266268	3.123082
420	-8.053872	-6.457726	-1.596146	0.07128643	0	1	0.02252595	3.204442
430	-6.519818	-7.221849	0.7020302	0.03212296	0	1	0.01403084	3.092387
440	-7.45668	-6.610504	-0.8461756	0.06463259	0	1	0.01450834	3.223511
450	-6.494686	-6.324559	-0.1701264	0.04891145	0	1	0.01535097	3.175038
460	-6.695909	-6.952258	0.256349	0.03847284	0	1	0.01629854	3.165223
470	-6.930664	-7.075504	0.1448394	0.05184834	0	1	0.009770547	3.152322
480	-6.146494	-6.625179	0.4786855	0.03935137	0	1	0.01252599	3.107738
490	-7.927343	-7.711067	-0.2162764	0.04275459	0	1	0.0214173	3.111657
500	-8.016177	-6.455535	-1.560642	0.07163628	0	1	0.02138871	3.217521
510	-9.771237	-7.983541	-1.787696	0.06933872	0	1	0.02987339	3.070729
520	-6.74543	-6.169923	-0.5755078	0.05749557	0	1	0.01543434	3.188414
530	-6.496086	-6.447854	-0.04823225	0.05275235	0	1	0.01136256	3.144256
540	-11.59911	-11.11974	-0.4793696	0.03972344	0	1	0.03208934	3.270588
550	-6.762944	-9.033578	2.270633	0.01365947	0	1	0.00690976	3.113882
560	-6.24455	-7.712395	1.467844	0.0208603	0	1	0.01102551	3.187823
570	-5.87981	-7.218075	1.338265	0.02631246	0	1	0.009735274	3.147029
580	-6.634146	-6.271361	-0.3627849	0.05131437	0	1	0.01664112	3.14527
590	-11.04607	-10.62756	-0.4185148	0.03864432	0	1	0.03175181	3.20887
600	-9.050733	-6.626528	-2.424205	0.0922474	0	1	0.01941567	3.098334
610	-5.894436	-6.757741	0.8633047	0.03434401	0	1	0.01076712	3.147032
620	-10.47085	-6.517069	-3.953782	0.1224308	0	1	0.02196176	3.187942
630	-6.25974	-6.538526	0.2787868	0.04645672	0	1	0.0109862	3.160038
640	-8.317556	-10.54018	2.222624	0.01182325	0	1	0.007897132	3.0274
650	-6.73657	-6.297035	-0.439535	0.05783309	0	1	0.01326191	3.188806
660	-7.678953	-7.712729	0.03377592	0.04281782	0	1	0.01662987	3.037782
670	-8.848047	-7.227349	-1.620699	0.06778904	0	1	0.02717171	3.195884
680	-6.872365	-7.496179	0.6238142	0.03211111	0	1	0.01518072	3.20279
690	-6.43786	-7.91871	1.48085	0.02053366	0	1	0.01104994	3.081963
700	-6.904366	-7.164735	0.2603687	0.03838872	0	1	0.0162969	3.090169
