Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	sigma2	theta
0	-18.92418	-18.98425	0.06007486	0.01816462	0	1	0.05159636	3.097658
10	-13.37414	-12.64791	-0.726224	0.05128299	0	1	0.02113025	3.249176
20	-14.76622	-15.48001	0.7137921	0.02959605	0	1	0.01503198	3.074567
30	-16.70279	-16.61199	-0.09079992	0.04935353	0	1	0.01234316	3.108875
40	-14.5286	-12.6385	-1.8901	0.06615871	0	1	0.03182998	3.035189
50	-15.297	-10.24869	-5.048313	0.1231399	0	1	0.04166966	3.169414
60	-14.51835	-14.04354	-0.4748168	0.0378304	0	1	0.03250265	3.182792
70	-15.17012	-10.2528	-4.917322	0.1222307	0	1	0.03827809	3.290077
80	-14.20396	-14.47276	0.2688001	0.02931625	0	1	0.02379219	3.353419
90	-14.59152	-14.97083	0.3793121	0.02975986	0	1	0.02082918	2.966109
100	-13.66229	-12.32043	-1.341866	0.05643328	0	1	0.03012143	3.233101
110	-16.34499	-16.23107	-0.1139179	0.03665303	0	1	0.02404948	3.618488
120	-14.52391	-14.168	-0.3559062	0.03629284	0	1	0.03119827	3.106595
130	-14.61521	-10.61309	-4.002117	0.1043498	0	1	0.03794756	3.166389
140	-16.22621	-12.88779	-3.33842	0.08612154	0	1	0.04923709	3.402082
150	-15.35734	-13.68527	-1.672071	0.05576462	0	1	0.04335154	3.266851
160	-14.80843	-11.56297	-3.24546	0.08679899	0	1	0.04335154	3.240878
170	-16.85988	-10.24468	-6.615196	0.153443	0	1	0.04296305	3.32485
180	-14.22392	-12.48331	-1.740606	0.06077451	0	1	0.03601315	3.209757
190	-13.70888	-11.08885	-2.62003	0.08513872	0	1	0.02523127	3.228419
200	-13.31526	-11.83135	-1.483911	0.06272932	0	1	0.02523127	3.226367
210	-13.96644	-10.92384	-3.042597	0.08847441	0	1	0.03250967	3.274137
220	-14.62135	-10.82265	-3.798704	0.1081051	0	1	0.0255951	3.232092
230	-15.6108	-17.20953	1.598722	0.01233444	0	1	0.01488545	2.999002
240	-14.4044	-14.45624	0.05184031	0.03187492	0	1	0.02596105	3.021806
250	-16.77546	-16.08526	-0.6902024	0.03982926	0	1	0.03642912	3.603508
260	-16.73429	-15.43405	-1.300236	0.04842041	0	1	0.04337334	2.903238
270	-15.24298	-9.939664	-5.303316	0.1289278	0	1	0.04009845	3.234399
