Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	sigma2	theta
0	-5.435195	-6.393143	0.957948	0.03044904	0	1	0.01157143	3.190926
10	-5.640718	-6.495998	0.8552803	0.03443482	0	1	0.01058231	3.216957
20	-13.28822	-11.18982	-2.098394	0	1	0	0.0221302	3.185472
30	-5.616773	-6.91453	1.297757	0.02697492	0	1	0.009738652	3.163932
40	-5.792513	-7.721409	1.928896	0.009425649	0	1	0.01206653	3.166885
50	-7.710858	-6.453639	-1.257219	0.06835319	0	1	0.01707464	3.068711
60	-9.123008	-6.300811	-2.822197	0.09024357	0	1	0.02844461	3.298189
70	-13.74334	-10.19934	-3.543991	0.09024357	0	1	0.05854249	3.263087
80	-6.369143	-7.856763	1.48762	0.01412627	0	1	0.01495806	3.106053
90	-6.649499	-8.826322	2.176823	0.005993021	0	1	0.01111042	3.009972
100	-6.029344	-7.38449	1.355146	0.02468734	0	1	0.01026687	3.30598
110	-6.313929	-7.067047	0.7531182	0.03934476	0	1	0.00925162	3.222963
120	-5.672835	-6.000412	0.327577	0.03975572	0	1	0.01388128	3.16225
130	-5.527939	-6.185767	0.6578277	0.03605696	0	1	0.0119232	3.209451
140	-8.537192	-9.612837	1.075646	0.01579926	0	1	0.0208348	3.383474
150	-11.98698	-8.325582	-3.661393	0.1100988	0	1	0.02529449	3.017442
160	-6.995377	-6.388719	-0.6066577	0.05467316	0	1	0.01722044	3.067616
170	-6.971447	-8.173228	1.201781	0.02280092	0	1	0.0131073	2.968723
180	-5.963056	-7.98585	2.022794	0.006897506	0	1	0.01240794	3.168858
190	-6.8092	-6.441125	-0.3680756	0.04674567	0	1	0.01987452	3.128969
200	-5.989485	-7.801348	1.811864	0.01256043	0	1	0.01166326	3.29766
210	-5.891466	-7.290832	1.399366	0.01936468	0	1	0.01269405	3.080954
220	-7.137286	-9.152285	2.014999	0.003278111	0	1	0.01488723	3.314557
230	-6.792457	-6.748669	-0.04378829	0.03990738	0	1	0.01997737	3.155676
240	-6.594953	-8.300562	1.705609	0.01001483	0	1	0.01466315	3.078319
250	-9.647312	-9.291633	-0.3556788	0.03866245	0	1	0.02897599	3.370332
260	-7.710687	-6.109717	-1.60097	0.0683728	0	1	0.0240564	3.255661
270	-8.59025	-10.53009	1.939839	0.01758874	0	1	0.008054407	2.945416
280	-6.230516	-6.988731	0.7582158	0.02695886	0	1	0.01671686	3.197084
290	-5.492441	-6.295197	0.8027568	0.0322098	0	1	0.01241495	3.160508
300	-5.584334	-6.118531	0.5341969	0.03778423	0	1	0.01241495	3.224553
310	-7.397365	-6.771968	-0.625397	0.05605439	0	1	0.0164166	3.037751
320	-5.649687	-7.441737	1.79205	0.01740621	0	1	0.009419684	3.23153
330	-5.955799	-8.038453	2.082654	0.009787872	0	1	0.01016781	3.289755
340	-7.299485	-9.067375	1.767891	0.006992325	0	1	0.01593745	3.330014
350	-6.439724	-7.516736	1.077012	0.02048649	0	1	0.01660064	3.224224
360	-14.43117	-14.65769	0.2265215	0.02381824	0	1	0.03309618	2.641702
370	-5.831187	-6.82285	0.9916631	0.02481072	0	1	0.01467964	3.20862
380	-6.065058	-7.905344	1.840287	0.01444629	0	1	0.01035185	3.314574
390	-6.48647	-8.606054	2.119583	0.0126191	0	1	0.008549712	3.051434
400	-5.957648	-7.181807	1.224159	0.02951141	0	1	0.009276649	3.130085
410	-6.456133	-5.778289	-0.6778438	0.05974863	0	1	0.01447991	3.2629
420	-6.459681	-5.811505	-0.6481756	0.0575069	0	1	0.01565975	3.276315
430	-6.759193	-6.888981	0.129788	0.0371939	0	1	0.01913944	3.269599
440	-7.060037	-7.296058	0.2360205	0.03538817	0	1	0.01877476	3.049604
450	-8.04553	-8.76067	0.7151407	0.02425437	0	1	0.01988145	2.976834
460	-8.146944	-10.14153	1.994588	0.001302497	0	1	0.01671144	3.375069
470	-5.592999	-7.076947	1.483948	0.01833207	0	1	0.01225946	3.142686
480	-8.056756	-7.914113	-0.1426438	0.05812795	0	1	0.00916729	3.155057
490	-6.549453	-7.192817	0.6433641	0.03374242	0	1	0.01352388	3.358426
500	-5.668935	-6.080602	0.4116675	0.03730041	0	1	0.01436422	3.20249
510	-5.805228	-6.740331	0.9351034	0.03276905	0	1	0.01058684	3.114887
520	-10.17734	-8.803766	-1.373576	0	1	0	0.01072015	3.288181
530	-6.120755	-6.109377	-0.0113782	0.04249239	0	1	0.01707562	3.212148
540	-10.6301	-9.298472	-1.331631	0	1	0	0.01027979	3.350785
550	-7.825797	-10.60194	2.776148	0.004800946	0	1	0.00646232	3.064537
560	-5.77241	-8.127468	2.355058	0.006578207	0	1	0.009038161	3.202277
570	-6.497483	-6.160817	-0.3366652	0.04817281	0	1	0.01798023	3.121111
580	-9.652057	-10.86383	1.211771	0.01455755	0	1	0.01930418	2.834582
590	-7.249751	-5.965008	-1.284743	0.06613943	0	1	0.01952648	3.300189
600	-5.740144	-6.716201	0.9760566	0.03098859	0	1	0.01107219	3.27063
610	-7.23814	-9.407353	2.169212	0.006114173	0	1	0.01113014	2.957847
620	-7.213086	-6.212528	-1.000558	0.05738584	0	1	0.02240555	3.220257
630	-8.124597	-7.365888	-0.7587091	0.05136997	0	1	0.02350673	3.044857
640	-6.280573	-5.601282	-0.6792907	0.05653832	0	1	0.01692636	3.186607
650	-11.10246	-9.673716	-1.428748	0.05653832	0	1	0.03581368	2.986902
660	-6.781373	-5.921941	-0.8594321	0.05653832	0	1	0.0202674	3.196712
670	-11.81401	-10.31756	-1.49645	0	1	0	0.01212173	2.92727
680	-6.776374	-9.36078	2.584405	0.003942106	0	1	0.008158888	3.045141
690	-5.650824	-5.990899	0.3400751	0.04063387	0	1	0.01314099	3.225393
700	-7.821849	-9.720866	1.899017	0.002578735	0	1	0.01729088	3.298322
710	-6.844068	-7.790165	0.9460966	0.03713124	0	1	0.008486371	3.257513
720	-5.854518	-7.437262	1.582745	0.01549843	0	1	0.01273073	3.105594
730	-6.645683	-6.940848	0.295165	0.04743506	0	1	0.009904461	3.142464
740	-7.088019	-5.827066	-1.260953	0.06508102	0	1	0.02006492	3.272572
750	-5.858953	-5.806262	-0.05269014	0.04723584	0	1	0.01416024	3.232853
760	-6.051877	-6.234026	0.1821493	0.04386435	0	1	0.01317112	3.103416
770	-6.887289	-6.328524	-0.5587648	0.05474571	0	1	0.01635787	3.071931
780	-6.118474	-8.503936	2.385461	0.008744617	0	1	0.007898562	3.219461
790	-7.168683	-6.650572	-0.5181114	0.0490392	0	1	0.0206761	3.093612
800	-7.366219	-10.26474	2.898525	0.0004680119	0	1	0.007045291	3.057279
810	-10.69506	-9.045589	-1.649473	0	1	0	0.01412607	3.14646
820	-5.464544	-6.662676	1.198132	0.02409458	0	1	0.01236035	3.181505
830	-6.140847	-5.84413	-0.2967173	0.04848123	0	1	0.01702131	3.20786
840	-6.101008	-7.129977	1.02897	0.03119289	0	1	0.01039869	3.076425
850	-5.857783	-6.66152	0.8037364	0.03422961	0	1	0.01125276	3.279937
860	-5.83308	-6.518038	0.6849579	0.03427215	0	1	0.01264602	3.285125
870	-6.962753	-9.159359	2.196606	0.01409308	0	1	0.007373284	3.292592
880	-9.892586	-9.777781	-0.1148051	0.0481367	0	1	0.01442774	2.892072
890	-10.39736	-8.288984	-2.108377	0.07012546	0	1	0.0367218	3.309519
900	-7.227724	-7.62901	0.4012857	0.03779775	0	1	0.01417049	3.401033
910	-6.807724	-7.317628	0.5099041	0.03035985	0	1	0.01819014	3.299092
920	-7.009388	-7.111871	0.1024833	0.04230622	0	1	0.01537525	3.014355
930	-8.224637	-8.484891	0.2602535	0.03521688	0	1	0.01847711	2.932921
