Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	sigma2	theta
0	-12.5696	-10.58761	-1.981994	0.07055	0	1	0.0272081	3.108874
10	-12.69805	-13.25417	0.5561128	0.02866773	0	1	0.01836193	3.014469
20	-13.00009	-13.47592	0.4758333	0.03084024	0	1	0.01780181	3.432026
30	-14.55297	-15.94036	1.387393	0.007315661	0	1	0.02386659	3.047118
40	-14.05773	-16.14999	2.092266	0.0003917816	0	1	0.01681365	3.080826
50	-13.42864	-14.1626	0.7339597	0.02183849	0	1	0.02180568	2.969746
60	-12.84422	-10.8402	-2.004018	0.07400124	0	1	0.02330795	3.362827
70	-12.06558	-10.72686	-1.338721	0.05957719	0	1	0.02508277	3.225707
80	-13.27275	-10.07461	-3.198139	0.09254403	0	1	0.02976413	3.341275
90	-12.04898	-11.38433	-0.664644	0.05097876	0	1	0.01985479	3.306389
100	-13.52717	-15.3411	1.813932	0.01265105	0	1	0.01185447	3.169704
110	-12.5419	-11.98062	-0.5612861	0.04524139	0	1	0.02402055	3.068152
120	-12.65859	-11.1633	-1.495294	0.07155401	0	1	0.01588536	3.202781
130	-14.01295	-16.00189	1.988937	0.005291908	0	1	0.01450619	2.959892
140	-12.10726	-10.97701	-1.130252	0.06008475	0	1	0.01984037	3.113797
150	-18.72933	-14.71709	-4.01224	0.09562928	0	1	0.05736323	2.88163
160	-14.88618	-12.06978	-2.816395	0.07805076	0	1	0.04268247	3.043187
170	-17.96487	-16.33938	-1.625496	0	1	0	0.0137914	3.349967
180	-13.1398	-14.86946	1.729652	0.01134238	0	1	0.01379083	3.219466
190	-12.79761	-13.21537	0.4177584	0.02739902	0	1	0.02250205	3.279132
200	-18.13096	-16.19843	-1.93253	0	1	0	0.01874784	3.259016
210	-14.40213	-14.96843	0.5662923	0.03274202	0	1	0.01475302	2.872297
220	-12.60239	-12.46138	-0.1410066	0.04240141	0	1	0.01824828	3.01924
230	-11.83871	-10.45497	-1.383739	0.06426792	0	1	0.02063477	3.191962
240	-12.72104	-9.368115	-3.352926	0.09669741	0	1	0.02808928	3.266003
250	-13.00296	-9.291093	-3.711865	0.1063801	0	1	0.02449474	3.249869
260	-13.04208	-11.70136	-1.340722	0.05509342	0	1	0.03162044	3.249869
270	-13.24486	-10.9959	-2.248961	0.08268773	0	1	0.01908468	3.336666
280	-11.77239	-10.93286	-0.8395276	0.05460986	0	1	0.01963618	3.199207
290	-13.03136	-11.62389	-1.40747	0.06769211	0	1	0.01773162	3.069993
300	-14.55755	-12.06789	-2.489657	0.07323112	0	1	0.0394042	3.031772
310	-12.04868	-12.31257	0.2638945	0.03505662	0	1	0.01773093	3.145723
320	-13.13515	-11.32275	-1.812404	0.06828144	0	1	0.02579298	3.031692
330	-12.89849	-14.1102	1.211707	0.01662572	0	1	0.01766137	3.089701
340	-12.0898	-10.44127	-1.648534	0.07016092	0	1	0.0198853	3.271921
350	-12.88067	-12.61041	-0.2702579	0.05135289	0	1	0.01313	3.207962
360	-12.83837	-14.28588	1.447512	0.01463171	0	1	0.01545126	3.190391
370	-12.51185	-9.760022	-2.751828	0.08478616	0	1	0.0283404	3.269215
380	-16.69636	-14.40249	-2.293862	0.07296548	0	1	0.03284113	2.842718
390	-12.2164	-10.30775	-1.908658	0.07622773	0	1	0.01890473	3.225994
400	-12.52149	-13.41647	0.8949802	0.02619342	0	1	0.01485187	3.289667
410	-14.33536	-15.73726	1.401896	0.007353172	0	1	0.02347779	3.234382
420	-14.00327	-13.48079	-0.5224753	0.03942656	0	1	0.03112113	3.002016
430	-13.04538	-13.2858	0.2404126	0.03131044	0	1	0.02199118	3.409518
440	-15.02155	-14.07895	-0.9426068	0.04342834	0	1	0.03859335	3.018314
450	-15.21808	-13.03493	-2.183147	0.07253577	0	1	0.03005333	2.9147
460	-17.02047	-15.43213	-1.588343	0.04932447	0	1	0.05442723	3.128176
470	-13.69614	-9.69898	-3.997156	0.1037781	0	1	0.03722588	3.152765
480	-12.33837	-12.30347	-0.0349001	0.04515623	0	1	0.01425182	3.220732
490	-13.58631	-10.44243	-3.143882	0.09256434	0	1	0.02816295	3.071509
500	-12.76434	-10.68951	-2.07483	0.07860834	0	1	0.01976018	3.112351
510	-13.57559	-14.41355	0.8379664	0.01926295	0	1	0.02242244	2.987088
520	-13.2578	-14.99469	1.736896	0.01163892	0	1	0.01348494	3.293369
530	-16.25408	-17.58094	1.32686	0.01046088	0	1	0.02158373	2.590065
540	-12.22518	-10.63402	-1.591162	0.07047955	0	1	0.01847265	3.158433
550	-14.14823	-15.08242	0.9341937	0.02326339	0	1	0.01659274	2.831497
560	-14.57099	-15.50997	0.9389812	0.01487947	0	1	0.02536915	3.479006
570	-12.296	-9.675612	-2.620392	0.08603398	0	1	0.02331155	3.187884
580	-12.86344	-10.93137	-1.93207	0.0662656	0	1	0.03223341	3.200377
590	-12.22405	-12.17584	-0.04821159	0.03917654	0	1	0.0196176	3.32005
