Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	sigma2	theta
0	-12.44416	-10.90723	-1.536934	0.06596823	0	1	0.02439583	2.997299
10	-17.60604	-13.96575	-3.64029	0.08824493	0	1	0.06708707	3.444981
20	-15.7212	-13.63804	-2.083162	0.06475067	0	1	0.04471518	3.517106
30	-11.12564	-11.02286	-0.1027848	0.04985062	0	1	0.01280947	3.253823
40	-12.93281	-15.23358	2.300769	0.007546787	0	1	0.009206719	3.049654
50	-10.77098	-11.06279	0.2918094	0.03451344	0	1	0.01830662	3.082129
60	-10.76935	-10.53843	-0.2309255	0.04393348	0	1	0.01945926	3.084009
70	-13.29895	-12.55878	-0.7401676	0.06611837	0	1	0.01091663	3.197027
80	-12.47055	-13.9696	1.499052	0.006975557	0	1	0.02110789	3.167169
90	-13.29594	-13.53895	0.2430062	0.0327197	0	1	0.02098855	3.543644
100	-11.85999	-9.186052	-2.673938	0.08821649	0	1	0.02556012	3.114809
110	-10.38987	-9.47267	-0.9171967	0.0580817	0	1	0.019321	3.200568
120	-11.08915	-8.947564	-2.141587	0.07695287	0	1	0.02606804	3.200568
130	-13.88168	-14.12482	0.243149	0.02458392	0	1	0.03126712	2.977581
140	-13.70631	-15.04766	1.341344	0.009218529	0	1	0.02214091	3.492966
150	-11.37693	-11.83151	0.4545759	0.03569099	0	1	0.01468439	3.375819
160	-10.93998	-11.00533	0.06535026	0.04130685	0	1	0.01645744	3.050053
170	-12.10258	-11.02669	-1.075898	0.05922785	0	1	0.02140707	3.423678
180	-12.99333	-8.428485	-4.564844	0.1229993	0	1	0.03079149	3.272003
190	-11.40482	-9.39909	-2.005729	0.07903599	0	1	0.0205479	3.121411
200	-11.44183	-8.604664	-2.837171	0.09359001	0	1	0.02312493	3.225957
210	-10.65791	-9.081722	-1.576187	0.06876533	0	1	0.02212217	3.224792
220	-11.2682	-12.63191	1.363708	0.01399219	0	1	0.01713472	3.133935
230	-10.79534	-10.82434	0.02900641	0.03811328	0	1	0.01995817	3.29133
240	-10.83035	-11.09975	0.269408	0.03830458	0	1	0.0155469	3.325284
250	-11.98971	-10.9907	-0.9990141	0.05040484	0	1	0.03054654	3.244627
260	-13.62977	-8.291542	-5.338231	0.1373052	0	1	0.03309877	3.254974
270	-11.94611	-8.531817	-3.41429	0.1045647	0	1	0.02405063	3.223479
280	-12.27542	-8.595643	-3.679776	0.1047875	0	1	0.03102298	3.272932
290	-10.88047	-9.333483	-1.546986	0.06663022	0	1	0.02385562	3.269855
300	-12.88326	-9.013663	-3.869602	0.1108565	0	1	0.02785789	3.124251
310	-13.15246	-9.070793	-4.081665	0.1101794	0	1	0.03560055	3.12631
320	-12.4492	-11.9999	-0.4493078	0.04381496	0	1	0.02434957	3.453342
330	-12.09863	-11.54196	-0.5566726	0.04900522	0	1	0.02102065	2.963732
340	-12.75497	-13.2402	0.4852227	0.02231715	0	1	0.02742864	3.229184
