Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	sigma2	theta
0	-11.11864	-13.8362	2.717569	0.004351896	0	1	0.007120603	3.156637
10	-10.69496	-11.94231	1.247349	0.0146178	0	1	0.01868985	3.336762
20	-10.81744	-12.55511	1.737674	0.006201553	0	1	0.01731992	3.29117
30	-10.68667	-8.376726	-2.309939	0.07832801	0	1	0.02849709	3.217943
40	-10.75473	-10.03811	-0.7166158	0.04973718	0	1	0.02365471	3.016625
50	-9.719905	-8.661894	-1.058011	0.06247319	0	1	0.01778154	3.317069
60	-11.49563	-10.24057	-1.255061	0.05525828	0	1	0.03088557	3.305935
70	-9.167359	-9.69405	0.5266916	0.03214582	0	1	0.01621611	3.27704
80	-10.13119	-11.40806	1.276871	0.01556697	0	1	0.01731798	3.290468
90	-11.6192	-11.65592	0.03671938	0.04388854	0	1	0.01485097	3.47943
100	-9.115975	-9.527981	0.4120055	0.03537522	0	1	0.01551423	3.292148
110	-9.87422	-8.392898	-1.481323	0.06614656	0	1	0.022662	3.276064
120	-10.7956	-11.61041	0.8148067	0.0252264	0	1	0.01708884	2.903868
130	-11.09171	-11.2598	0.1680909	0.03020292	0	1	0.02553946	3.15237
140	-10.17953	-9.696865	-0.4826682	0.04813062	0	1	0.02026066	3.023386
150	-10.56744	-11.59081	1.02337	0.0308415	0	1	0.01052252	3.386395
160	-10.99138	-10.18687	-0.8045066	0.05901324	0	1	0.01636158	3.00071
170	-9.90157	-8.687249	-1.214321	0.06217345	0	1	0.02109893	3.102975
180	-9.53382	-10.18427	0.650446	0.02726355	0	1	0.01822017	3.130482
190	-9.594562	-11.5285	1.933936	0.01034658	0	1	0.0116069	3.069434
200	-10.63343	-9.408033	-1.225402	0.0569395	0	1	0.02760204	3.252478
210	-9.905188	-10.50212	0.5969349	0.03335366	0	1	0.01424376	3.388291
220	-10.88379	-9.304008	-1.57978	0.06345938	0	1	0.02854253	3.296787
230	-10.04595	-10.06447	0.01852483	0.03679576	0	1	0.02144148	3.295238
240	-8.908654	-8.950635	0.0419809	0.04527936	0	1	0.01379567	3.247385
250	-11.41359	-8.030189	-3.383397	0.09986966	0	1	0.02887854	3.17206
260	-10.4658	-9.395664	-1.070136	0.06484613	0	1	0.01601462	3.360537
270	-9.397656	-10.68041	1.282749	0.0178257	0	1	0.0154052	3.156092
280	-8.995645	-10.21419	1.218546	0.02125715	0	1	0.0138742	3.173082
290	-14.73005	-13.67912	-1.050925	0	1	0	0.007763814	3.127347
300	-10.08787	-8.193028	-1.894842	0.07561209	0	1	0.02150676	3.143528
310	-8.912	-8.513445	-0.3985557	0.0510425	0	1	0.01613937	3.173373
320	-9.095733	-8.626306	-0.4694267	0.04955523	0	1	0.01864034	3.214653
330	-9.43976	-9.950414	0.5106535	0.04142391	0	1	0.01043772	3.183223
340	-9.230752	-9.950956	0.720204	0.02731823	0	1	0.01694682	3.178962
350	-11.54876	-9.473854	-2.074907	0.07096558	0	1	0.03236598	3.124894
360	-10.02451	-10.90342	0.8789159	0.0255358	0	1	0.01578547	3.389846
370	-8.85049	-8.857583	0.007092819	0.04267311	0	1	0.0162405	3.220851
380	-10.00943	-11.04724	1.037816	0.01907492	0	1	0.01850718	3.150855
390	-8.98816	-9.397904	0.4097437	0.03658707	0	1	0.01464911	3.280316
400	-8.839372	-9.886718	1.047346	0.02806613	0	1	0.01177679	3.211434
410	-10.04	-9.300416	-0.7395861	0.05657791	0	1	0.01728552	3.047086
420	-10.38269	-11.75536	1.372668	0.0131924	0	1	0.01768668	3.292923
430	-16.84313	-14.75093	-2.092206	0	1	0	0.02199368	3.369981
440	-9.657091	-8.786431	-0.8706601	0.05961251	0	1	0.01697254	3.09518
450	-10.82361	-8.731333	-2.092272	0.08576545	0	1	0.01589659	3.276135
460	-9.745265	-8.749607	-0.9956579	0.05612024	0	1	0.0228389	3.239093
470	-9.175017	-9.597827	0.4228093	0.03261335	0	1	0.01758204	3.205322
480	-9.634099	-11.65398	2.019879	0.0136007	0	1	0.009074853	3.154148
490	-8.978812	-9.706127	0.7273149	0.03357792	0	1	0.0123654	3.267435
500	-16.39951	-15.7501	-0.6494103	0.0335179	0	1	0.04913544	2.999293
510	-11.54017	-8.753099	-2.787071	0.08763423	0	1	0.02904752	3.107766
520	-12.20737	-14.90989	2.702519	0.006687901	0	1	0.006443529	3.089369
530	-10.50766	-9.680319	-0.8273404	0.061016	0	1	0.01516826	3.368525
540	-13.13981	-14.36365	1.223842	0.008444887	0	1	0.02592699	3.02808
550	-8.786111	-8.759727	-0.0263847	0.04581115	0	1	0.01439022	3.204873
560	-11.98612	-12.91981	0.9336846	0.01530706	0	1	0.02472274	3.11348
