Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	sigma2	theta
0	-12.59943	-14.23164	1.632207	0.007259276	0	1	0.01865658	3.156334
10	-10.25078	-11.03223	0.7814452	0.03131209	0	1	0.01285406	3.031853
20	-11.1345	-12.7468	1.612303	0.01435917	0	1	0.01326343	3.183373
30	-10.40358	-8.467678	-1.935907	0.07836365	0	1	0.017779	3.145059
40	-11.41263	-12.41455	1.001927	0.02276596	0	1	0.01592396	2.866658
50	-10.10692	-9.452975	-0.653942	0.05121249	0	1	0.01962753	3.134559
60	-10.55467	-11.67091	1.116249	0.02345421	0	1	0.01371513	3.028784
70	-10.9663	-9.472083	-1.494216	0.06385845	0	1	0.02390402	3.016518
80	-11.15809	-8.288197	-2.869896	0.09137453	0	1	0.02334279	3.23431
90	-11.9619	-9.159045	-2.802852	0.08314377	0	1	0.03317683	3.209055
100	-10.16	-9.267433	-0.8925697	0.05532757	0	1	0.02021192	3.158134
110	-10.79769	-8.54616	-2.251533	0.08228798	0	1	0.01996652	3.082746
120	-12.02837	-11.84514	-0.1832293	0.03922725	0	1	0.02255095	3.342331
130	-13.76398	-13.91357	0.1495931	0.02759568	0	1	0.0292104	3.320483
140	-12.37556	-13.71865	1.343091	0.01262217	0	1	0.0189644	2.954847
150	-13.39125	-14.31066	0.9194091	0.02342153	0	1	0.01672662	2.64851
160	-11.98051	-14.13119	2.150684	0.006459594	0	1	0.01156974	2.99154
170	-12.25696	-13.46575	1.208794	0.01438352	0	1	0.01983168	3.017849
180	-10.80125	-11.72844	0.9271921	0.02347753	0	1	0.01654974	3.048326
190	-10.16521	-10.87858	0.7133638	0.03113308	0	1	0.01388551	3.110932
200	-11.75184	-10.565	-1.186844	0.05444661	0	1	0.02837053	3.009506
210	-12.06871	-8.007697	-4.061014	0.1112337	0	1	0.02797715	3.240034
220	-10.67159	-10.57239	-0.09920364	0.04614864	0	1	0.01458126	3.26088
230	-12.49436	-13.30918	0.8148193	0.01947395	0	1	0.02269992	2.993484
240	-16.41064	-16.46383	0.05318428	0.03029251	0	1	0.02804403	2.482252
250	-12.79544	-14.41751	1.622073	0.009116446	0	1	0.01714797	3.42519
260	-10.91856	-10.47523	-0.443325	0.045663	0	1	0.02108491	2.954466
270	-11.62795	-12.595	0.9670532	0.02117708	0	1	0.01787688	2.894328
280	-10.24209	-9.225349	-1.016736	0.06430012	0	1	0.01449936	3.149037
290	-11.18759	-9.48871	-1.69888	0.06900156	0	1	0.02258165	2.993928
300	-10.48535	-8.761261	-1.724086	0.06900156	0	1	0.02315808	3.178839
310	-12.33929	-12.01743	-0.321859	0.0426198	0	1	0.02179903	2.804158
320	-10.85108	-11.94271	1.091634	0.02695034	0	1	0.01176706	3.21995
330	-11.48009	-11.70275	0.2226626	0.04175629	0	1	0.0132138	3.315062
340	-13.59887	-9.734202	-3.864671	0.09887771	0	1	0.04309721	3.08657
350	-11.90411	-11.17654	-0.7275771	0.04833566	0	1	0.02445613	3.319238
360	-11.52353	-10.11115	-1.412379	0.05999326	0	1	0.0268104	3.256937
370	-10.2942	-9.118679	-1.175523	0.05952064	0	1	0.0216709	3.158706
380	-10.59509	-11.15982	0.5647245	0.02956465	0	1	0.0174485	3.028245
390	-10.82215	-10.28405	-0.5380959	0.05860188	0	1	0.01200436	3.079205
400	-11.16407	-12.00114	0.8370719	0.02525168	0	1	0.0165479	2.899133
410	-10.44328	-10.98579	0.5425093	0.03175121	0	1	0.01596282	2.980171
420	-10.23584	-11.00836	0.7725146	0.03026416	0	1	0.01367935	3.134691
430	-11.05493	-9.605965	-1.448964	0.06359793	0	1	0.02315117	3.267122
440	-10.86098	-9.360213	-1.500772	0.06457451	0	1	0.02320075	3.020645
450	-12.20343	-8.325807	-3.877625	0.1093961	0	1	0.02557096	3.265786
460	-10.98365	-9.77272	-1.210935	0.05854464	0	1	0.02359466	2.999966
470	-9.970925	-9.243164	-0.7277611	0.0578447	0	1	0.01508115	3.097384
480	-12.61505	-7.736217	-4.878835	0.1254308	0	1	0.03078912	3.215086
490	-10.8364	-10.48317	-0.3532316	0.04382287	0	1	0.0211587	2.974567
500	-10.50002	-10.96285	0.4628315	0.03754651	0	1	0.01287384	3.216247
510	-11.35471	-9.966898	-1.387816	0.07364859	0	1	0.01306231	3.098441
520	-10.64102	-11.3849	0.7438836	0.02694015	0	1	0.01666939	3.148371
530	-10.93629	-9.864187	-1.072107	0.05900733	0	1	0.02005867	2.964863
540	-11.57375	-8.363267	-3.210481	0.093925	0	1	0.02882256	3.106396
550	-11.64333	-11.58674	-0.05659348	0.04944631	0	1	0.01181548	2.941239
560	-11.68947	-12.9176	1.22813	0.01843459	0	1	0.01583007	3.329986
570	-10.42845	-10.66472	0.2362655	0.0384098	0	1	0.01545383	3.230481
580	-11.63592	-11.90752	0.2715981	0.03011875	0	1	0.02274167	3.006713
590	-10.54226	-10.44004	-0.1022147	0.04604087	0	1	0.01470561	2.955404
600	-11.8912	-10.62286	-1.268339	0.06744495	0	1	0.01589118	2.956782
610	-11.47513	-9.921348	-1.553779	0.06770852	0	1	0.0208593	2.960086
620	-10.23011	-8.431015	-1.799095	0.07278984	0	1	0.02058751	3.146625
630	-11.59477	-12.29908	0.7043176	0.03924883	0	1	0.009273241	3.050247
640	-17.81447	-15.16309	-2.651376	0.06610111	0	1	0.06783972	3.148861
650	-12.67012	-8.207328	-4.462787	0.1170115	0	1	0.03116546	3.264289
