Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	sigma2	theta
0	-8.246924	-8.182534	-0.06438961	0.04052456	0	1	0.01922137	3.196227
10	-9.258776	-11.02015	1.761376	0.008299512	0	1	0.01533327	3.000598
20	-6.831231	-8.490168	1.658936	0.01899872	0	1	0.00998733	3.083549
30	-9.284923	-10.83144	1.546522	0.01142782	0	1	0.01627417	3.006228
40	-7.959887	-8.125233	0.1653462	0.03979464	0	1	0.01583976	3.324994
50	-8.818926	-7.884016	-0.9349103	0.05537596	0	1	0.02196095	3.121376
60	-9.996597	-8.35176	-1.644837	0.06560061	0	1	0.02688596	3.102816
70	-8.365256	-10.21411	1.848849	0.01027646	0	1	0.0127357	2.978888
80	-6.983592	-8.927248	1.943656	0.01414878	0	1	0.009557885	3.291908
90	-7.789129	-7.887038	0.09790894	0.04078313	0	1	0.01613333	3.291908
100	-10.5573	-10.02812	-0.5291823	0.04259842	0	1	0.02760126	3.117013
110	-11.43447	-9.844365	-1.590104	0.07276337	0	1	0.0178372	2.958344
120	-9.17053	-7.761647	-1.408884	0.06329178	0	1	0.0238139	3.237127
130	-7.163419	-7.207486	0.04406702	0.04480832	0	1	0.01394199	3.11666
140	-7.198308	-7.389186	0.190878	0.0462184	0	1	0.01122443	3.251074
150	-6.732313	-7.465543	0.7332307	0.03739894	0	1	0.01011045	3.15599
160	-8.843368	-10.208	1.364631	0.01916425	0	1	0.01329522	3.475731
170	-7.578573	-8.975396	1.396823	0.01860403	0	1	0.01323711	3.06275
180	-7.155106	-7.401274	0.2461684	0.0462701	0	1	0.01059344	3.225123
190	-12.5141	-10.97087	-1.543231	0	1	0	0.01270226	3.225123
200	-10.96432	-9.728868	-1.235448	0.07167109	0	1	0.01320842	3.007875
210	-7.218562	-7.451791	0.2332292	0.04195178	0	1	0.01329717	3.274354
220	-7.899721	-10.0601	2.160381	0.0162741	0	1	0.006924964	3.338199
230	-11.53748	-10.26754	-1.269938	0	1	0	0.009664768	3.261148
240	-7.505208	-7.29933	-0.2058789	0.04726706	0	1	0.01584399	3.115202
250	-12.6418	-12.99967	0.357871	0.04093122	0	1	0.01234899	2.766761
260	-6.794378	-7.806473	1.012095	0.03311901	0	1	0.009460986	3.114628
270	-6.842188	-7.229459	0.3872704	0.0416793	0	1	0.01155406	3.217966
280	-7.919876	-8.555503	0.6356269	0.03099378	0	1	0.01531984	3.326432
290	-10.1269	-8.720625	-1.406279	0.06046721	0	1	0.02732732	3.280269
300	-7.88981	-6.788455	-1.101355	0.06448981	0	1	0.01649845	3.200461
310	-9.459015	-10.6599	1.20089	0.02573271	0	1	0.01130296	2.831536
320	-7.036018	-7.431476	0.3954579	0.03923539	0	1	0.01293807	3.094879
330	-7.909549	-10.24024	2.33069	0.002805145	0	1	0.01139838	3.259749
340	-8.665572	-9.509642	0.84407	0.04026982	0	1	0.007847613	3.306128
350	-7.187591	-8.425897	1.238306	0.0218551	0	1	0.01319907	3.173987
360	-8.139056	-8.28802	0.1489646	0.04512072	0	1	0.01236041	3.001422
370	-7.507427	-7.282331	-0.2250955	0.05239882	0	1	0.012519	3.102177
380	-8.127893	-10.27242	2.144524	0.00466621	0	1	0.012519	3.167857
390	-8.710931	-9.072082	0.3611509	0.0350224	0	1	0.01650444	3.395869
400	-7.195962	-7.054778	-0.1411844	0.04918012	0	1	0.01350587	3.233815
410	-7.783084	-8.491423	0.7083388	0.02870378	0	1	0.01596056	3.105077
420	-7.41791	-9.286281	1.868371	0.01126537	0	1	0.01189115	3.151462
430	-9.530098	-10.6647	1.1346	0.02279944	0	1	0.01397084	3.523321
440	-8.158849	-8.34643	0.1875812	0.03637028	0	1	0.01836204	3.130622
450	-7.09333	-7.8013	0.7079699	0.03271476	0	1	0.01308373	3.078107
460	-7.029145	-7.21338	0.1842347	0.04325697	0	1	0.01308873	3.238168
470	-7.322924	-7.753837	0.4309131	0.03846428	0	1	0.01297468	3.048691
480	-8.258542	-8.426785	0.1682426	0.04796795	0	1	0.01052626	3.033492
490	-10.91386	-12.88003	1.966167	0.001576252	0	1	0.01744409	3.478444
500	-8.149833	-10.63343	2.4836	0.001886488	0	1	0.01023862	3.02592
