Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	sigma2	theta
0	-11.13392	-10.21467	-0.9192497	0	1	0	0.00680596	3.191399
10	-7.189403	-8.244535	1.055132	0.02740849	0	1	0.01221514	3.303158
20	-6.804456	-7.494827	0.6903706	0.03289049	0	1	0.01356398	3.175383
30	-8.821664	-8.322647	-0.4990163	0.04668179	0	1	0.02316541	3.175383
40	-8.223351	-7.910965	-0.3123865	0.05097715	0	1	0.01567856	3.330047
50	-8.351094	-7.572743	-0.7783511	0.05916319	0	1	0.01694514	3.098844
60	-6.97042	-7.257507	0.287087	0.04092294	0	1	0.01386973	3.216375
70	-9.743305	-8.568991	-1.174315	0.06573241	0	1	0.01843693	3.037917
80	-7.164433	-9.42452	2.260087	0.006333547	0	1	0.009947701	3.063706
90	-8.210252	-9.976544	1.766292	0.02509665	0	1	0.006693727	3.218249
100	-6.625005	-7.582852	0.9578462	0.02937285	0	1	0.01226549	3.16961
110	-8.228033	-9.576628	1.348595	0.01451229	0	1	0.01679199	3.220335
120	-7.182	-9.135952	1.953951	0.0147385	0	1	0.009068587	3.300247
130	-8.589667	-7.067823	-1.521844	0.07357532	0	1	0.01799119	3.244978
140	-7.074465	-7.772377	0.6979116	0.03896982	0	1	0.01008979	3.165895
150	-9.180858	-8.579486	-0.601372	0.04988377	0	1	0.02204621	3.338106
160	-6.833554	-8.04038	1.206826	0.02862454	0	1	0.009907608	3.113468
170	-7.421348	-7.493586	0.07223863	0.04145317	0	1	0.01676691	3.163288
180	-13.22934	-11.40848	-1.820859	0	1	0	0.01676691	3.246672
190	-8.610919	-10.24792	1.637006	0.008834804	0	1	0.01647401	3.261555
200	-7.700481	-8.138189	0.4377086	0.04539583	0	1	0.009649738	3.21082
210	-6.996742	-7.544449	0.5477071	0.03990415	0	1	0.01121679	3.234792
220	-9.310928	-9.202399	-0.1085285	0.04807494	0	1	0.01467423	3.40426
230	-7.743467	-10.01782	2.274357	0.005410148	0	1	0.01024582	3.341165
240	-7.808597	-9.33599	1.527393	0.02098399	0	1	0.01033091	3.358109
250	-7.934662	-10.18268	2.248014	0.0005443619	0	1	0.01325011	3.168318
260	-11.38316	-10.52999	-0.8531662	0	1	0	0.006370737	3.172438
270	-6.676554	-8.080495	1.403942	0.02155787	0	1	0.01137447	3.239121
280	-8.493028	-9.865921	1.372893	0.02092714	0	1	0.0120895	3.407012
290	-6.661409	-7.859132	1.197723	0.02445853	0	1	0.01218258	3.142949
300	-10.68633	-11.57949	0.893157	0.01607255	0	1	0.02458986	3.220414
310	-6.968978	-7.800338	0.8313596	0.03009191	0	1	0.01345256	3.253248
320	-10.3456	-12.47461	2.12901	0.006147803	0	1	0.01144129	2.846049
