Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	sigma2	theta
0	-12.30407	-10.82223	-1.481848	0	1	0	0.01194601	3.299321
10	-10.61743	-11.88853	1.271106	0.01829331	0	1	0.01526517	3.531702
20	-7.526586	-7.792576	0.2659906	0.0413453	0	1	0.01302706	3.208601
30	-7.541338	-7.920751	0.3794124	0.03814387	0	1	0.01367015	3.212278
40	-8.054589	-8.340293	0.2857031	0.04420811	0	1	0.01105411	3.253486
50	-7.948253	-8.225807	0.2775541	0.0459458	0	1	0.01020862	3.162177
60	-8.758536	-8.075631	-0.6829047	0.05214108	0	1	0.01951055	3.258283
70	-11.53427	-7.601126	-3.933143	0.1137288	0	1	0.02247172	3.258283
80	-7.342773	-7.902515	0.559742	0.0353525	0	1	0.01314173	3.158466
90	-7.471408	-9.324983	1.853575	0.01199845	0	1	0.01171497	3.158466
100	-7.640253	-10.3554	2.715143	0.002714305	0	1	0.00790869	3.287489
110	-11.50103	-10.42001	-1.081017	0	1	0	0.008000999	3.274738
120	-9.197651	-7.272127	-1.925524	0.07877061	0	1	0.01762504	3.221408
130	-8.875324	-7.486873	-1.388452	0.0713302	0	1	0.01499683	3.219374
140	-8.008345	-7.402412	-0.6059321	0.05658405	0	1	0.01443567	3.143224
150	-7.660336	-7.872795	0.2124595	0.04068057	0	1	0.01421241	3.220376
160	-7.552025	-8.392202	0.8401772	0.03008399	0	1	0.01295279	3.241762
170	-7.395497	-9.191926	1.796429	0.01803516	0	1	0.009145677	3.048391
180	-11.61291	-10.3294	-1.283505	0	1	0	0.009796782	3.094856
190	-9.251008	-8.755434	-0.4955746	0.05987818	0	1	0.01094692	3.094856
200	-7.249437	-8.069155	0.8197185	0.03310451	0	1	0.01135087	3.108169
210	-8.721828	-9.26264	0.5408121	0.0339638	0	1	0.01436542	2.933353
220	-8.561366	-10.25746	1.696093	0.01098779	0	1	0.01443085	3.286343
230	-7.275567	-9.106182	1.830615	0.01483696	0	1	0.01038685	3.225549
240	-7.919421	-8.106728	0.1873062	0.04387667	0	1	0.0124029	3.260329
250	-12.37085	-8.923265	-3.447587	0.1008473	0	1	0.02649506	3.05116
260	-7.390638	-8.047438	0.6567999	0.03413427	0	1	0.0126826	3.087205
270	-7.250504	-8.566698	1.316193	0.02246704	0	1	0.01182005	3.107571
280	-8.786127	-11.064	2.27787	0.008374653	0	1	0.009202742	3.427281
290	-7.792257	-9.956084	2.163826	0.006772871	0	1	0.01118309	3.278206
300	-12.86011	-11.22309	-1.637023	0	1	0	0.0139513	3.120293
310	-12.68159	-11.30429	-1.377309	0	1	0	0.01076024	2.945233
320	-11.45555	-10.18612	-1.269425	0	1	0	0.009659809	3.155621
330	-9.271804	-11.85746	2.585653	0.002943702	0	1	0.008898409	3.473706
340	-11.61441	-7.376371	-4.23804	0.1138154	0	1	0.03034952	3.224447
350	-8.541072	-9.714978	1.173907	0.01884867	0	1	0.01635836	3.094873
360	-10.63217	-12.06051	1.428339	0.01090763	0	1	0.01893795	3.411576
370	-8.397417	-10.15059	1.75317	0.009815805	0	1	0.01446097	3.179614
380	-8.35206	-9.189127	0.8370668	0.02991884	0	1	0.01310191	3.344576
390	-8.220399	-8.564218	0.3438189	0.03828865	0	1	0.01406233	2.9928
400	-9.833958	-10.12109	0.2871305	0.03358023	0	1	0.01887557	3.396764
410	-7.164753	-8.760478	1.595726	0.01855902	0	1	0.01088669	3.175378
420	-7.790423	-8.752588	0.9621652	0.03276571	0	1	0.01001366	3.263241
430	-9.033578	-9.396119	0.3625415	0.031022	0	1	0.01991745	3.19317
440	-14.06389	-12.5718	-1.492089	0	1	0	0.01206897	2.828039
450	-7.40846	-9.82172	2.41326	0.005775929	0	1	0.009164109	3.082227
460	-12.50164	-11.28062	-1.221011	0	1	0	0.009203276	2.944857
470	-8.828681	-10.94149	2.11281	0.004026214	0	1	0.01351865	3.008086
480	-7.376223	-9.39943	2.023207	0.0162212	0	1	0.007989051	3.188938
490	-11.63955	-11.34706	-0.2924912	0.03932219	0	1	0.02521999	2.854847
500	-9.757118	-11.7448	1.987685	0.02327273	0	1	0.005798704	3.175139
510	-11.68651	-10.35407	-1.332436	0	1	0	0.01028807	3.255138
520	-12.27335	-11.3169	-0.9564531	0	1	0	0.007063934	3.004913
530	-7.851062	-7.41605	-0.4350122	0.05320053	0	1	0.01443393	3.146279
540	-7.601239	-8.155059	0.5538203	0.03997412	0	1	0.01046897	3.107478
550	-9.295007	-7.547084	-1.747922	0.07420386	0	1	0.01858301	3.107478
560	-7.226012	-8.678139	1.452126	0.0201208	0	1	0.01161506	3.133954
570	-8.265576	-7.33789	-0.927686	0.05965911	0	1	0.01705132	3.201206
580	-12.01506	-10.61909	-1.395968	0	1	0	0.0109629	3.300155
590	-7.606089	-9.923014	2.316925	0.01049079	0	1	0.007953594	3.048734
600	-7.165073	-9.393222	2.228149	0.009961159	0	1	0.008927497	3.144494
610	-12.65075	-14.02791	1.377166	0.008470173	0	1	0.02254207	3.533172
620	-11.7665	-8.546946	-3.219558	0.09145197	0	1	0.03389279	3.10909
630	-7.768704	-10.23022	2.461516	0.003187541	0	1	0.009951264	3.044076
640	-7.496375	-10.20908	2.712701	0.0001477487	0	1	0.009024685	3.116991
650	-8.445388	-8.925872	0.4804843	0.04362221	0	1	0.009370788	3.076067
660	-8.208249	-10.17248	1.96423	0.02039304	0	1	0.006865133	3.104802
670	-10.61745	-13.82267	3.205222	0.003631824	0	1	0.00462542	3.084642
680	-7.497331	-7.673931	0.1766001	0.04256882	0	1	0.01339198	3.124215
690	-7.167064	-9.374767	2.207703	0.0100111	0	1	0.00908897	3.139522
700	-7.435065	-9.395949	1.960884	0.01055618	0	1	0.01131767	3.15767
710	-8.229982	-9.19594	0.9659579	0.03570106	0	1	0.008601887	3.066763
720	-9.812305	-7.508168	-2.304138	0.07958547	0	1	0.02469993	3.229683
730	-8.656843	-7.397504	-1.259339	0.06454895	0	1	0.01856063	3.229683
740	-7.293006	-9.454021	2.161015	0.0085869	0	1	0.01023325	3.16016
750	-8.103616	-9.032624	0.9290081	0.02443894	0	1	0.01575947	3.190556
760	-7.828891	-8.836021	1.007129	0.0321824	0	1	0.00985946	3.266673
770	-13.07709	-11.30713	-1.769966	0.06161721	0	1	0.03586146	2.942519
780	-13.32331	-13.93851	0.6151992	0.01714195	0	1	0.03117452	3.196451
790	-7.508562	-9.612242	2.10368	0.00997757	0	1	0.01010243	3.045964
800	-8.983664	-10.14687	1.163205	0.01778548	0	1	0.017446	3.222867
810	-8.94725	-7.960651	-0.9865986	0.05631705	0	1	0.02140976	3.220718
820	-7.496576	-7.99472	0.4981441	0.03499085	0	1	0.01423419	3.152552
830	-11.06614	-7.814759	-3.251383	0.09348122	0	1	0.03158212	3.210132
840	-9.133918	-8.404661	-0.7292567	0.06288397	0	1	0.0118818	3.102072
850	-9.358001	-9.678855	0.3208541	0.03704255	0	1	0.01532319	3.399813
860	-10.30711	-8.473926	-1.833183	0.08234122	0	1	0.01341987	3.239869
870	-7.353991	-7.990354	0.636363	0.03759641	0	1	0.01086884	3.143866
880	-9.073288	-7.668248	-1.40504	0.06550959	0	1	0.02045547	3.100482
890	-7.756935	-8.429296	0.6723603	0.03053152	0	1	0.01497732	3.093559
900	-8.47368	-10.32012	1.846436	0.008079141	0	1	0.01438021	3.157217
910	-8.089108	-7.989272	-0.09983658	0.05136756	0	1	0.01132411	3.203963
920	-8.658786	-7.241339	-1.417447	0.06993166	0	1	0.01656733	3.168276
930	-11.76557	-7.761218	-4.00435	0.1074817	0	1	0.03307628	3.168276
940	-11.40098	-8.51542	-2.885558	0.08883315	0	1	0.02769908	3.062706
950	-14.4293	-15.19707	0.7677666	0.01457466	0	1	0.03046657	2.776479
960	-8.778843	-10.93089	2.152046	0.008775072	0	1	0.01022783	3.43076
970	-8.934088	-8.047884	-0.8862042	0.05402258	0	1	0.02174268	3.17367
980	-8.0016	-8.475974	0.474374	0.03275728	0	1	0.01631634	3.105728
990	-9.345617	-10.73418	1.388558	0.01610923	0	1	0.01515566	3.411795
1000	-9.312259	-11.52843	2.216173	0.003191337	0	1	0.01271588	3.440667
1010	-11.83844	-10.58454	-1.253901	0	1	0	0.009511006	3.034431
1020	-8.16998	-8.217868	0.04788827	0.04085548	0	1	0.01660754	3.248592
1030	-7.222633	-8.141632	0.9189982	0.02960995	0	1	0.01226095	3.151352
1040	-8.038386	-8.292918	0.254532	0.03970725	0	1	0.01431311	3.021357
1050	-8.763153	-7.270115	-1.493037	0.07175369	0	1	0.01629808	3.201301
1060	-7.479527	-8.727129	1.247602	0.02212418	0	1	0.01288027	3.201301
1070	-11.44481	-10.1912	-1.253615	0	1	0	0.00950829	3.219882
1080	-8.161469	-9.365355	1.203886	0.02699418	0	1	0.01052312	2.957477
1090	-8.475649	-8.41563	-0.06001982	0.04093339	0	1	0.01842729	3.232627
1100	-11.66255	-10.67945	-0.9830928	0.05563339	0	1	0.02208397	3.46286
1110	-8.110971	-7.455927	-0.6550432	0.05563339	0	1	0.01590769	3.218685
1120	-11.7404	-10.81239	-0.9280045	0	1	0	0.006865807	3.090576
1130	-11.12157	-11.82828	0.7067085	0.02061631	0	1	0.02387201	3.314269
1140	-7.958276	-8.219682	0.261406	0.04119036	0	1	0.01318968	3.276884
1150	-7.694426	-8.80598	1.111554	0.0233265	0	1	0.01388836	3.209357
1160	-7.576852	-9.918541	2.341688	0.006771896	0	1	0.009361357	3.290444
1170	-7.593365	-9.007268	1.413903	0.01891093	0	1	0.0128276	3.077133
1180	-7.702797	-8.736961	1.034164	0.03126803	0	1	0.01004982	3.261163
1190	-7.955484	-8.862568	0.9070843	0.03464082	0	1	0.009625117	3.036059
1200	-8.915757	-8.093274	-0.8224828	0.05307917	0	1	0.02139547	3.123333
1210	-7.751729	-8.91585	1.164121	0.02297256	0	1	0.0134147	3.038894
1220	-8.991804	-9.771826	0.7800215	0.04097467	0	1	0.007938364	3.102203
1230	-9.313476	-8.995908	-0.3175683	0.0448171	0	1	0.01959613	3.329852
1240	-7.192711	-8.945523	1.752813	0.0157945	0	1	0.01069746	3.181198
1250	-7.594785	-7.622187	0.02740193	0.04435826	0	1	0.01420401	3.183943
1260	-8.237288	-10.5506	2.313313	0.002241316	0	1	0.0121056	3.073606
1270	-9.654084	-10.92489	1.270811	0.02259936	0	1	0.01228649	3.468405
1280	-12.11674	-10.76345	-1.35329	0	1	0	0.01050487	3.343607
1290	-11.69447	-10.42912	-1.265351	0.05410363	0	1	0.03163716	3.32548
1300	-7.525469	-8.892362	1.366893	0.0242742	0	1	0.0102561	3.022376
1310	-8.237005	-8.683	0.4459955	0.03320197	0	1	0.0164134	3.039473
1320	-15.17477	-7.957957	-7.216817	0.1644074	0	1	0.04641799	3.274635
1330	-7.329437	-9.86255	2.533114	0.003671102	0	1	0.009040299	3.133255
1340	-7.197781	-8.869753	1.671973	0.02106014	0	1	0.008890987	3.163677
1350	-7.409235	-9.047721	1.638486	0.02188522	0	1	0.008818703	3.224155
1360	-9.980294	-10.77396	0.7936655	0.02308328	0	1	0.01932148	2.915677
1370	-8.695911	-9.63306	0.9371493	0.02436306	0	1	0.01569168	3.331861
1380	-7.390599	-8.346237	0.9556385	0.0273634	0	1	0.01323923	3.130768
1390	-12.13541	-10.78092	-1.354491	0	1	0	0.0105175	3.01514
1400	-8.872421	-11.01747	2.145048	0.007541948	0	1	0.01096117	2.892239
1410	-7.154287	-8.346759	1.192472	0.02657153	0	1	0.01087346	3.183419
1420	-7.380934	-8.966688	1.585754	0.02122284	0	1	0.0096123	3.246974
1430	-9.316682	-10.67524	1.358563	0.01835705	0	1	0.01394191	2.859829
1440	-8.018383	-7.728118	-0.2902655	0.04859315	0	1	0.01575905	3.085579
1450	-11.52181	-11.63831	0.1165018	0.03241353	0	1	0.02374548	3.459587
1460	-9.04805	-10.4568	1.408746	0.02467928	0	1	0.009636622	3.395485
1470	-8.154952	-8.011501	-0.1434509	0.04746352	0	1	0.0144057	3.274321
1480	-8.812808	-8.912811	0.100003	0.04746352	0	1	0.01129285	3.011604
1490	-11.42257	-8.026606	-3.395962	0.1001458	0	1	0.02606885	3.101396
1500	-11.48228	-10.32399	-1.158292	0.05179867	0	1	0.03193259	3.071582
1510	-8.275259	-7.559005	-0.7162534	0.05811447	0	1	0.01492098	3.102705
1520	-7.327006	-8.38347	1.056464	0.02939518	0	1	0.01080269	3.0682
1530	-7.406211	-8.174357	0.768146	0.03065234	0	1	0.01352652	3.130262
1540	-7.185091	-8.8046	1.61951	0.02134662	0	1	0.009235357	3.106386
1550	-9.465194	-12.107	2.641804	0.006065533	0	1	0.007185976	2.902328
1560	-7.883208	-9.897255	2.014047	0.008021107	0	1	0.01219678	3.242854
1570	-11.47197	-10.38643	-1.085543	0	1	0	0.00803729	3.268514
1580	-10.49169	-7.296056	-3.195634	0.09823938	0	1	0.02349177	3.247715
1590	-8.348844	-8.699527	0.3506828	0.03643779	0	1	0.01533391	2.990531
1600	-8.759682	-9.025783	0.2661016	0.03343908	0	1	0.01941455	3.147239
1610	-8.03373	-10.39071	2.356978	0.009235439	0	1	0.008141228	3.335789
1620	-8.657731	-7.486726	-1.171005	0.06197667	0	1	0.01934738	3.221871
1630	-11.57421	-8.768938	-2.80527	0.08232441	0	1	0.03550495	3.1792
1640	-7.117363	-8.405302	1.287939	0.02453186	0	1	0.01095526	3.162469
1650	-7.373183	-8.879956	1.506774	0.02123053	0	1	0.01039823	3.251511
1660	-8.223471	-9.440976	1.217505	0.02025152	0	1	0.01458983	3.014053
1670	-8.605194	-9.409318	0.8041239	0.02590835	0	1	0.01657922	3.286313
1680	-7.617906	-8.573033	0.9551266	0.02806875	0	1	0.01278267	3.258056
1690	-11.71071	-10.66255	-1.048166	0	1	0	0.007742428	3.052842
1700	-7.604305	-8.520542	0.9162374	0.03522325	0	1	0.009261091	3.141875
1710	-7.10655	-8.393082	1.286532	0.02512892	0	1	0.01064497	3.129723
1720	-7.209674	-9.137245	1.927571	0.01280975	0	1	0.01044285	3.169983
1730	-7.494583	-8.317692	0.8231094	0.03603593	0	1	0.009756426	3.157721
1740	-9.303926	-11.37544	2.07151	0.006895149	0	1	0.01218916	3.461316
1750	-12.96323	-11.34174	-1.621494	0	1	0	0.01373632	3.311435
1760	-9.240362	-8.020922	-1.21944	0.06786455	0	1	0.01508608	3.287698
1770	-7.477247	-8.369856	0.8926086	0.02805838	0	1	0.01361445	3.181033
1780	-7.250613	-9.577464	2.326851	0.006773781	0	1	0.009500382	3.172231
1790	-9.272562	-10.7264	1.453842	0.0311386	0	1	0.006648625	3.122001
1800	-10.50629	-10.44732	-0.05897065	0.03466657	0	1	0.0252577	3.24938
1810	-9.837292	-11.27588	1.438584	0.01178282	0	1	0.01793483	2.984462
1820	-7.888972	-10.55883	2.66986	0.004183977	0	1	0.007683357	3.025632
1830	-8.241671	-9.58925	1.347579	0.01973802	0	1	0.01314671	2.960146
1840	-7.339915	-10.01946	2.679545	0.003817689	0	1	0.007751308	3.158325
1850	-11.68558	-10.70326	-0.9823157	0	1	0	0.007249008	3.075642
1860	-9.313214	-8.333399	-0.9798155	0.05570207	0	1	0.02193554	3.274044
1870	-9.815351	-8.722453	-1.092898	0.05475652	0	1	0.02576255	3.17679
1880	-7.599345	-9.226302	1.626957	0.01494235	0	1	0.01266545	3.132144
1890	-10.17968	-9.301267	-0.8784086	0.0503631	0	1	0.02595102	3.263962
1900	-9.140577	-9.73824	0.5976634	0.04270235	0	1	0.00873076	3.270404
1910	-13.7038	-11.94594	-1.75786	0	1	0	0.0157432	3.308779
1920	-9.535001	-8.995767	-0.539234	0.04833326	0	1	0.0204811	2.984773
1930	-8.122428	-10.80955	2.687121	0.001553981	0	1	0.008624064	3.365864
1940	-7.216446	-9.064011	1.847566	0.0139896	0	1	0.01065857	3.174846
1950	-7.46609	-8.386742	0.920652	0.03446993	0	1	0.009577675	3.154101
1960	-12.34354	-11.32382	-1.019721	0	1	0	0.007525297	3.380779
1970	-12.26528	-11.24556	-1.019721	0	1	0	0.007525297	2.988647
1980	-9.70169	-9.876841	0.1751516	0.03577725	0	1	0.01889585	2.913247
1990	-8.862027	-7.689646	-1.172381	0.06055312	0	1	0.02081748	3.126997
2000	-9.959915	-8.497075	-1.46284	0.06145249	0	1	0.02659844	3.137425
2010	-7.777292	-9.74123	1.963938	0.01583539	0	1	0.008643579	3.003319
2020	-7.593447	-8.691558	1.098111	0.03122819	0	1	0.009446253	3.225884
2030	-12.64786	-11.07079	-1.577067	0	1	0	0.01313941	3.081156
2040	-7.651333	-8.367438	0.7161046	0.03225848	0	1	0.01313941	3.254802
2050	-10.461	-9.92414	-0.5368559	0.05445576	0	1	0.01500017	2.925641
2060	-7.112111	-8.853868	1.741757	0.01729902	0	1	0.01002532	3.176622
2070	-7.463442	-9.956552	2.49311	0.008080312	0	1	0.00753169	3.107801
2080	-8.988753	-8.309309	-0.6794448	0.05037414	0	1	0.02125708	3.232964
2090	-8.956576	-8.259127	-0.6974487	0.0592466	0	1	0.01382964	3.296465
2100	-10.89745	-8.454876	-2.442576	0.08285144	0	1	0.02405574	3.050142
2110	-9.286111	-9.406086	0.1199753	0.0353818	0	1	0.02037035	3.279716
2120	-8.597733	-7.663783	-0.9339496	0.05677172	0	1	0.01985084	3.197903
2130	-7.783276	-10.17997	2.396695	0.003919308	0	1	0.01023263	3.043488
2140	-7.260172	-9.823972	2.5638	0.004483162	0	1	0.008414981	3.17256
2150	-7.599963	-9.34619	1.746227	0.01617106	0	1	0.01056538	3.010852
2160	-8.068127	-8.766406	0.6982787	0.02886282	0	1	0.01587672	3.070417
2170	-7.57994	-9.713381	2.133441	0.008419543	0	1	0.0106086	3.266647
2180	-7.25174	-8.577629	1.325889	0.02445159	0	1	0.01059012	3.070347
2190	-10.21829	-9.900342	-0.3179487	0.04244589	0	1	0.02209631	2.935591
2200	-7.690441	-8.903705	1.213264	0.02185313	0	1	0.01351387	3.225112
2210	-7.518501	-8.06638	0.5478795	0.03652586	0	1	0.01253374	3.231843
2220	-11.42202	-10.34218	-1.079838	0	1	0	0.007991569	3.106875
2230	-7.321247	-8.2049	0.8836531	0.02977601	0	1	0.01259603	3.098571
2240	-9.185304	-7.784024	-1.40128	0.07000196	0	1	0.01624389	3.279662
2250	-7.610574	-10.24523	2.634659	0.001043338	0	1	0.009325903	3.081518
2260	-7.747967	-10.43559	2.687625	0.004602544	0	1	0.007390252	3.281801
2270	-7.134843	-8.534396	1.399554	0.02216014	0	1	0.01104446	3.126218
2280	-8.418558	-9.809604	1.391046	0.02992241	0	1	0.007527771	3.078923
2290	-9.718553	-10.37261	0.6540549	0.02463342	0	1	0.02054417	3.269344
2300	-9.175398	-9.005038	-0.1703595	0.04271055	0	1	0.01881137	3.330976
2310	-7.576929	-7.838009	0.2610796	0.04257345	0	1	0.01230423	3.213947
2320	-8.63868	-10.32222	1.683537	0.01418682	0	1	0.01243403	3.3932
2330	-8.84177	-8.961851	0.1200809	0.04911416	0	1	0.01018349	3.053547
2340	-7.380106	-7.724132	0.3440254	0.04023257	0	1	0.01274533	3.15787
2350	-8.936336	-9.971268	1.034932	0.02189205	0	1	0.01612038	2.949575
2360	-7.711303	-7.785444	0.07414135	0.04173591	0	1	0.01547398	3.166854
2370	-9.637227	-11.03996	1.402734	0.01213899	0	1	0.0182582	3.075297
2380	-11.28857	-10.16585	-1.122722	0	1	0	0.008341732	3.177921
2390	-7.795412	-10.07326	2.277848	0.01320176	0	1	0.007212765	3.074793
2400	-7.990442	-9.795288	1.804847	0.01177135	0	1	0.01244178	3.291737
2410	-8.227405	-9.639071	1.411667	0.01587801	0	1	0.01498331	3.17468
2420	-12.78268	-11.25005	-1.532634	0	1	0	0.01256837	3.360512
2430	-11.18188	-11.51402	0.3321335	0.02911833	0	1	0.02260342	2.846321
2440	-7.668292	-7.568871	-0.09942074	0.04594309	0	1	0.01488486	3.151504
2450	-7.944938	-8.582804	0.6378659	0.03125985	0	1	0.01494333	3.253872
2460	-9.139191	-8.656454	-0.4827367	0.04645325	0	1	0.02128298	3.2549
2470	-8.537924	-11.01495	2.477028	0.009379386	0	1	0.007167989	3.344563
2480	-7.52259	-8.009057	0.4864671	0.04023324	0	1	0.01105286	3.198466
2490	-8.657264	-10.35512	1.697859	0.02176956	0	1	0.008359011	2.94655
2500	-8.763437	-8.891402	0.1279651	0.03595868	0	1	0.01962826	3.110923
2510	-7.608419	-7.810891	0.2024725	0.04456636	0	1	0.01179822	3.195448
2520	-9.380676	-8.540305	-0.8403714	0.0524386	0	1	0.02249748	3.264118
2530	-8.971006	-11.38013	2.409128	0.01245509	0	1	0.00656836	2.98726
2540	-8.021006	-9.424485	1.403479	0.01684913	0	1	0.0143838	3.106627
2550	-7.23115	-9.350021	2.118872	0.009787703	0	1	0.01004595	3.166837
2560	-13.52999	-11.80371	-1.726277	0	1	0	0.01525376	3.312568
2570	-13.20563	-11.69192	-1.513706	0	1	0	0.01233272	2.925997
2580	-11.66716	-10.32413	-1.343032	0	1	0	0.01039766	3.235317
2590	-8.532262	-10.88337	2.351105	0.0004285656	0	1	0.01277364	3.092877
2600	-10.82273	-10.79751	-0.02521552	0.03782397	0	1	0.0208216	3.451758
2610	-7.467949	-9.107469	1.63952	0.01958775	0	1	0.009892892	3.026835
2620	-8.045565	-9.963104	1.917539	0.01416588	0	1	0.009850205	2.95549
2630	-8.915734	-10.41007	1.494334	0.02811861	0	1	0.007436248	3.277457
2640	-8.994462	-7.290882	-1.703579	0.07166466	0	1	0.02020809	3.217144
2650	-11.33504	-7.741141	-3.593899	0.1000215	0	1	0.03197506	3.241581
2660	-11.07016	-7.60995	-3.460206	0.1000215	0	1	0.02797366	3.274803
2670	-10.46733	-9.981215	-0.4861155	0.04337255	0	1	0.02494815	3.325587
2680	-9.918349	-8.045889	-1.87246	0.07109409	0	1	0.02462511	3.092732
2690	-10.49207	-8.307891	-2.184177	0.08449161	0	1	0.01710172	3.309244
2700	-9.772829	-7.267285	-2.505544	0.08449161	0	1	0.02358345	3.209167
2710	-8.97492	-9.952691	0.977771	0.03582084	0	1	0.008449626	3.291474
2720	-8.235036	-9.998589	1.763553	0.01925172	0	1	0.008888396	2.95608
2730	-7.401909	-8.591862	1.189953	0.02884567	0	1	0.009718641	3.218465
2740	-8.242634	-9.353961	1.111327	0.024903	0	1	0.01282885	2.948455
2750	-8.497844	-10.50005	2.002204	0.01366584	0	1	0.009281925	3.390188
2760	-8.887487	-8.123952	-0.7635349	0.0596279	0	1	0.0144928	3.051533
2770	-11.70234	-10.35199	-1.350356	0	1	0	0.0104741	3.11871
2780	-7.933341	-7.96043	0.0270896	0.04229112	0	1	0.01577119	3.077351
2790	-10.17938	-9.232204	-0.9471797	0.0514712	0	1	0.02628624	3.075294
