Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	sigma2	theta
0	-6.935614	-6.74731	-0.1883044	0.05676537	0	1	0.01038457	3.235474
10	-8.074948	-7.32087	-0.7540781	0.06014779	0	1	0.01555525	2.989132
20	-6.872969	-8.020019	1.14705	0.02119965	0	1	0.01495701	2.962165
30	-6.055556	-6.024209	-0.03134704	0.04395323	0	1	0.01637648	3.106782
40	-6.017377	-5.830082	-0.1872948	0.04756984	0	1	0.01610133	3.118083
50	-8.227634	-5.918906	-2.308728	0.08753373	0	1	0.01988305	3.273914
60	-5.908485	-5.552028	-0.3564572	0.05445089	0	1	0.0137236	3.166016
70	-9.029022	-7.636215	-1.392807	0.059683	0	1	0.03012473	3.216107
80	-5.73561	-7.836809	2.101199	0.007401579	0	1	0.01114115	3.24566
90	-5.776939	-7.418319	1.64138	0.01352031	0	1	0.01317023	3.138405
100	-5.140125	-6.189844	1.04972	0.02971081	0	1	0.01097518	3.162551
110	-8.749802	-10.26904	1.519238	0.02489958	0	1	0.008637538	2.88258
120	-7.242015	-9.418246	2.176231	0.01503747	0	1	0.007174845	3.33286
130	-11.8408	-10.03952	-1.801281	0	1	0	0.01644185	3.059826
140	-9.642121	-8.361591	-1.280529	0	1	0	0.009767673	3.237343
150	-9.678207	-8.717778	-0.9604296	0	1	0	0.00709208	3.185773
160	-5.146315	-6.982806	1.836491	0.01655375	0	1	0.009373024	3.179434
170	-7.602104	-7.149854	-0.4522505	0.04530324	0	1	0.02338774	3.148015
180	-5.278192	-6.304897	1.026705	0.03181065	0	1	0.01015806	3.19057
190	-6.909798	-8.164758	1.25496	0.01687873	0	1	0.01650777	3.272548
200	-6.089487	-6.657704	0.5682173	0.03158872	0	1	0.01623817	3.21078
210	-7.057449	-5.638243	-1.419206	0.07392677	0	1	0.01565553	3.149544
220	-6.76595	-7.744108	0.9781579	0.02136574	0	1	0.01756893	3.11223
230	-6.309294	-8.154982	1.845688	0.01327965	0	1	0.01086076	3.341595
240	-7.272346	-9.2467	1.974355	0.003529036	0	1	0.01522009	3.053528
250	-10.69956	-9.064595	-1.634968	0	1	0	0.01392265	3.167766
260	-6.083835	-5.699682	-0.3841532	0.05638554	0	1	0.01286264	3.14577
270	-7.69164	-7.133635	-0.5580054	0.0611768	0	1	0.01217195	3.310793
280	-7.080297	-6.167068	-0.9132289	0.06597936	0	1	0.01380143	3.269625
290	-6.476455	-6.545096	0.06864129	0.05092785	0	1	0.01061679	3.24588
300	-8.020752	-6.466671	-1.55408	0.06946105	0	1	0.02217979	3.30474
310	-5.523986	-7.392139	1.868154	0.01109459	0	1	0.01178877	3.163577
320	-6.252937	-8.843332	2.590395	0.002459891	0	1	0.008651097	3.012021
330	-5.398262	-7.515497	2.117235	0.009537852	0	1	0.009899511	3.094083
340	-6.737131	-7.48467	0.7475394	0.0286762	0	1	0.01560007	3.328163
350	-7.391545	-7.680892	0.2893474	0.03462091	0	1	0.01856506	3.336254
360	-6.476015	-7.751988	1.275973	0.01829227	0	1	0.0151083	3.277973
370	-5.783813	-7.35821	1.574397	0.01993616	0	1	0.01036292	3.014503
380	-6.456596	-8.32962	1.873024	0.01786635	0	1	0.008487156	2.98483
390	-5.35486	-7.002987	1.648127	0.01828437	0	1	0.0104173	3.237875
400	-9.67638	-8.409979	-1.266401	0	1	0	0.009630648	3.090241
410	-5.983794	-8.303919	2.320125	0.01190837	0	1	0.007215802	3.239793
420	-9.344528	-6.902524	-2.442004	0.08289511	0	1	0.02835751	3.074084
430	-5.508884	-8.103395	2.59451	0.002738823	0	1	0.008501451	3.122255
440	-6.620603	-6.704829	0.08422652	0.04259273	0	1	0.01556945	3.011004
450	-7.464106	-7.253811	-0.2102953	0.04821206	0	1	0.01597782	3.362029
460	-7.165051	-5.972327	-1.192724	0.06554596	0	1	0.01863396	3.27555
470	-6.19215	-8.508985	2.316835	0.01062037	0	1	0.007699346	3.025292
480	-5.770755	-7.453102	1.682347	0.01467523	0	1	0.01196256	3.045296
490	-13.34218	-11.40835	-1.933828	0	1	0	0.01877221	3.403989
500	-6.238071	-7.473906	1.235835	0.03114576	0	1	0.008507282	3.049018
510	-6.959572	-7.565499	0.6059268	0.04525267	0	1	0.008137249	3.176639
520	-8.19371	-6.654959	-1.538752	0.06680831	0	1	0.02479562	3.281462
530	-7.837214	-8.925884	1.08867	0.02523888	0	1	0.01307191	3.43551
540	-8.976792	-8.09686	-0.8799318	0.05484467	0	1	0.02273185	2.947064
550	-5.394683	-6.404417	1.009735	0.02727123	0	1	0.01283588	3.20238
560	-6.334256	-8.229327	1.895071	0.02197469	0	1	0.006821697	3.180248
570	-5.624961	-7.719636	2.094676	0.007016126	0	1	0.01142262	3.172828
580	-10.03032	-8.990008	-1.040311	0	1	0	0.007681851	3.049905
590	-10.40484	-12.84879	2.443945	0.01690817	0	1	0.005020042	3.308054
600	-8.000939	-10.40054	2.399604	0.007787789	0	1	0.008115515	3.424475
610	-5.196951	-6.720466	1.523515	0.01990841	0	1	0.01091832	3.111124
620	-7.03297	-7.421865	0.3888943	0.03118374	0	1	0.01980725	3.117623
630	-6.930549	-6.492409	-0.4381397	0.05558162	0	1	0.01410804	3.307289
640	-7.504673	-7.550682	0.04600859	0.0365872	0	1	0.02155531	3.246079
650	-8.791568	-7.772903	-1.018665	0.05461255	0	1	0.02640614	3.024813
660	-6.043864	-8.60998	2.566117	0.006617646	0	1	0.007265985	3.063704
670	-5.397167	-6.198463	0.801296	0.03093328	0	1	0.01327151	3.124745
680	-5.791974	-6.221293	0.4293192	0.0442874	0	1	0.01016759	3.147763
