Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	sigma2	theta
0	-11.72762	-12.75489	1.027269	0.01977624	0	1	0.01799386	3.120181
10	-13.46691	-14.67068	1.203765	0.01284468	0	1	0.02216326	3.394025
20	-12.24039	-11.12241	-1.117971	0.05352187	0	1	0.02360404	3.334777
30	-11.46858	-10.0521	-1.416473	0.06105645	0	1	0.02093736	3.065884
40	-11.37261	-10.36164	-1.010967	0.05233521	0	1	0.02265335	3.143222
50	-17.01521	-16.99148	-0.02373028	0.03701958	0	1	0.01975742	2.499695
60	-12.90099	-13.34533	0.4443363	0.02886531	0	1	0.01945802	3.460651
70	-19.12972	-16.88284	-2.24688	0	1	0	0.02567271	3.196861
80	-11.60717	-10.92304	-0.68413	0.05205736	0	1	0.01659165	3.292008
90	-12.19358	-13.82211	1.628531	0.01264484	0	1	0.01465479	2.887089
100	-11.18379	-11.55639	0.3725973	0.03177612	0	1	0.01778516	3.15028
110	-11.9248	-10.55	-1.374806	0.05635527	0	1	0.02607347	3.08378
120	-12.235	-11.50572	-0.7292775	0.04894398	0	1	0.02063378	2.914624
130	-12.56491	-12.45378	-0.1111324	0.0340201	0	1	0.02546967	3.251394
140	-11.39028	-11.79049	0.4002082	0.03270258	0	1	0.01643327	3.266801
150	-12.12727	-13.87218	1.744916	0.01202491	0	1	0.01350157	3.321863
160	-14.26164	-15.61986	1.358218	0.007882176	0	1	0.02501673	2.97211
170	-12.50086	-9.877146	-2.623712	0.07589249	0	1	0.030721	3.135323
180	-11.98221	-12.83571	0.853496	0.02271636	0	1	0.01818401	3.3053
190	-11.60203	-12.75377	1.151738	0.02095568	0	1	0.01488077	2.949876
200	-11.92274	-11.44157	-0.4811669	0.04216738	0	1	0.02345574	3.255113
210	-12.68869	-13.65234	0.9636503	0.01895662	0	1	0.02006872	3.373395
220	-13.47711	-14.27683	0.7997201	0.02489221	0	1	0.01700482	3.542733
230	-12.11872	-11.78646	-0.3322596	0.03825434	0	1	0.02511571	3.107364
240	-11.6262	-9.459177	-2.167022	0.07332042	0	1	0.02244529	3.224541
