Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	sigma2	theta
0	-44.18357	-41.3861	-2.797477	0.04336476	0	1	0.04031568	2.483797
10	-43.73322	-38.913	-4.820214	0.06167772	0	1	0.04001406	2.822164
20	-43.28599	-38.87232	-4.413664	0.05631037	0	1	0.04831419	2.708175
30	-43.40887	-36.94818	-6.460698	0.07344033	0	1	0.05601756	2.673109
40	-43.04415	-37.53953	-5.504616	0.06650271	0	1	0.04646573	2.633653
50	-43.79175	-37.99648	-5.795276	0.07123451	0	1	0.0367739	2.634019
60	-44.68833	-40.48669	-4.201641	0.05828608	0	1	0.03139561	2.735175
70	-43.23893	-37.8145	-5.424436	0.06548756	0	1	0.04799414	2.590046
80	-45.29904	-41.68078	-3.618258	0.04686552	0	1	0.06214143	2.65089
90	-43.80201	-39.58914	-4.212867	0.05424685	0	1	0.04968484	2.818685
100	-44.59111	-38.14321	-6.4479	0.0740916	0	1	0.05145277	2.459008
110	-44.99647	-42.75895	-2.237522	0.03881585	0	1	0.03813363	2.949065
120	-44.9967	-42.46613	-2.53057	0.04078181	0	1	0.04110748	2.374538
130	-47.72094	-48.22532	0.5043769	0.01734588	0	1	0.02656099	2.465723
140	-45.26291	-40.85015	-4.412765	0.05807192	0	1	0.0397073	2.393681
150	-46.11283	-44.7369	-1.375928	0.02925894	0	1	0.04647982	3.022994
160	-44.04618	-35.49504	-8.551141	0.09219484	0	1	0.05665093	2.772851
170	-44.75156	-41.87594	-2.875616	0.0440087	0	1	0.04058873	2.40239
180	-45.04136	-40.06386	-4.977498	0.0588177	0	1	0.06430179	2.544963
190	-44.45759	-35.47601	-8.98158	0.09704845	0	1	0.05086914	2.791516
200	-43.1901	-37.11825	-6.071846	0.07136437	0	1	0.04779697	2.600527
210	-43.13028	-37.77291	-5.357371	0.06536665	0	1	0.0454866	2.750139
220	-43.17683	-38.54848	-4.628357	0.05911314	0	1	0.04389028	2.605774
230	-43.10198	-36.7272	-6.374782	0.07369845	0	1	0.04995548	2.645412
240	-43.44828	-35.92572	-7.52256	0.08315363	0	1	0.05518394	2.719677
250	-47.65085	-34.35612	-13.29473	0.1310697	0	1	0.08741588	2.765398
260	-43.82624	-35.34168	-8.484562	0.09285116	0	1	0.04928243	2.746123
270	-44.5725	-41.81287	-2.759628	0.04516685	0	1	0.03178852	2.75506
280	-45.63567	-38.7492	-6.88647	0.0744876	0	1	0.07635031	2.717315
290	-44.29394	-39.70667	-4.587276	0.05671177	0	1	0.05497277	2.509244
300	-43.33321	-38.90519	-4.428015	0.05687544	0	1	0.04603633	2.771828
310	-44.03545	-39.4261	-4.609353	0.05870808	0	1	0.04504203	2.474158
320	-47.51324	-44.79933	-2.713908	0.03752469	0	1	0.07085426	2.677954
330	-45.02523	-37.28319	-7.74204	0.08885496	0	1	0.03652806	2.723019
340	-45.48743	-45.05432	-0.4331079	0.02306	0	1	0.03599709	2.491767
350	-43.53326	-36.88423	-6.649032	0.07810733	0	1	0.04030985	2.642283
360	-43.36932	-35.54709	-7.822233	0.08638267	0	1	0.05205814	2.705945
370	-43.41478	-38.63169	-4.783091	0.05941449	0	1	0.04955175	2.587164
380	-44.33034	-35.47254	-8.857803	0.09528834	0	1	0.05463167	2.554623
390	-44.27918	-39.86056	-4.418619	0.05500154	0	1	0.05613632	2.809626
400	-46.4071	-40.59401	-5.81309	0.06570988	0	1	0.06906759	2.40334
410	-45.35334	-43.18312	-2.170216	0.03897895	0	1	0.03501257	2.385834
420	-44.70979	-38.98479	-5.725002	0.06529235	0	1	0.06624009	2.636133
430	-44.64273	-35.35318	-9.289544	0.1002587	0	1	0.04848814	2.568052
440	-43.60703	-40.64696	-2.960073	0.04460988	0	1	0.04131801	2.617365
450	-47.82881	-46.37664	-1.452173	0.02909291	0	1	0.05109415	2.079497
460	-43.84192	-37.45438	-6.387538	0.07473861	0	1	0.04508599	2.825226
470	-43.63916	-38.57718	-5.061979	0.06475842	0	1	0.03621439	2.706951
480	-44.07617	-36.14099	-7.935177	0.0862679	0	1	0.05902903	2.784824
490	-43.53292	-38.93964	-4.593279	0.05720949	0	1	0.05233475	2.704718
500	-44.57338	-37.05279	-7.520597	0.08236228	0	1	0.06012592	2.84097
510	-43.64389	-38.05418	-5.589706	0.06620173	0	1	0.05230921	2.55074
520	-42.98415	-37.29013	-5.69402	0.06851146	0	1	0.04494414	2.682527
530	-44.36848	-37.49788	-6.870601	0.07560451	0	1	0.06639609	2.684535
540	-44.43128	-37.45884	-6.972437	0.07735104	0	1	0.06057284	2.831277
550	-46.46081	-37.30765	-9.153153	0.0989567	0	1	0.04887541	2.457462
