Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	sigma2	theta
0	-39.67948	-37.98706	-1.69242	0.03450043	0	1	0.03481211	2.318809
10	-40.71063	-41.87189	1.161261	0.008225588	0	1	0.03787892	2.353435
20	-39.50437	-40.19979	0.6954179	0.01356329	0	1	0.03322707	2.347514
30	-41.44803	-42.83885	1.390823	0.006374374	0	1	0.0370341	2.950547
40	-38.5241	-38.44545	-0.07864989	0.02050002	0	1	0.03317352	2.60334
50	-38.60404	-35.73798	-2.866059	0.04339252	0	1	0.04164875	2.897759
60	-39.59995	-37.38385	-2.216104	0.04360679	0	1	0.02122874	2.667254
70	-38.60813	-33.2268	-5.381336	0.06777587	0	1	0.03371523	2.867423
80	-38.01118	-32.4772	-5.53398	0.06777587	0	1	0.03927519	2.625314
90	-38.18432	-35.4116	-2.772722	0.04285834	0	1	0.04027246	2.595695
100	-39.02166	-36.14349	-2.878165	0.04392538	0	1	0.03971749	2.990553
110	-40.04533	-32.07442	-7.970909	0.09089663	0	1	0.03385569	2.637678
120	-37.41912	-33.83188	-3.587236	0.05224302	0	1	0.03184136	2.801382
130	-37.42945	-32.79828	-4.631165	0.06032358	0	1	0.03663889	2.698958
140	-37.37725	-34.07928	-3.297973	0.04843878	0	1	0.03648499	2.698958
150	-41.78918	-31.08443	-10.70476	0.1097081	0	1	0.06358771	2.636734
160	-38.46185	-38.03293	-0.4289175	0.02410539	0	1	0.03146448	2.464874
170	-37.44112	-35.19803	-2.243085	0.04143626	0	1	0.02780041	2.685697
180	-38.30915	-34.4789	-3.83025	0.05269278	0	1	0.03860908	2.910865
190	-40.84424	-35.01349	-5.830751	0.06633759	0	1	0.06206579	2.642033
200	-37.50324	-35.27824	-2.225	0.04121567	0	1	0.02798398	2.647831
210	-39.08827	-34.23661	-4.851661	0.05944341	0	1	0.05040185	2.802566
220	-39.43831	-37.38917	-2.049144	0.03830847	0	1	0.03248784	2.356747
230	-38.44723	-38.2087	-0.2385302	0.0250035	0	1	0.02352453	2.61232
240	-37.39425	-34.00644	-3.387808	0.05051137	0	1	0.03165751	2.802323
250	-37.38364	-33.99983	-3.383805	0.05107268	0	1	0.02961274	2.747913
260	-37.39276	-33.27259	-4.120173	0.05664407	0	1	0.03316742	2.7758
270	-37.31841	-33.59053	-3.727883	0.05368396	0	1	0.03119583	2.741122
280	-40.97898	-37.62206	-3.356917	0.04487613	0	1	0.05764072	2.665026
290	-38.14616	-38.18936	0.0432032	0.02123251	0	1	0.02705819	2.720556
300	-40.69671	-42.99284	2.29613	0.0004980276	0	1	0.02889413	2.786126
310	-38.109	-35.98046	-2.128547	0.04152717	0	1	0.02454104	2.664977
320	-37.94366	-32.35523	-5.588427	0.06991005	0	1	0.03266784	2.724278
330	-37.59152	-36.22907	-1.362452	0.03221288	0	1	0.03232354	2.724278
340	-38.65957	-34.57424	-4.085327	0.05330441	0	1	0.04653339	2.813397
350	-39.84414	-36.80233	-3.041808	0.04352016	0	1	0.04894748	2.914007
360	-38.68121	-33.03107	-5.650145	0.07094255	0	1	0.03095869	2.621553
370	-38.61531	-37.07461	-1.540707	0.03581665	0	1	0.02581796	2.491672
380	-39.34619	-35.81296	-3.533231	0.04937427	0	1	0.04157716	2.443499
390	-38.03243	-34.2911	-3.741332	0.05385717	0	1	0.03101167	2.565305
400	-38.31955	-33.9597	-4.359845	0.05984221	0	1	0.02947719	2.594155
410	-39.17781	-37.24059	-1.937221	0.03841658	0	1	0.02869878	2.401963
420	-37.98108	-33.36468	-4.616391	0.06025147	0	1	0.03639382	2.582139
430	-37.9271	-32.94215	-4.984952	0.06310842	0	1	0.03822502	2.831359
440	-39.06538	-36.66436	-2.401022	0.04205021	0	1	0.03039673	2.416886
450	-38.33711	-38.04929	-0.2878188	0.02261027	0	1	0.03229616	2.791233
460	-38.55218	-37.61706	-0.9351169	0.02732171	0	1	0.03643035	2.546894
470	-37.87471	-34.61775	-3.256963	0.0508345	0	1	0.02678913	2.668658
480	-38.24187	-37.83541	-0.4064633	0.02634134	0	1	0.02395977	2.706234
490	-38.09307	-32.20575	-5.887319	0.07071592	0	1	0.04025238	2.799343
500	-38.09347	-33.77236	-4.321105	0.05609493	0	1	0.04311652	2.799343
510	-39.04648	-32.75357	-6.29291	0.07241456	0	1	0.04993958	2.627273
520	-38.09409	-36.16997	-1.924113	0.0373736	0	1	0.0318289	2.499261
530	-38.4971	-35.4113	-3.085801	0.04950816	0	1	0.02618401	2.577061
540	-39.23666	-38.4591	-0.7775619	0.02497691	0	1	0.04044924	2.720526
550	-40.14123	-39.72074	-0.4204982	0.02465806	0	1	0.02933082	3.159014
560	-38.17209	-33.97681	-4.195287	0.0549617	0	1	0.04315542	2.6264
570	-37.77398	-37.13396	-0.6400148	0.02658034	0	1	0.02946497	2.681511
580	-37.47022	-34.87808	-2.592136	0.04437485	0	1	0.02837481	2.785276
590	-39.37008	-39.40518	0.03509874	0.01866197	0	1	0.03636248	2.841768
600	-41.30848	-43.30564	1.997162	0.00100247	0	1	0.03682581	2.40798
610	-39.93982	-41.77246	1.832636	0.003970971	0	1	0.03114893	2.336906
620	-37.9576	-36.48368	-1.473919	0.03399135	0	1	0.02961826	2.523285
630	-38.17776	-32.78489	-5.392874	0.06653967	0	1	0.03916256	2.84241
640	-39.11856	-36.47901	-2.639551	0.04153106	0	1	0.04089126	2.453586
650	-38.52315	-34.91931	-3.603833	0.0502629	0	1	0.04039818	2.921494
660	-39.8938	-32.79147	-7.102331	0.08417614	0	1	0.03011519	2.669812
670	-38.90181	-32.63377	-6.268044	0.07306539	0	1	0.04529382	2.583109
680	-38.2626	-36.08213	-2.180464	0.03786839	0	1	0.03891566	2.575302
690	-38.41158	-36.4681	-1.943475	0.04033095	0	1	0.02331363	2.739923
700	-37.70128	-33.85468	-3.846601	0.0524751	0	1	0.04021258	2.763813
710	-40.84625	-31.16686	-9.679396	0.103879	0	1	0.0437667	2.599708
720	-39.95264	-36.95696	-2.995681	0.04354241	0	1	0.04662478	2.44691
730	-38.79164	-34.85083	-3.940815	0.05275863	0	1	0.04280644	2.521088
740	-40.6239	-38.67305	-1.950851	0.03930295	0	1	0.02634735	2.33604
750	-39.09446	-38.74616	-0.3483039	0.02313528	0	1	0.03235359	3.004581
760	-40.86717	-41.03257	0.1654049	0.0181033	0	1	0.03397768	3.209652
770	-39.75395	-40.23157	0.4776195	0.01970672	0	1	0.02078416	2.826863
780	-38.33144	-33.31361	-5.017832	0.0619249	0	1	0.04509241	2.803217
790	-37.67117	-33.69458	-3.976597	0.05503149	0	1	0.03440887	2.599614
800	-37.3166	-34.11733	-3.199268	0.04912773	0	1	0.03060482	2.670692
810	-38.0251	-34.53622	-3.48888	0.04935612	0	1	0.03985428	2.85389
820	-37.51733	-35.4725	-2.044826	0.03773181	0	1	0.03450252	2.751528
830	-39.02189	-36.92678	-2.09511	0.03773181	0	1	0.03628177	3.024681
840	-37.76412	-36.83715	-0.9269701	0.02869934	0	1	0.03097579	2.625216
850	-39.48381	-41.49247	2.008664	0.004599461	0	1	0.02434858	2.452223
860	-38.09273	-35.98423	-2.108501	0.03725894	0	1	0.03876755	2.636851
870	-39.73784	-38.94677	-0.7910778	0.02487147	0	1	0.04148595	2.478568
880	-40.37803	-35.7738	-4.604229	0.05753667	0	1	0.04870647	2.438545
890	-37.3545	-35.12488	-2.229621	0.03997094	0	1	0.03231212	2.777908
900	-37.41543	-35.41075	-2.004677	0.0381397	0	1	0.03166688	2.791795
910	-41.62982	-36.28703	-5.342796	0.07070347	0	1	0.02338366	2.820067
920	-39.68268	-37.563	-2.119671	0.03590941	0	1	0.04558879	2.509683
930	-37.93316	-35.34605	-2.58711	0.04534609	0	1	0.02532697	2.724689
940	-38.4583	-35.78278	-2.675519	0.04534609	0	1	0.02766807	2.520452
950	-38.47985	-33.53174	-4.948111	0.06184365	0	1	0.0424394	2.567566
960	-38.89547	-34.08388	-4.811597	0.05931339	0	1	0.04913163	2.802341
970	-37.91911	-34.12681	-3.792301	0.05207091	0	1	0.03984821	2.60499
980	-39.36354	-38.49272	-0.8708184	0.02681961	0	1	0.03613457	2.356916
990	-37.64877	-36.77368	-0.8750964	0.02899421	0	1	0.028456	2.699876
1000	-37.81517	-36.16305	-1.652121	0.03499029	0	1	0.03165479	2.875887
1010	-38.14224	-37.83784	-0.3044009	0.02334649	0	1	0.03024116	2.798015
1020	-37.35196	-34.44811	-2.903845	0.04574511	0	1	0.03324768	2.641384
1030	-37.61588	-34.82421	-2.791676	0.04431376	0	1	0.0348786	2.595656
1040	-38.66487	-34.1159	-4.548966	0.05826588	0	1	0.04247887	2.90271
1050	-37.71094	-36.55686	-1.154074	0.03218865	0	1	0.02631471	2.745507
1060	-38.93205	-36.55721	-2.37484	0.04258	0	1	0.02790793	2.457169
1070	-37.88358	-36.74181	-1.141766	0.03099333	0	1	0.02971	2.86512
1080	-37.97511	-37.76461	-0.2104972	0.02313114	0	1	0.02820167	2.666595
1090	-38.12088	-34.772	-3.348874	0.05180602	0	1	0.02634479	2.79693
1100	-39.98494	-39.64643	-0.3385093	0.02075861	0	1	0.0417916	2.560542
1110	-39.05683	-33.90041	-5.156425	0.06734091	0	1	0.02826649	2.611168
1120	-39.63732	-36.99076	-2.646556	0.0450687	0	1	0.02772498	3.019591
1130	-38.74371	-31.81098	-6.932732	0.07973442	0	1	0.04176729	2.614091
1140	-39.93967	-36.1479	-3.791778	0.05567575	0	1	0.02661441	2.493606
1150	-37.706	-35.75939	-1.946609	0.03721931	0	1	0.03311954	2.577515
1160	-38.68655	-37.86216	-0.8243908	0.02603403	0	1	0.03766259	2.758067
1170	-38.16328	-36.42295	-1.740333	0.03571528	0	1	0.03188169	2.488376
1180	-38.36332	-38.63092	0.2676061	0.01840008	0	1	0.02967533	2.647072
1190	-38.37579	-34.08507	-4.290713	0.05543814	0	1	0.04501326	2.807099
1200	-37.84627	-35.04915	-2.797117	0.04323379	0	1	0.0395703	2.694299
1210	-38.63483	-38.36182	-0.273012	0.02201117	0	1	0.03402629	2.816908
1220	-39.16162	-33.87553	-5.286087	0.06615544	0	1	0.03674125	2.506855
1230	-37.51871	-36.23949	-1.279225	0.03270343	0	1	0.02815471	2.698188
1240	-39.51016	-39.00805	-0.5021126	0.02738627	0	1	0.02345723	2.983969
1250	-40.83411	-39.33992	-1.494197	0.03671109	0	1	0.022299	3.025442
1260	-37.32585	-34.50797	-2.817888	0.04481219	0	1	0.03386391	2.661223
1270	-37.79339	-35.11525	-2.678138	0.04481219	0	1	0.02944724	2.570442
1280	-38.79735	-33.84838	-4.948972	0.06143766	0	1	0.04444878	2.552056
1290	-39.98498	-34.82646	-5.158522	0.06533464	0	1	0.03544981	2.457534
1300	-39.00904	-34.03586	-4.973186	0.0604765	0	1	0.05070527	2.76204
1310	-38.60986	-37.44058	-1.169284	0.03362905	0	1	0.02274326	2.790285
1320	-38.66443	-37.8092	-0.8552277	0.03099116	0	1	0.02231339	2.745201
1330	-40.02149	-30.42046	-9.60103	0.103114	0	1	0.04408212	2.684805
1340	-39.6545	-38.09943	-1.555068	0.03139317	0	1	0.04295159	2.463768
1350	-39.20371	-32.42497	-6.778743	0.07905809	0	1	0.03861936	2.862705
1360	-38.51026	-37.46005	-1.050218	0.02801097	0	1	0.03784239	2.699388
1370	-37.81554	-33.09075	-4.724782	0.06033203	0	1	0.04019653	2.638525
1380	-38.79613	-34.06328	-4.732853	0.06134352	0	1	0.03618862	2.929673
1390	-38.70177	-37.92072	-0.7810478	0.02566015	0	1	0.03760485	2.627852
1400	-38.43159	-33.74775	-4.683848	0.0631997	0	1	0.02799927	2.786216
1410	-38.08439	-36.92531	-1.159089	0.03282323	0	1	0.02463537	2.794651
1420	-41.21139	-36.13494	-5.076446	0.06324439	0	1	0.04125527	3.066047
1430	-38.09771	-32.13863	-5.959071	0.0728541	0	1	0.03404986	2.673828
1440	-38.5702	-33.37304	-5.197166	0.06294869	0	1	0.04811362	2.690943
1450	-38.73158	-35.84068	-2.890909	0.04658115	0	1	0.02989114	2.969037
1460	-38.31093	-38.58527	0.2743327	0.019304	0	1	0.02664259	2.576613
1470	-37.3134	-33.1155	-4.197899	0.05676764	0	1	0.03535631	2.71975
1480	-37.96218	-35.78091	-2.181269	0.04137251	0	1	0.02632089	2.840548
1490	-37.85988	-36.92724	-0.9326447	0.03041824	0	1	0.0257046	2.759766
1500	-38.18421	-36.79992	-1.384292	0.03162598	0	1	0.0352782	2.866497
1510	-38.94519	-39.20642	0.2612306	0.01921491	0	1	0.02726423	2.940654
1520	-42.08387	-33.04298	-9.040882	0.09740737	0	1	0.04765732	2.928207
1530	-38.8202	-32.45209	-6.368107	0.07459088	0	1	0.04220972	2.578505
1540	-37.54138	-34.94926	-2.592115	0.04212623	0	1	0.03648594	2.681643
1550	-40.43578	-42.5099	2.074127	0.005915771	0	1	0.01968423	2.428301
1560	-38.2212	-37.49266	-0.7285488	0.02694134	0	1	0.03091891	2.892401
1570	-37.49848	-34.21658	-3.281902	0.0486542	0	1	0.03504883	2.823484
1580	-37.97894	-37.3164	-0.6625429	0.02607443	0	1	0.0318903	2.617386
