Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	sigma2	theta
0	-32.52924	-33.52147	0.9922273	0.0141429	0	1	0.02312113	2.652144
10	-33.26713	-29.10163	-4.165497	0.05749057	0	1	0.03127926	2.595417
20	-32.83569	-28.8742	-3.961494	0.05631579	0	1	0.02909431	2.639055
30	-32.39815	-32.36329	-0.03485631	0.02265497	0	1	0.02488748	2.521023
40	-33.08394	-34.53279	1.448844	0.01216646	0	1	0.01827469	2.224233
50	-31.87191	-31.96541	0.09350305	0.02288194	0	1	0.02133998	2.624446
60	-34.01197	-30.78719	-3.224779	0.04832706	0	1	0.03407867	2.504015
70	-33.02848	-33.27192	0.2434416	0.02074445	0	1	0.0233377	2.32949
80	-33.35378	-31.57168	-1.782105	0.03590401	0	1	0.03238012	2.570897
90	-32.72397	-35.10441	2.380443	0.003013974	0	1	0.02006783	2.289484
100	-35.82283	-34.43731	-1.385524	0.03030633	0	1	0.04077133	2.70243
110	-32.87455	-31.43017	-1.44438	0.03405063	0	1	0.02842938	2.829274
120	-32.32883	-30.63691	-1.691927	0.03702362	0	1	0.02610052	2.554063
130	-32.35559	-30.08438	-2.271213	0.04156409	0	1	0.02801244	2.738592
140	-32.02489	-30.01862	-2.006266	0.03993611	0	1	0.02579182	2.68126
150	-36.04063	-35.3036	-0.7370301	0.02542483	0	1	0.03682869	2.969613
160	-34.50116	-36.84794	2.346784	0.0009706741	0	1	0.02609265	2.158694
170	-32.53312	-34.94169	2.408573	0.003283369	0	1	0.01893122	2.388817
180	-36.10807	-36.99179	0.8837185	0.01162646	0	1	0.03416256	2.272349
190	-35.40317	-37.30564	1.902473	0.006990305	0	1	0.02073218	1.782881
200	-33.89876	-36.06197	2.163209	0.003920346	0	1	0.02252953	2.00054
210	-32.44289	-33.70564	1.262759	0.01267303	0	1	0.02079807	2.704686
220	-32.99458	-32.76472	-0.2298524	0.0245719	0	1	0.02440136	2.372425
230	-31.93263	-32.16563	0.2329961	0.02174999	0	1	0.02107069	2.565799
240	-34.05996	-35.64681	1.586856	0.01016724	0	1	0.01991441	2.992682
250	-36.42962	-31.63878	-4.790846	0.05899133	0	1	0.04941226	2.683842
260	-32.47331	-32.3266	-0.1467097	0.0242624	0	1	0.02324674	2.440109
