Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	sigma2	theta
0	-28.94461	-28.7776	-0.1670062	0.02558738	0	1	0.02168216	2.487696
10	-32.96928	-29.21097	-3.758306	0.05653582	0	1	0.02740344	2.95115
20	-29.21364	-30.47965	1.266013	0.01238108	0	1	0.02167196	2.430369
30	-29.00166	-27.15604	-1.84562	0.04028431	0	1	0.02359085	2.632611
40	-29.05563	-27.1634	-1.89223	0.04044193	0	1	0.02429745	2.632611
50	-29.92484	-27.49715	-2.427694	0.04726064	0	1	0.01980984	2.567078
60	-29.8758	-30.56955	0.6937563	0.01609234	0	1	0.02567962	2.513883
70	-32.01027	-28.73265	-3.277615	0.0522202	0	1	0.02706151	2.924935
80	-29.18298	-31.3758	2.192816	0.004860701	0	1	0.01939445	2.392409
90	-29.9534	-29.75931	-0.1940949	0.02431895	0	1	0.02556365	2.385776
100	-29.18345	-30.45867	1.275225	0.01391586	0	1	0.01818001	2.68413
110	-28.88147	-27.83129	-1.050181	0.03404625	0	1	0.02094902	2.68413
120	-29.95232	-29.15103	-0.801286	0.03404625	0	1	0.01633315	2.697346
130	-29.32641	-31.51714	2.19073	0.006709817	0	1	0.01590272	2.572834
140	-29.69628	-29.95871	0.262431	0.02005849	0	1	0.02570787	2.498241
150	-28.97651	-29.3877	0.4111897	0.02005849	0	1	0.02215446	2.612717
160	-30.4272	-31.71839	1.291195	0.01354413	0	1	0.01862819	2.872793
170	-29.20344	-28.09696	-1.106483	0.03581052	0	1	0.01830209	2.631717
180	-33.17812	-26.83126	-6.346853	0.07956909	0	1	0.0299848	2.517368
190	-29.32776	-28.01215	-1.315613	0.03437249	0	1	0.02636756	2.604114
200	-32.50676	-29.29482	-3.211935	0.0495188	0	1	0.03396962	2.922109
210	-29.54928	-26.58917	-2.960118	0.0495188	0	1	0.02640753	2.697712
220	-29.4977	-30.24435	0.7466481	0.01620044	0	1	0.02407275	2.585001
230	-29.58943	-30.59472	1.005296	0.01551	0	1	0.02003193	2.276816
240	-29.67268	-29.88061	0.207931	0.02097134	0	1	0.02458843	2.727541
250	-30.06023	-29.09438	-0.9658503	0.03176542	0	1	0.02465976	2.849632
260	-28.99715	-31.03746	2.040311	0.007246932	0	1	0.0174379	2.49818
270	-30.11466	-27.32387	-2.790788	0.04854669	0	1	0.02477335	2.49818
280	-30.56627	-32.08681	1.520543	0.01439267	0	1	0.01350801	2.384759
290	-35.03558	-31.53005	-3.505531	0.05067119	0	1	0.04020765	2.293726
300	-29.7383	-26.98887	-2.749433	0.04932007	0	1	0.02185699	2.740152
310	-29.45896	-29.5561	0.09713562	0.02195643	0	1	0.02468544	2.672264
320	-29.23107	-30.86851	1.637446	0.01021985	0	1	0.01889742	2.304882
330	-29.00665	-28.41902	-0.5876355	0.02856166	0	1	0.02391449	2.578721
340	-29.4281	-27.92155	-1.506554	0.03759825	0	1	0.02249207	2.485388
350	-31.12317	-32.62289	1.499718	0.01175141	0	1	0.01836814	2.051061
360	-30.46656	-29.00932	-1.457236	0.03555797	0	1	0.02671335	2.389932
370	-29.57561	-31.51992	1.944304	0.009861478	0	1	0.01445501	2.472806
380	-29.15248	-29.44348	0.2909936	0.02212188	0	1	0.01997354	2.404044
390	-29.71761	-26.78849	-2.92912	0.04930073	0	1	0.02621433	2.564221
400	-30.55819	-31.10826	0.5500669	0.02261241	0	1	0.01461612	2.409569
410	-29.41972	-31.18934	1.769613	0.01115554	0	1	0.0149597	2.531382
420	-29.36562	-27.09165	-2.273966	0.04354837	0	1	0.02540989	2.718633
430	-29.21004	-28.54094	-0.669101	0.03074108	0	1	0.02048185	2.761558
440	-29.73908	-30.57182	0.8327349	0.01991592	0	1	0.01476055	2.568017
450	-31.51404	-30.2855	-1.228532	0.03227967	0	1	0.03032803	2.905368
460	-28.90086	-29.93128	1.030416	0.01593539	0	1	0.01865406	2.628756
470	-29.02218	-28.76629	-0.25589	0.02830124	0	1	0.01765446	2.628756
480	-29.45747	-29.71018	0.2527144	0.02145616	0	1	0.02230702	2.370679
490	-29.39369	-26.58306	-2.810631	0.04945978	0	1	0.02288689	2.663405
500	-29.10585	-30.8459	1.740047	0.01082753	0	1	0.01596671	2.455141
510	-29.85911	-27.54836	-2.310748	0.04437853	0	1	0.02409173	2.803577
520	-30.39815	-31.55326	1.155106	0.01543972	0	1	0.01737689	2.194065
530	-29.06047	-28.80957	-0.2509059	0.02645142	0	1	0.02147014	2.730504
540	-29.69668	-32.08344	2.386757	0.002243716	0	1	0.02121953	2.449178
550	-30.59943	-32.54407	1.944636	0.005443348	0	1	0.02333522	2.716097
560	-28.81857	-29.12785	0.3092751	0.02131531	0	1	0.02140489	2.588922
570	-29.68694	-31.44668	1.759735	0.008371362	0	1	0.02043502	2.219796
580	-34.34119	-32.64606	-1.695132	0	1	0	0.01478601	2.505422
590	-30.05975	-31.04865	0.9889014	0.01336619	0	1	0.02569437	2.485478
600	-30.2797	-32.45741	2.177715	0.003667869	0	1	0.02240938	2.644725
