Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	sigma2	theta
0	-33.0706	-35.89744	2.826843	0.002928078	0	1	0.01316496	2.484578
10	-38.98728	-37.55097	-1.436312	0	1	0	0.01141423	2.566605
20	-33.69082	-36.25411	2.563298	0.001545363	0	1	0.02007656	2.749316
30	-37.63125	-35.99395	-1.637301	0	1	0	0.01395516	2.277342
40	-33.279	-36.39113	3.112131	0.0006958403	0	1	0.01278241	2.499641
50	-35.06468	-37.45465	2.389974	0.007545814	0	1	0.0120043	2.165242
60	-37.88084	-36.17536	-1.70548	0	1	0	0.01493981	2.050971
70	-31.88726	-29.88399	-2.003269	0.04082949	0	1	0.02142195	2.880728
80	-32.73459	-29.59137	-3.143229	0.04941966	0	1	0.02502811	2.911104
90	-33.13993	-30.93138	-2.208553	0.04147943	0	1	0.02441559	2.507646
100	-31.55146	-31.29505	-0.2564045	0.02579374	0	1	0.02091675	2.802348
110	-32.44973	-32.76953	0.3198045	0.01972857	0	1	0.02355576	2.655118
120	-34.98097	-34.09446	-0.8865094	0.02796772	0	1	0.03061625	3.12552
130	-34.1539	-29.43617	-4.717729	0.06258047	0	1	0.02674524	2.570503
140	-32.83261	-28.21402	-4.618586	0.06182244	0	1	0.02641887	2.780096
150	-33.30478	-35.21043	1.905655	0.007189416	0	1	0.02029602	2.90474
160	-31.5987	-30.1247	-1.474003	0.03617836	0	1	0.02150187	2.662465
170	-31.64079	-31.53037	-0.1104235	0.02579074	0	1	0.01808194	2.867023
180	-33.49681	-28.84861	-4.648202	0.06106293	0	1	0.02968762	2.863574
190	-33.62816	-33.27111	-0.3570528	0.02399654	0	1	0.02842151	2.926349
200	-37.57381	-32.56141	-5.012393	0.06418998	0	1	0.02986183	3.059147
210	-31.71156	-29.27953	-2.432029	0.04476068	0	1	0.02096151	2.774308
220	-31.36108	-30.32749	-1.033587	0.03305237	0	1	0.01980514	2.76924
230	-34.00089	-35.60289	1.602001	0.008258947	0	1	0.02432531	2.772082
240	-32.94919	-29.56215	-3.387035	0.05031582	0	1	0.02882118	2.611483
250	-31.79374	-29.15439	-2.639355	0.04546684	0	1	0.02378587	2.810513
260	-32.1243	-30.98243	-1.141873	0.03172614	0	1	0.02569264	2.704058
270	-33.38412	-28.01236	-5.371764	0.06819388	0	1	0.02703498	2.759336
280	-33.72277	-30.68111	-3.041661	0.04704438	0	1	0.0296844	2.974581
290	-34.2391	-35.54814	1.309033	0.01479336	0	1	0.01542029	3.18846
300	-32.50976	-34.50076	1.990999	0.007728975	0	1	0.01751838	2.769592
310	-31.5621	-31.0283	-0.5337997	0.02835924	0	1	0.02057252	2.859387
320	-32.17932	-30.81474	-1.364582	0.03396528	0	1	0.02483672	2.908916
330	-33.53678	-28.95873	-4.578049	0.06093488	0	1	0.02808541	2.60471
340	-31.9148	-32.36217	0.4473726	0.02146176	0	1	0.0169996	2.589227
350	-32.69399	-32.2902	-0.4037848	0.02507255	0	1	0.02632645	2.805975
360	-31.83511	-31.80353	-0.03158655	0.0234287	0	1	0.02190579	2.675313
370	-33.26622	-35.05022	1.783994	0.007585026	0	1	0.02190579	2.692702
380	-36.6806	-33.38372	-3.296874	0.04922591	0	1	0.02983992	2.355904
390	-31.84101	-30.85617	-0.9848375	0.03377164	0	1	0.01737041	2.838577
400	-33.0306	-32.16662	-0.8639808	0.03288063	0	1	0.01704771	2.521842
410	-31.72933	-31.29957	-0.4297597	0.02727472	0	1	0.02099312	2.620216
420	-32.80514	-34.52163	1.716484	0.009678622	0	1	0.0184368	2.31415
