Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	sigma2	theta
0	-30.12208	-29.12833	-0.9937496	0.03514599	0	1	0.01422895	2.502834
10	-30.35391	-31.71283	1.358919	0.01149665	0	1	0.02128745	2.817209
20	-28.63298	-30.59809	1.965102	0.009805693	0	1	0.01413927	2.305885
30	-34.81657	-33.004	-1.812567	0	1	0	0.01662847	1.876815
40	-29.33114	-28.19106	-1.140081	0.03401596	0	1	0.01878909	2.459209
50	-30.58652	-30.8628	0.2762809	0.02252932	0	1	0.01737933	3.050544
60	-28.59841	-30.90828	2.309875	0.006404925	0	1	0.01488606	2.584905
70	-28.83228	-28.80464	-0.02764069	0.02368269	0	1	0.02059026	2.679448
80	-29.91909	-29.85667	-0.06242421	0.02613271	0	1	0.01602479	2.952345
90	-29.31071	-27.59094	-1.719778	0.03721095	0	1	0.02312024	2.757287
100	-29.97743	-31.88432	1.906889	0.007779821	0	1	0.01897674	2.133502
110	-29.09947	-30.73625	1.636779	0.01426419	0	1	0.01167906	2.543618
120	-34.93974	-33.02765	-1.912094	0	1	0	0.0183686	2.561833
130	-30.31487	-29.59835	-0.7165205	0.03372904	0	1	0.01271962	2.724527
140	-28.45613	-29.26778	0.8116406	0.01868253	0	1	0.01592884	2.446686
150	-32.32129	-31.20157	-1.11972	0.02923331	0	1	0.03214208	2.639461
160	-29.28213	-29.9088	0.626662	0.02238403	0	1	0.01245135	2.528728
170	-28.60282	-29.53489	0.9320712	0.01645856	0	1	0.01829866	2.618115
180	-31.7785	-33.36798	1.589476	0.01642667	0	1	0.009517556	2.696516
190	-29.99465	-28.34066	-1.653992	0.04043862	0	1	0.01486263	2.752553
200	-28.55189	-29.0356	0.4837051	0.02251011	0	1	0.0141554	2.530388
210	-28.88178	-31.74501	2.863231	0.003452152	0	1	0.01207468	2.568762
220	-29.0693	-31.14136	2.072059	0.006972454	0	1	0.01767435	2.442783
230	-28.47815	-29.29095	0.8127935	0.01790786	0	1	0.01741339	2.70848
