Options:
Model:                           Independent Contrasts
Tree File Name:                  tree_31.nex
Data File Name:                  neck.txt
Log File Name:                   neck_31.log.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1290383307
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   10000
Iterations:                      12000000
Burn in:                         2000000
MCMC ML Start:                   False
Schedule File:                   neck_31.log.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Estimate
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local LandscapeBL:            False
Restrictions:
    Alpha-1                      None
    Sigma-1                      None
Prior Information:
    Priors
        Alpha-1 - uniform -100.00 100.00 
        Sigma-1 - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
        Lambda - uniform 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       53
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1	Lambda	No RJ Local Branch	No RJ Local Node	
2010000	37.506981	1	0.097612856191	0.001123656485	0.984734472539	3	0	
2020000	36.706452	1	-0.097359473078	0.000733516372	0.955704489123	2	0	
2030000	38.625498	1	-0.190123151934	0.000802173666	0.993567877666	7	4	
2040000	40.755137	1	-0.112992434045	0.000818453439	0.989456178526	7	1	
2050000	42.130962	1	-0.075129167784	0.000612859510	0.959454055149	1	2	
2060000	40.662376	1	0.006589447708	0.000422969192	0.925518309529	8	2	
2070000	43.715879	1	0.045690157516	0.000561304933	0.998999786540	2	1	
2080000	38.956345	1	-0.116504289819	0.000645211080	0.947830288785	5	1	
2090000	35.463448	1	0.016419842635	0.000708591559	0.948142127685	6	2	
2100000	43.846841	1	0.050218045750	0.000733625240	0.998696287192	2	2	
2110000	31.558941	1	0.057140336002	0.000526020009	0.882433019164	6	3	
2120000	44.012243	1	0.032525484523	0.000520745199	0.991299162233	4	3	
2130000	42.481993	1	-0.007340220786	0.000597755128	0.971946663872	5	0	
2140000	43.048997	1	0.029510184099	0.000485851634	0.998709200733	6	2	
2150000	36.353630	1	0.037557920942	0.001051669229	0.998859380572	7	2	
2160000	38.337162	1	0.005941056267	0.000724241077	0.963846585563	3	0	
2170000	27.146220	1	-0.040615556618	0.000534947105	0.897366097327	2	3	
