Options:
Model:                           Independent Contrasts
Tree File Name:                  tree_45.nex
Data File Name:                  neck.txt
Log File Name:                   neck_45.log.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2010756636
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   10000
Iterations:                      12000000
Burn in:                         2000000
MCMC ML Start:                   False
Schedule File:                   neck_45.log.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Estimate
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local LandscapeBL:            False
Restrictions:
    Alpha-1                      None
    Sigma-1                      None
Prior Information:
    Priors
        Alpha-1 - uniform -100.00 100.00 
        Sigma-1 - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
        Lambda - uniform 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       53
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1	Lambda	No RJ Local Branch	No RJ Local Node	
2010000	39.958716	1	0.085211255267	0.000369131534	0.970692453087	2	1	
2020000	39.057782	1	-0.046013301214	0.000570922329	0.954885329639	2	1	
2030000	39.477092	1	0.040014429683	0.000217602024	0.957224459462	5	1	
2040000	47.744785	1	0.029370089547	0.000205270348	0.904127508776	4	3	
2050000	45.925400	1	-0.091137994385	0.000313975809	0.993192590433	4	1	
2060000	42.348887	1	-0.130682420508	0.000330367244	0.943344164801	7	0	
2070000	43.734533	1	-0.045493284147	0.000537906027	0.995546091928	2	1	
2080000	46.009557	1	-0.093689216089	0.000478052866	0.988444560038	5	2	
2090000	40.487480	1	-0.070215412631	0.000362037126	0.965147870529	4	1	
2100000	41.983313	1	-0.014780157259	0.000463550742	0.918125695588	4	0	
2110000	49.657039	1	-0.047070295574	0.000143124328	0.938680017012	4	5	
2120000	48.317019	1	-0.046146179038	0.000320138660	0.967904702408	5	3	
2130000	40.206401	1	-0.082267216285	0.000332002339	0.989914620665	5	1	
2140000	40.800860	1	0.010025522655	0.000380573962	0.922567423994	1	1	
2150000	34.923624	1	0.007396638240	0.000439705471	0.902040131181	4	1	
2160000	43.432796	1	-0.025353291973	0.000557692925	0.998405807110	6	1	
2170000	43.090590	1	-0.063130878462	0.000568142791	0.981138564023	4	0	
2180000	42.513357	1	0.025375744756	0.000443186828	0.995545556555	5	5	
2190000	42.764499	1	-0.033706147677	0.000716644125	0.996283005757	3	2	
2200000	43.451408	1	0.000287116698	0.000373073708	0.976674140685	7	0	
2210000	45.915339	1	-0.143167237056	0.000351612164	0.976827678783	4	2	
2220000	43.597878	1	0.005322905208	0.000379255572	0.978654258426	8	0	
2230000	41.754707	1	-0.079803497614	0.000732283298	0.966833363476	3	1	
2240000	43.855725	1	0.103326474851	0.000558684287	0.996048963355	3	1	
2250000	42.788342	1	-0.042881334025	0.000360309727	0.977704421755	4	1	
2260000	40.086883	1	-0.201658930614	0.000704490873	0.979266953685	2	2	
2270000	45.666958	1	-0.051662535503	0.000546915944	0.983762997919	5	2	
2280000	34.806947	1	-0.026339559092	0.000262125722	0.867519633421	2	1	
2290000	40.663243	1	0.058331822647	0.000458339031	0.950062482139	4	2	
2300000	39.813209	1	-0.006258636807	0.000952220175	0.975614695615	5	0	
2310000	45.056321	1	-0.084584262670	0.000529233822	0.993449433818	3	1	
2320000	44.570144	1	-0.044046963622	0.000551209690	0.990533421423	5	0	
2330000	47.016700	1	-0.173142393741	0.000377295339	0.983079700195	6	1	
2340000	44.863968	1	0.020903692766	0.000508722611	0.987691354734	6	0	
2350000	46.096644	1	-0.017154100441	0.000384342662	0.918655843068	1	1	
2360000	36.383274	1	-0.195532923595	0.000610963596	0.973944414224	8	0	
2370000	43.412883	1	0.044555793518	0.000486795344	0.999309185219	3	2	
2380000	39.741642	1	-0.003564879574	0.000507808652	0.980071751825	5	2	
2390000	41.341255	1	-0.053806121420	0.000404172732	0.951494788080	7	1	
2400000	46.974101	1	-0.039259575419	0.000446819505	0.972428821562	5	2	
2410000	41.978086	1	0.002041688744	0.000540521753	0.972274597276	4	2	
2420000	39.981866	1	0.066622469141	0.000384803430	0.988888528493	8	3	
2430000	42.056517	1	0.053625364502	0.000550836490	0.946919052493	1	1	
2440000	49.210835	1	-0.106801248600	0.000196666657	0.882772452526	7	2	
2450000	45.624201	1	-0.108243525144	0.000439314198	0.962861435266	4	1	
2460000	41.032538	1	0.016636873394	0.000395653030	0.956125537750	5	0	
2470000	41.967371	1	-0.111631443093	0.000445210985	0.927532453008	3	2	
2480000	45.764342	1	0.003988619486	0.000315597773	0.967264531455	3	4	
2490000	41.215443	1	-0.073502763077	0.000276033287	0.843273353963	8	2	
2500000	39.047965	1	-0.011013856567	0.000745731688	0.994329053413	3	0	
2510000	47.591207	1	0.135557086725	0.000370840523	0.932554991146	7	0	
2520000	40.627426	1	-0.034232788599	0.000654955469	0.989611598574	2	1	
2530000	44.932420	1	-0.122359701373	0.000507572165	0.977675844666	7	1	
2540000	43.717372	1	0.062337745088	0.000515553559	0.977549095879	1	1	
2550000	43.920944	1	-0.052999300328	0.000382289872	0.977191207572	4	3	
2560000	42.588461	1	0.022401915920	0.000477114603	0.987559098030	5	3	
2570000	41.703373	1	0.049760427813	0.000361913183	0.918699275706	5	4	
2580000	41.579719	1	0.052696320320	0.000373606789	0.998171214752	3	2	
2590000	39.058487	1	-0.097834605049	0.000522172028	0.959577862474	1	1	
2600000	48.017577	1	-0.043896453772	0.000527248253	0.992029312721	5	1	
2610000	39.713638	1	-0.044555016361	0.000589492544	0.980100417456	7	0	
2620000	40.184260	1	-0.097434651421	0.000292547939	0.903538084940	5	1	
2630000	42.680123	1	-0.085663083359	0.000594647013	0.998960572669	6	1	
2640000	43.061525	1	-0.126614428365	0.000719039287	0.996267324484	3	0	
2650000	48.930451	1	-0.037976339941	0.000265913245	0.974192259883	10	0	
2660000	38.348431	1	-0.053009563447	0.000702412466	0.961367267736	4	2	
2670000	45.760007	1	-0.081759660657	0.000458617765	0.994278789468	2	2	
2680000	38.916995	1	0.037851080474	0.000653268805	0.990215933005	9	1	
2690000	41.635554	1	0.032190797703	0.000263058096	0.835690601652	5	1	
2700000	37.404750	1	0.009399719061	0.000467279304	0.973997221882	3	1	
2710000	44.915105	1	-0.027630933487	0.000464183085	0.967282689704	4	1	
2720000	43.278590	1	-0.040525618539	0.000370440461	0.976762309110	4	3	
2730000	35.500498	1	0.029557372876	0.003490947689	0.855042256557	3	1	
2740000	37.551686	1	-0.023539018621	0.000419582137	0.890856969988	4	1	
2750000	41.720608	1	0.015604332214	0.000480844457	0.914763624668	3	4	
2760000	48.437866	1	-0.108284944847	0.000190336107	0.930147726643	8	3	
2770000	41.871328	1	0.062355034776	0.000389422505	0.968406779933	3	2	
2780000	41.540636	1	-0.009851725928	0.000605780650	0.955689128682	5	0	
2790000	43.527607	1	-0.154404225702	0.000476479736	0.997397239645	3	2	
2800000	43.569030	1	-0.042032968928	0.000569575634	0.984399960390	3	1	
2810000	49.842867	1	0.015808097291	0.000416501047	0.985106586334	8	2	
2820000	43.606182	1	-0.012141408081	0.000629545315	0.982201418154	4	1	
2830000	43.989383	1	0.013205155716	0.000344040933	0.991705525768	5	3	
2840000	44.196030	1	0.014301995586	0.000518452450	0.983355302358	4	0	
2850000	41.476229	1	-0.108490858228	0.000407664654	0.886433929693	6	0	
2860000	45.667559	1	0.089167178719	0.000401887338	0.995368224881	9	1	
2870000	45.120868	1	-0.088378632473	0.000440376177	0.979303996333	5	5	
2880000	40.472261	1	-0.100018254687	0.000668494010	0.995030250298	5	0	
2890000	41.890938	1	-0.152814240576	0.000494691634	0.986875456548	3	2	
2900000	42.040999	1	-0.033584257825	0.000322623997	0.934145557075	1	4	
2910000	43.366621	1	-0.031950537855	0.000450509633	0.992386457695	6	1	
2920000	46.822081	1	-0.050539453695	0.000436382182	0.994241321507	7	1	
2930000	40.233079	1	-0.028711545125	0.000417307097	0.949698418697	3	1	
2940000	42.696218	1	-0.072850899362	0.000903495978	0.996630484722	4	1	
2950000	40.076221	1	-0.036539910742	0.000454503622	0.938636919012	6	0	
2960000	43.459251	1	-0.115689821716	0.000737635940	0.988438949117	4	1	
2970000	42.740720	1	-0.092650868822	0.000344870244	0.961082591631	9	1	
2980000	42.103066	1	-0.117239114000	0.000419379470	0.970633830814	3	3	
2990000	36.192115	1	0.065523488343	0.000552392045	0.878341405940	7	0	
3000000	40.071664	1	0.024774179077	0.000645483677	0.964034624024	2	2	
3010000	45.959731	1	0.005204344612	0.000175150731	0.995261530302	4	3	
3020000	45.562992	1	0.056701083458	0.000353604746	0.913706809803	5	2	
3030000	36.923987	1	-0.229719706229	0.000602012156	0.947367670924	9	1	
3040000	47.966539	1	-0.008293713205	0.000264137132	0.975655912425	5	2	
3050000	40.400783	1	0.081922238918	0.000757246176	0.989707974021	5	3	
3060000	41.078264	1	0.017894112517	0.000417242181	0.899902287180	5	0	
3070000	42.829164	1	-0.019629111737	0.000487284344	0.981152205576	6	1	
3080000	46.244466	1	-0.024640017733	0.000467384397	0.996166273908	2	3	
3090000	37.848836	1	-0.110631672841	0.000453523658	0.880427541036	2	1	
3100000	42.162240	1	-0.070498070957	0.000449803787	0.990206269935	3	1	
3110000	47.278445	1	-0.083955688801	0.000448671793	0.978137689061	5	0	
3120000	45.524448	1	-0.022890102961	0.000484569676	0.977601414149	4	2	
3130000	48.999571	1	-0.032575596292	0.000222413035	0.950425280910	6	2	
3140000	37.455308	1	-0.079225302097	0.000460889934	0.931644701791	3	2	
3150000	40.220445	1	0.032111854127	0.000443010408	0.997579361973	5	2	
3160000	43.320722	1	0.049807258231	0.000343158969	0.995903937999	5	1	
3170000	44.687829	1	-0.039732035304	0.000337629662	0.975433723612	7	4	
3180000	43.114419	1	-0.052974725195	0.000468085144	0.999705266991	1	4	
3190000	45.634417	1	0.047498997953	0.000218228701	0.992243565944	6	2	
3200000	41.937072	1	0.002922908222	0.000504765011	0.943175614775	1	1	
3210000	44.565018	1	-0.046011939574	0.000441772374	0.962832651281	4	1	
3220000	44.534620	1	-0.044642616090	0.000421169804	0.968051731584	8	1	
3230000	49.122333	1	-0.099337651698	0.000426849820	0.993709638142	4	0	
3240000	41.884999	1	-0.119941306879	0.000603850017	0.996533519768	4	2	
3250000	42.271881	1	0.035578619836	0.000740895308	0.989277600181	5	0	
3260000	44.215370	1	-0.080484870191	0.000512890888	0.986409713842	4	2	
3270000	41.495874	1	-0.106253527410	0.000525346079	0.973988760802	4	2	
3280000	43.379481	1	0.037196919332	0.000380998652	0.982009961731	2	2	
3290000	45.770864	1	0.054266810898	0.000351921117	0.961291615798	6	2	
3300000	42.672069	1	-0.024233589217	0.000665226696	0.986388238880	6	2	
3310000	40.119978	1	0.060884475484	0.000436206317	0.944042910017	8	1	
3320000	43.879272	1	0.027736769549	0.000596794199	0.977244321020	2	1	
3330000	39.479971	1	0.168182607761	0.000526953455	0.989384458366	2	1	
3340000	37.584341	1	-0.104519583677	0.000524128703	0.933821734548	3	0	
3350000	50.651227	1	-0.038914806744	0.000281629566	0.940622444721	6	3	
3360000	40.500476	1	0.060016634318	0.000402393684	0.810173205415	4	1	
3370000	43.853906	1	-0.011359605539	0.000419833891	0.992435299892	5	2	
