Options:
Model:                           Independent Contrasts
Tree File Name:                  tree_41.nex
Data File Name:                  neck.txt
Log File Name:                   neck_41.log.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1477030988
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   10000
Iterations:                      12000000
Burn in:                         2000000
MCMC ML Start:                   False
Schedule File:                   neck_41.log.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Estimate
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local LandscapeBL:            False
Restrictions:
    Alpha-1                      None
    Sigma-1                      None
Prior Information:
    Priors
        Alpha-1 - uniform -100.00 100.00 
        Sigma-1 - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
        Lambda - uniform 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       53
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1	Lambda	No RJ Local Branch	No RJ Local Node	
2010000	41.819262	1	-0.052314566459	0.000726269132	0.995546969102	4	0	
2020000	41.654784	1	0.053061667180	0.000200387877	0.900406799162	8	3	
2030000	40.823906	1	-0.029372916897	0.000527258186	0.995023071835	3	2	
2040000	36.605881	1	0.023070853738	0.000308023091	0.873029030434	5	4	
2050000	39.170232	1	0.054497700862	0.000490518507	0.992496982631	4	1	
2060000	40.355909	1	0.068474073530	0.000647527815	0.968826182003	1	2	
2070000	38.147188	1	0.000775974390	0.000895999878	0.973261334725	2	0	
2080000	39.767192	1	-0.064997922013	0.000681243415	0.974946713486	2	0	
2090000	35.656445	1	0.106102042836	0.000348865619	0.845313918189	2	1	
2100000	37.795312	1	0.082242280678	0.000735676359	0.994992490017	7	1	
2110000	41.982406	1	0.039751367685	0.000496897331	0.985805460962	4	0	
2120000	45.290619	1	-0.093654094852	0.000391286921	0.994450543776	4	3	
2130000	45.610554	1	-0.012701573500	0.000343233187	0.964278373300	6	3	
2140000	39.406793	1	0.016113409820	0.000344496876	0.984497053131	5	1	
2150000	44.254171	1	-0.025612681912	0.000428160912	0.978896691477	6	2	
2160000	36.711070	1	-0.092078275128	0.000220669223	0.832178612362	7	1	
2170000	40.539581	1	0.046449124218	0.000833391532	0.989228830282	5	0	
2180000	41.147123	1	0.022899519324	0.000589615752	0.997137925180	4	3	
2190000	38.190357	1	0.082190761444	0.000344095107	0.842885707686	3	1	
2200000	43.277869	1	-0.054636264764	0.000537720996	0.976948301066	2	1	
2210000	39.788510	1	-0.012522337421	0.000793532849	0.966689176966	3	1	
2220000	36.799374	1	0.154840781738	0.000967289472	0.994149097973	2	3	
2230000	39.563605	1	-0.012615269431	0.000586897819	0.920566597588	3	2	
2240000	40.411255	1	-0.005730239677	0.000649799208	0.992331598783	3	1	
2250000	48.549507	1	0.066240833976	0.000206416662	0.950771119555	5	2	
2260000	37.623925	1	-0.050201395833	0.000362490584	0.984525869752	9	1	
2270000	42.938448	1	-0.030166831776	0.000459158318	0.987349947578	4	1	
2280000	38.016888	1	-0.017431581337	0.000600085984	0.944656536875	4	1	
2290000	35.973708	1	-0.025702841163	0.000618869066	0.836338710155	2	1	
2300000	46.683478	1	0.002094694855	0.000413245686	0.981064509916	8	1	
2310000	38.733376	1	0.053505895318	0.000701411214	0.978901190687	5	1	
2320000	30.404089	1	-0.171940006347	0.003926135697	0.932969120234	5	2	
