Options:
Model:                           Independent Contrasts
Tree File Name:                  tree_15.nex
Data File Name:                  neck.txt
Log File Name:                   neck_15.log.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1378461927
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   10000
Iterations:                      12000000
Burn in:                         2000000
MCMC ML Start:                   False
Schedule File:                   neck_15.log.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Estimate
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local LandscapeBL:            False
Restrictions:
    Alpha-1                      None
    Sigma-1                      None
Prior Information:
    Priors
        Alpha-1 - uniform -100.00 100.00 
        Sigma-1 - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
        Lambda - uniform 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       53
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1	Lambda	No RJ Local Branch	No RJ Local Node	
2010000	44.813905	1	-0.029684703491	0.000511618426	0.964697277238	4	1	
2020000	42.280341	1	0.002677768564	0.000388994350	0.999307752142	4	3	
2030000	42.818674	1	-0.076916453635	0.000626680408	0.978839741585	4	3	
2040000	38.446655	1	0.081623063632	0.000536441692	0.945379963194	3	3	
2050000	45.226061	1	-0.015327810667	0.000571543272	0.988705327078	3	2	
2060000	43.542941	1	-0.168636087528	0.000590417226	0.991134499672	4	1	
2070000	41.829523	1	-0.082337445210	0.000501120130	0.989101349189	4	1	
2080000	40.524245	1	-0.159422889022	0.000561938768	0.994626277999	3	2	
2090000	39.381458	1	-0.114514971050	0.000630162958	0.937380025699	4	0	
2100000	40.183541	1	0.020822767570	0.000763092393	0.988284544785	3	0	
2110000	44.048442	1	-0.024141392038	0.000492938016	0.941675411552	3	5	
2120000	46.642186	1	-0.037276788197	0.000387417331	0.990461554014	4	3	
2130000	42.199706	1	0.049047401468	0.000524471958	0.981169536904	5	1	
2140000	41.487170	1	-0.153129582900	0.000408428980	0.993126251224	4	3	
2150000	45.377346	1	0.001885315818	0.000444909925	0.937100138216	4	2	
2160000	43.377644	1	-0.090472139071	0.000325059601	0.977323703811	7	1	
2170000	41.821469	1	-0.031789618332	0.000715089893	0.997501674937	3	1	
2180000	38.482266	1	-0.027721461021	0.000231303124	0.804156851217	7	1	
2190000	41.685857	1	-0.056631453974	0.000528124289	0.987733562569	3	0	
2200000	40.301601	1	-0.084627665680	0.000869083173	0.991235983721	5	1	
2210000	41.690841	1	-0.060233733184	0.000880795857	0.999147211572	2	1	
2220000	41.303984	1	-0.019132657227	0.000646896052	0.992537311516	3	0	
2230000	40.637523	1	0.043745948828	0.000679825242	0.964992190177	5	0	
2240000	36.479997	1	0.023488131883	0.000673266015	0.931619943034	4	0	
2250000	39.062810	1	-0.137616668184	0.000575845529	0.994163539306	5	4	
2260000	42.014907	1	-0.037841591892	0.000326157337	0.917419799654	3	2	
2270000	42.510513	1	-0.033835959594	0.000516506632	0.995278572473	2	2	
2280000	41.479242	1	-0.016902973842	0.000626736296	0.999690482142	0	3	
2290000	39.899679	1	0.011121302718	0.000643211962	0.997578195572	4	2	
2300000	43.870061	1	-0.029611962311	0.000482784649	0.995883738166	2	2	
2310000	43.697664	1	-0.077726180651	0.000512687556	0.961214718417	7	3	
2320000	39.448147	1	-0.197430912236	0.000541940814	0.978247283487	5	3	
2330000	45.871868	1	-0.056014438370	0.000603786317	0.997675742778	5	1	
2340000	39.360600	1	-0.088002294985	0.000798954932	0.942062832399	1	2	
2350000	40.710741	1	-0.080582052261	0.000824548379	0.987921079629	2	1	
2360000	37.636140	1	-0.070729551289	0.000575124041	0.943010231892	9	0	
2370000	42.841017	1	-0.079835690565	0.000427457966	0.895769624520	5	1	
2380000	41.949446	1	-0.003901929901	0.000773442183	0.998990904891	3	1	
2390000	40.319758	1	0.005375316817	0.000657446825	0.952405072228	6	0	
2400000	40.396120	1	-0.010069886627	0.000315242869	0.863754512412	2	3	
2410000	42.731523	1	-0.142499923865	0.000472982416	0.993654093545	5	1	
2420000	42.865738	1	0.083953191881	0.000300445626	0.997833061130	13	2	
2430000	40.202001	1	-0.136988962734	0.000633725559	0.986380240833	2	2	
2440000	39.552435	1	-0.063392382378	0.000682166650	0.999585025594	5	0	
2450000	38.791198	1	-0.088010087173	0.000351238593	0.942474146269	6	4	
2460000	46.044463	1	0.004449023882	0.000401886698	0.981774176322	5	1	
2470000	44.957451	1	-0.023608327500	0.000511632016	0.997366845045	0	4	
2480000	44.719415	1	-0.128151568022	0.000659674293	0.994772575726	3	2	
2490000	46.324595	1	0.005299565512	0.000358854735	0.960453495304	6	1	
2500000	38.374201	1	0.018202717075	0.000895786114	0.980668882834	3	1	
2510000	45.368591	1	0.014715344100	0.000486283864	0.989185444710	2	1	
2520000	42.295685	1	-0.099860810034	0.000602411399	0.979931288556	5	1	
2530000	45.000256	1	-0.000538695964	0.000454364658	0.987639489992	4	3	
2540000	40.651831	1	-0.064120380850	0.000496065378	0.915716752436	5	0	
2550000	41.215814	1	-0.059191867473	0.000780603456	0.983437582562	3	0	
2560000	45.451041	1	-0.010938460963	0.000496247385	0.986625435383	5	3	
2570000	42.802728	1	-0.036179846835	0.000358235961	0.984279917043	4	3	
