Options:
Model:                           Independent Contrasts
Tree File Name:                  tree_83.nex
Data File Name:                  neck.txt
Log File Name:                   neck_83.log.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1381091131
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   10000
Iterations:                      12000000
Burn in:                         2000000
MCMC ML Start:                   False
Schedule File:                   neck_83.log.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Estimate
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local LandscapeBL:            False
Restrictions:
    Alpha-1                      None
    Sigma-1                      None
Prior Information:
    Priors
        Alpha-1 - uniform -100.00 100.00 
        Sigma-1 - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
        Lambda - uniform 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       53
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1	Lambda	No RJ Local Branch	No RJ Local Node	
2010000	40.869420	1	-0.017406239529	0.000238113016	0.953741952979	5	3	
2020000	43.219904	1	-0.132748330772	0.000372684985	0.894652536735	9	2	
2030000	45.377783	1	0.002367843428	0.000391647703	0.983002864260	5	1	
2040000	43.057518	1	-0.055898347631	0.000309683063	0.983117079746	5	3	
2050000	40.686362	1	-0.017541927272	0.000837915533	0.978933856143	6	1	
2060000	42.306116	1	-0.067742256233	0.000326269571	0.989717630154	2	2	
2070000	44.291879	1	-0.069616457354	0.000505045248	0.990875441714	4	1	
2080000	45.448516	1	-0.060524600630	0.000472292871	0.991556920683	2	2	
2090000	38.896925	1	-0.008430014870	0.000552805103	0.978207090449	1	0	
2100000	39.577383	1	-0.041864723480	0.000682296809	0.990742656785	6	1	
2110000	37.207394	1	-0.041967912208	0.000570710954	0.863839391353	5	0	
2120000	44.051316	1	-0.081435580267	0.000462255619	0.974214501238	3	1	
2130000	39.053825	1	0.100612830193	0.000793413969	0.982151250430	4	0	
2140000	40.776796	1	-0.058254074943	0.000348659947	0.943781120797	4	2	
2150000	40.694745	1	-0.090299683840	0.000453558488	0.983655807333	5	2	
2160000	43.038495	1	-0.031858164497	0.000534359466	0.990750495149	4	1	
2170000	38.990050	1	-0.071276654041	0.000668848255	0.995792713939	8	1	
