Options:
Model:                           Independent Contrasts
Tree File Name:                  tree_25.nex
Data File Name:                  neck.txt
Log File Name:                   neck_25.log.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1507437883
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   10000
Iterations:                      12000000
Burn in:                         2000000
MCMC ML Start:                   False
Schedule File:                   neck_25.log.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Estimate
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local LandscapeBL:            False
Restrictions:
    Alpha-1                      None
    Sigma-1                      None
Prior Information:
    Priors
        Alpha-1 - uniform -100.00 100.00 
        Sigma-1 - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
        Lambda - uniform 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       53
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1	Lambda	No RJ Local Branch	No RJ Local Node	
2010000	45.204024	1	0.028813826599	0.000473099799	0.970208114808	4	2	
2020000	43.174542	1	-0.066719490653	0.000521346310	0.941532822351	6	1	
2030000	44.784992	1	-0.093397857484	0.000637236506	0.987398790230	3	0	
2040000	45.486005	1	0.031556894226	0.000668814157	0.993517538148	4	0	
2050000	42.068711	1	0.118994540348	0.000456732734	0.999524223376	7	1	
2060000	37.886821	1	0.091850128747	0.000574141337	0.929502150207	4	0	
2070000	45.355107	1	-0.017520979287	0.000572130468	0.984376971215	4	0	
2080000	43.196587	1	-0.112794674881	0.000513853225	0.960878334325	7	0	
2090000	45.081181	1	-0.005197800461	0.000443472518	0.969303539950	2	1	
2100000	37.332360	1	-0.114210389863	0.000392290238	0.838593808747	9	1	
2110000	46.369525	1	-0.041470060257	0.000323545678	0.932358798018	7	0	
2120000	47.605095	1	0.010495798921	0.000359968940	0.980856202202	3	1	
2130000	43.643885	1	-0.070980601453	0.000658853552	0.993136339205	3	1	
2140000	45.024270	1	-0.009555159733	0.000363363382	0.963717408225	6	0	
2150000	45.046053	1	-0.074443908403	0.000665475792	0.984909641601	2	0	
2160000	44.905164	1	0.060966108484	0.000544520189	0.992025816884	4	4	
2170000	40.921004	1	-0.063340342576	0.000311360375	0.964877094821	3	1	
2180000	44.597369	1	-0.026891926593	0.000383036550	0.983917175711	2	2	
2190000	41.612637	1	-0.009707113140	0.000372589456	0.951615556170	2	0	
2200000	43.675894	1	0.064749483454	0.000804066842	0.995231865465	3	2	
2210000	42.540959	1	-0.078349248402	0.000537658512	0.954066143845	3	0	
2220000	42.855863	1	-0.002366360825	0.000418573500	0.971587940076	4	1	
2230000	42.429840	1	-0.024314867992	0.000481264318	0.949323983383	5	1	
2240000	51.429499	1	0.070891256860	0.000105990992	0.986405746708	3	4	
2250000	40.928775	1	-0.011501506725	0.000701885690	0.996940828911	5	1	
2260000	47.399206	1	-0.047541220462	0.000395054628	0.997682309713	6	0	
2270000	45.256837	1	0.040645811884	0.000460449583	0.996115381915	4	2	
2280000	45.313881	1	-0.071055693330	0.000555996711	0.980586191535	5	1	
2290000	48.403110	1	-0.043014679638	0.000628637410	0.982827341840	4	1	
2300000	40.453736	1	0.011210496562	0.000605825810	0.971802133823	7	1	
2310000	43.502782	1	-0.091905232708	0.000354096953	0.989950278339	6	0	
2320000	37.366297	1	-0.027775888141	0.000589782507	0.881440212399	4	0	
2330000	45.110954	1	0.047602611130	0.000563982319	0.997118759573	3	2	
