Options:
Model:                           Independent Contrasts
Tree File Name:                  tree_23.nex
Data File Name:                  neck.txt
Log File Name:                   neck_23.log.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1430498401
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   10000
Iterations:                      12000000
Burn in:                         2000000
MCMC ML Start:                   False
Schedule File:                   neck_23.log.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Estimate
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local LandscapeBL:            False
Restrictions:
    Alpha-1                      None
    Sigma-1                      None
Prior Information:
    Priors
        Alpha-1 - uniform -100.00 100.00 
        Sigma-1 - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
        Lambda - uniform 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       53
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1	Lambda	No RJ Local Branch	No RJ Local Node	
2010000	46.432198	1	-0.097335475542	0.000457249685	0.990958167030	5	2	
2020000	44.377259	1	-0.063528322624	0.000497684348	0.969074204952	7	2	
2030000	47.924939	1	-0.031865086591	0.000598560841	0.996183422992	1	2	
2040000	47.503280	1	-0.026882559879	0.000318459934	0.939303781109	3	4	
2050000	43.444000	1	-0.008923528248	0.000469420028	0.928910213561	6	1	
2060000	42.796462	1	-0.062363305931	0.000638574543	0.978782486463	4	2	
2070000	43.179081	1	-0.086464375635	0.000652068248	0.995881693511	6	0	
2080000	44.601611	1	-0.030798407603	0.000325789332	0.915738416705	6	1	
2090000	42.946226	1	-0.065652958307	0.000569865742	0.953386474238	3	1	
2100000	46.083379	1	0.009130208980	0.000384500387	0.964753900678	9	1	
2110000	44.932190	1	-0.070854127986	0.000537704489	0.949704901120	3	1	
2120000	45.787433	1	-0.074541635803	0.000272441534	0.897124964093	3	2	
2130000	41.543776	1	-0.105066227041	0.000127008364	0.961272007574	4	4	
2140000	46.757515	1	-0.092034458176	0.000441132674	0.986205904937	7	1	
2150000	46.410522	1	-0.033471578851	0.000466332486	0.996872584138	6	1	
2160000	41.548711	1	-0.142637373237	0.000549751737	0.996820191144	1	3	
2170000	47.552369	1	-0.087410171958	0.000188531360	0.986062910984	5	2	
