Options:
Model:                           Independent Contrasts
Tree File Name:                  tree_76.nex
Data File Name:                  neck.txt
Log File Name:                   neck_76.log.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1435485217
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   10000
Iterations:                      12000000
Burn in:                         2000000
MCMC ML Start:                   False
Schedule File:                   neck_76.log.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Estimate
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local LandscapeBL:            False
Restrictions:
    Alpha-1                      None
    Sigma-1                      None
Prior Information:
    Priors
        Alpha-1 - uniform -100.00 100.00 
        Sigma-1 - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
        Lambda - uniform 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       53
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1	Lambda	No RJ Local Branch	No RJ Local Node	
2010000	47.452845	1	-0.041680148675	0.000607633092	0.991214273301	2	1	
2020000	38.373749	1	0.084163283794	0.001063046630	0.969722334438	4	2	
2030000	42.333964	1	-0.057497055436	0.000626610896	0.983248956318	7	0	
2040000	44.647045	1	-0.026554225864	0.000460251931	0.992856386992	8	0	
2050000	39.330167	1	-0.063203485710	0.000445192316	0.990330462302	2	1	
2060000	43.282139	1	0.021837368569	0.000597645551	0.985546309178	2	5	
2070000	43.072221	1	-0.115395074375	0.000706663548	0.999317296432	5	0	
2080000	39.779156	1	-0.106001632958	0.000851006234	0.975608139580	4	1	
2090000	41.727281	1	-0.034120490976	0.000480228578	0.976157956052	7	1	
2100000	41.648133	1	-0.098767226476	0.000800240717	0.990194473597	5	1	
2110000	41.864628	1	-0.175549048257	0.000617752989	0.984171791407	5	0	
2120000	44.422799	1	-0.056200309050	0.000576588288	0.993748199918	4	2	
2130000	46.397774	1	0.002519486245	0.000491711164	0.995662326746	5	3	
2140000	42.612474	1	0.076772179991	0.000555999770	0.944801195838	2	0	
2150000	40.951477	1	-0.022945713619	0.000465698107	0.954154679230	7	0	
2160000	45.172348	1	0.001507982416	0.000440854644	0.988520894666	2	4	
2170000	43.451668	1	-0.036828314623	0.000482965515	0.942293534169	5	1	
