Options:
Model:                           Independent Contrasts
Tree File Name:                  tree_1.nex
Data File Name:                  neck.txt
Log File Name:                   neck_1.log.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1976672875
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   10000
Iterations:                      12000000
Burn in:                         2000000
MCMC ML Start:                   False
Schedule File:                   neck_1.log.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Estimate
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local LandscapeBL:            False
Restrictions:
    Alpha-1                      None
    Sigma-1                      None
Prior Information:
    Priors
        Alpha-1 - uniform -100.00 100.00 
        Sigma-1 - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
        Lambda - uniform 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       53
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1	Lambda	No RJ Local Branch	No RJ Local Node	
2010000	42.757060	1	-0.017741367632	0.000655857125	0.972951496931	5	0	
2020000	40.996145	1	-0.118431552980	0.000221632708	0.990078423617	5	2	
2030000	43.134035	1	-0.037481989619	0.000408777294	0.992872072983	2	1	
2040000	38.237430	1	0.017373097416	0.000405409319	0.965572172044	3	3	
2050000	41.775525	1	0.092327992518	0.000865686283	0.996901836704	2	2	
2060000	42.051812	1	-0.009070735197	0.000622117238	0.977883736290	3	0	
2070000	41.175641	1	-0.041936611455	0.000307295801	0.996302421266	4	3	
2080000	46.771787	1	0.041764780465	0.000569660542	0.997242891165	7	0	
2090000	39.904573	1	-0.063383995894	0.000707631870	0.995585076418	5	0	
2100000	44.081048	1	-0.017461346755	0.000586146396	0.984197678786	4	2	
2110000	44.409529	1	-0.072498811932	0.000489520213	0.992847814771	4	3	
2120000	42.017332	1	-0.042228733063	0.000451694064	0.945506187169	4	2	
2130000	43.272807	1	-0.046774782174	0.000538858068	0.957753515194	5	4	
2140000	47.202888	1	-0.017874281902	0.000352206585	0.966174429644	4	0	
2150000	43.839701	1	-0.061351701406	0.000489862221	0.996119133518	7	2	
2160000	44.678437	1	-0.084944765964	0.000519807958	0.994189221214	4	1	
2170000	42.697315	1	0.030816563585	0.000496110109	0.944792916779	3	2	
2180000	44.127544	1	0.108926353734	0.000455932797	0.981458477105	2	2	
2190000	41.428939	1	-0.014194201975	0.000343901180	0.991176003053	5	2	
2200000	45.978772	1	-0.070419435547	0.000197735027	0.998533111682	3	3	
2210000	43.249208	1	-0.088170724367	0.000208302903	0.993870749933	2	4	
2220000	43.578512	1	-0.025139429071	0.000563047921	0.979019482838	3	0	
2230000	40.214335	1	0.024869237643	0.000689300225	0.996799770717	5	0	
2240000	44.169075	1	0.082055306487	0.000660492172	0.992862530401	5	3	
2250000	46.565864	1	-0.047338362813	0.000426193498	0.982636387516	3	2	
2260000	42.014519	1	-0.038983102531	0.000614136286	0.973015239648	4	1	
2270000	41.900898	1	0.043700639695	0.000410068258	0.979865432269	4	1	
2280000	44.681441	1	-0.138823081468	0.000386428601	0.973807743243	6	1	
2290000	38.103547	1	-0.000921124898	0.000557827024	0.907526516842	3	0	
2300000	43.011889	1	-0.084040163184	0.000517789553	0.988584926935	2	1	
2310000	45.033236	1	-0.040365372440	0.000564663667	0.983474454879	5	0	
2320000	41.081269	1	-0.030585103633	0.000381624137	0.879838439147	5	1	
2330000	40.453810	1	-0.035198653372	0.000422787628	0.936429325033	3	0	
2340000	40.700404	1	-0.087617010230	0.000758516989	0.980105438511	6	4	
2350000	45.748781	1	-0.070698649383	0.000466389147	0.977052385130	4	2	
2360000	44.608226	1	-0.002268291963	0.000699485234	0.996144713868	1	1	
2370000	45.666269	1	-0.025811017336	0.000723755114	0.998078672103	8	0	
2380000	46.298954	1	-0.047040560606	0.000403013650	0.950958636063	6	2	
2390000	43.883894	1	-0.052489693887	0.000714596362	0.967028695295	3	2	
2400000	47.015850	1	0.038764282501	0.000327607406	0.990459308020	7	3	
2410000	39.189092	1	-0.038101756989	0.000968264326	0.994558412580	6	0	
2420000	47.742845	1	0.006711972282	0.000384033127	0.998053362085	6	3	
2430000	41.348526	1	0.060750356701	0.000462469480	0.990424757879	3	3	
2440000	41.007689	1	-0.081874067365	0.000740805091	0.997168512956	4	0	
2450000	41.804751	1	-0.072496490246	0.000688502831	0.976296684105	4	0	
2460000	45.750874	1	-0.068157937396	0.000424328569	0.956302161016	3	1	
2470000	42.765136	1	-0.039014959547	0.000451889259	0.983454456341	5	1	
2480000	41.851637	1	-0.046729914043	0.000294033260	0.972544094106	2	1	
2490000	45.641748	1	-0.033064959095	0.000577540510	0.990364561114	2	1	
2500000	38.632283	1	-0.073739069839	0.000939707308	0.992406835340	3	1	
2510000	40.703379	1	-0.095292200166	0.000565929590	0.970790046995	4	1	
2520000	42.071799	1	-0.006125944788	0.000559131672	0.927419060307	4	2	
