Options:
Model:                           Independent Contrasts
Tree File Name:                  tree_77.nex
Data File Name:                  neck.txt
Log File Name:                   neck_77.log.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2031862931
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   10000
Iterations:                      12000000
Burn in:                         2000000
MCMC ML Start:                   False
Schedule File:                   neck_77.log.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Estimate
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local LandscapeBL:            False
Restrictions:
    Alpha-1                      None
    Sigma-1                      None
Prior Information:
    Priors
        Alpha-1 - uniform -100.00 100.00 
        Sigma-1 - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
        Lambda - uniform 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       53
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1	Lambda	No RJ Local Branch	No RJ Local Node	
2010000	42.660486	1	0.094589611528	0.000652769488	0.995566846671	3	2	
2020000	48.407910	1	-0.037106237336	0.000585629035	0.989663833942	3	3	
2030000	41.996743	1	-0.103693064267	0.000528805881	0.928409369257	5	1	
2040000	41.063303	1	0.023656416950	0.000885110388	0.993884094511	8	0	
2050000	43.846929	1	-0.068087422911	0.000895564871	0.996617017530	1	0	
2060000	46.431558	1	-0.034495844225	0.000466476574	0.994211313405	2	2	
2070000	45.858027	1	0.001510387301	0.000346760489	0.927592760862	1	1	
2080000	47.142158	1	-0.006628230275	0.000258434085	0.985945676029	5	1	
2090000	45.738194	1	-0.102335263125	0.000548461405	0.976207861591	7	1	
2100000	43.152662	1	0.033062380861	0.000391483458	0.958026630612	4	2	
2110000	46.181833	1	-0.066253427590	0.000412578686	0.966222239742	2	1	
2120000	44.905081	1	-0.064049383555	0.000442970096	0.975633584585	2	1	
2130000	38.967929	1	-0.187548803169	0.000486185573	0.993747690706	7	3	
2140000	42.133349	1	-0.137756629047	0.000861284115	0.995682415315	3	0	
2150000	41.546899	1	-0.183136820854	0.000780002981	0.999062398927	2	1	
2160000	44.067797	1	0.011072409074	0.000575780885	0.971115631469	6	2	
2170000	49.830101	1	-0.087837866500	0.000427297957	0.991185637617	5	2	
2180000	42.424235	1	-0.092809389808	0.000457648953	0.945484131623	3	1	
