Options:
Model:                           Independent Contrasts
Tree File Name:                  tree_96.nex
Data File Name:                  neck.txt
Log File Name:                   neck_96.log.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1633668371
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   10000
Iterations:                      12000000
Burn in:                         2000000
MCMC ML Start:                   False
Schedule File:                   neck_96.log.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Estimate
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local LandscapeBL:            False
Restrictions:
    Alpha-1                      None
    Sigma-1                      None
Prior Information:
    Priors
        Alpha-1 - uniform -100.00 100.00 
        Sigma-1 - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
        Lambda - uniform 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       53
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1	Lambda	No RJ Local Branch	No RJ Local Node	
2010000	38.497428	1	-0.006840403759	0.000888688314	0.994497208958	1	1	
2020000	43.717086	1	0.001164482412	0.000491595008	0.992295576448	5	1	
2030000	39.594920	1	-0.024390631014	0.000646116642	0.961286157244	2	0	
2040000	43.075406	1	-0.098814930462	0.000043232072	0.968997746405	1	2	
2050000	44.861126	1	-0.016614381461	0.000403597023	0.946602692905	2	1	
2060000	44.747169	1	-0.016736132765	0.000455973476	0.987113150134	2	2	
2070000	38.184764	1	-0.170276716449	0.000830097805	0.992515059125	8	2	
2080000	47.494855	1	0.071297565971	0.000197347842	0.974641378565	7	3	
2090000	41.912444	1	-0.131110378093	0.000685331556	0.991033967011	3	2	
2100000	39.434422	1	-0.084691834148	0.000610964306	0.973685829727	5	1	
2110000	41.688945	1	0.041258305646	0.000689061146	0.991282352063	5	0	
2120000	43.599841	1	-0.008634027366	0.000306522472	0.872174278518	6	2	
2130000	42.078001	1	-0.075429774740	0.000417349159	0.979172792416	8	0	
2140000	43.323551	1	-0.028997973610	0.000600362044	0.999397323722	3	1	
2150000	43.797435	1	-0.059703136786	0.000543448853	0.951960344364	2	1	
2160000	42.120802	1	0.001716228730	0.000306226908	0.977762127603	6	2	
2170000	42.894325	1	-0.106752593004	0.000457068133	0.957715731480	5	1	
2180000	47.188714	1	-0.084316294879	0.000376712733	0.996151155666	6	1	
2190000	44.963128	1	0.002738557734	0.000635349083	0.985153763516	2	1	
2200000	42.256010	1	-0.060520581167	0.000348100580	0.920962600097	1	1	
2210000	40.059328	1	-0.047637370378	0.000414876202	0.948367115836	4	0	
2220000	38.135226	1	0.137095982028	0.000837854696	0.970522458599	5	4	
