Options:
Model:                           Independent Contrasts
Tree File Name:                  tree_5.nex
Data File Name:                  neck.txt
Log File Name:                   neck_5.log.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1403757671
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   10000
Iterations:                      12000000
Burn in:                         2000000
MCMC ML Start:                   False
Schedule File:                   neck_5.log.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Estimate
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local LandscapeBL:            False
Restrictions:
    Alpha-1                      None
    Sigma-1                      None
Prior Information:
    Priors
        Alpha-1 - uniform -100.00 100.00 
        Sigma-1 - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
        Lambda - uniform 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       53
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1	Lambda	No RJ Local Branch	No RJ Local Node	
2010000	38.773588	1	-0.086743558737	0.000928455647	0.996175851652	0	1	
2020000	39.429924	1	-0.080711438558	0.000352318609	0.978854912530	3	2	
2030000	37.633044	1	-0.022129149578	0.000907551168	0.975872841695	5	1	
2040000	37.414274	1	0.017976846580	0.000520502032	0.914671796548	2	0	
2050000	46.746422	1	-0.010412550350	0.000247000065	0.941305601528	8	1	
2060000	44.277469	1	0.017847596906	0.000399373820	0.967376817401	6	3	
2070000	37.719138	1	-0.056274845045	0.000583889641	0.968795754487	3	1	
2080000	36.947186	1	-0.003157583177	0.000670163860	0.940036588904	2	0	
2090000	39.399407	1	0.054899375860	0.000468018340	0.996031446082	4	4	
2100000	44.054468	1	-0.064381891111	0.000303422592	0.959639710739	5	2	
2110000	43.721392	1	-0.123026999556	0.000312424772	0.956880814246	5	1	
2120000	39.771677	1	-0.013370978393	0.000761062418	0.987792662367	3	0	
2130000	36.530637	1	0.031926081913	0.000675933311	0.977995600442	2	2	
2140000	39.402001	1	0.016266837020	0.000373375508	0.913096364238	7	0	
2150000	34.240875	1	-0.162437831580	0.000778600957	0.955307076859	3	1	
2160000	41.851745	1	0.032024043741	0.000397885763	0.922211075285	3	1	
2170000	43.638253	1	-0.083113098411	0.000373890492	0.948715666303	5	0	
2180000	37.898862	1	-0.139912994760	0.000593462635	0.995082168835	7	0	
2190000	43.469272	1	0.054065970323	0.000639175922	0.997967391918	3	2	
2200000	41.397408	1	0.100037260534	0.000761772547	0.972809018501	5	1	
2210000	37.958623	1	-0.006911407236	0.000281935518	0.910253060805	4	2	
2220000	39.560914	1	-0.003377182373	0.000507128451	0.999132445083	6	3	
2230000	40.402611	1	0.017054006387	0.000344784968	0.997266587912	5	1	
2240000	40.033979	1	-0.043124110978	0.000475168798	0.977584393852	1	2	
2250000	44.003093	1	-0.024622424404	0.000406910414	0.988655427383	3	2	
2260000	38.624539	1	0.036695613502	0.000561251168	0.944067129892	2	2	
2270000	36.792414	1	0.006093478778	0.000340076521	0.855798699595	3	2	
2280000	39.160366	1	0.083827059767	0.000336018939	0.994107053913	3	3	
2290000	38.599724	1	0.080787625427	0.000437990827	0.982286527434	3	2	
2300000	40.335393	1	0.001981622325	0.000094906393	0.996667021768	3	4	
2310000	41.444769	1	-0.035004414395	0.000409133435	0.928391411391	1	2	
2320000	38.131536	1	-0.133603754134	0.000926944854	0.995434202510	4	0	
2330000	43.238097	1	-0.102329365638	0.000390366540	0.949770406820	2	1	
2340000	46.069812	1	-0.043622440796	0.000300153037	0.915725493202	3	2	
2350000	40.501225	1	0.147938894659	0.000726782422	0.999535933397	2	1	
2360000	37.490305	1	0.014056632913	0.000641120703	0.984984916470	4	2	
2370000	33.336922	1	-0.204345429429	0.000584436282	0.998012095815	5	0	
2380000	33.528076	1	-0.078736811538	0.001006333254	0.948340061373	2	2	
2390000	42.808437	1	-0.001860110326	0.000397931874	0.954975719373	8	0	
2400000	40.027503	1	0.106758400177	0.000459281335	0.992139093601	4	1	
2410000	35.828127	1	-0.158481194926	0.000460743790	0.988771943545	4	1	
2420000	39.224527	1	0.042136696163	0.000318324078	0.985131040028	5	2	
2430000	43.554232	1	-0.055633535719	0.000456323334	0.997537524262	5	3	
2440000	36.757685	1	-0.108914247485	0.000712396823	0.965979625016	5	1	
2450000	40.257387	1	-0.007224571953	0.000576968864	0.992924823961	7	0	
2460000	41.714741	1	-0.087064054868	0.000520613580	0.991896120426	4	1	
2470000	39.850395	1	-0.071682167276	0.000534052153	0.936826968686	3	1	
2480000	39.847724	1	-0.118930866522	0.000479869535	0.959382231754	1	2	
2490000	41.417472	1	0.016622641752	0.000430463113	0.960500591104	5	1	
2500000	39.146798	1	0.015310971373	0.000849994946	0.995872721743	1	0	
2510000	38.291569	1	-0.029218056119	0.000383272878	0.853323425677	1	1	
2520000	43.006048	1	-0.149998127000	0.000316939487	0.906151376630	6	4	
2530000	34.797582	1	-0.042622913270	0.000317943580	0.780476913294	5	0	
2540000	35.671927	1	-0.145711449534	0.000922549793	0.986997362660	4	0	
2550000	42.624943	1	-0.039451091875	0.000292265305	0.760099617816	5	2	
2560000	42.127876	1	-0.016165856403	0.000329067904	0.954615609184	2	3	
2570000	33.451425	1	-0.083760661328	0.000853781553	0.942130972543	5	1	
2580000	42.543653	1	-0.113348153069	0.000550562954	0.984844364158	7	1	
2590000	43.320435	1	-0.016328021947	0.000359303430	0.997286362401	5	2	
2600000	46.404051	1	-0.089138299215	0.000253460576	0.947942251351	5	3	
2610000	42.176306	1	-0.116070750262	0.000377858891	0.928472813405	4	1	
2620000	36.065354	1	-0.135114060391	0.000499535991	0.890731561701	5	0	
2630000	35.521249	1	-0.030868425657	0.000754539739	0.923700608609	5	0	
2640000	35.612957	1	-0.101629269752	0.000374704175	0.978605923734	5	2	
2650000	44.705387	1	0.010564485175	0.000280116484	0.949354104783	5	2	
2660000	41.910334	1	0.037659422126	0.000660580516	0.999584765630	3	1	
2670000	42.804206	1	0.007848543584	0.000416792556	0.986173421246	3	1	
2680000	44.209601	1	0.076120619719	0.000579961996	0.992567937353	3	3	
2690000	40.434351	1	-0.085321271976	0.000421506345	0.971922981399	4	2	
2700000	42.917709	1	-0.071001536726	0.000391788271	0.975607934448	6	2	
2710000	40.852399	1	-0.031488533810	0.000401958243	0.964738625981	5	1	
2720000	41.887054	1	0.010030093997	0.000496759751	0.982049083259	3	2	
2730000	41.353949	1	0.022938956948	0.000430376576	0.978034309822	4	1	
2740000	36.850233	1	-0.147198682379	0.000672486331	0.944220176847	2	2	
2750000	39.694931	1	-0.058993293089	0.000736738984	0.986966626127	2	0	
2760000	38.786168	1	-0.068877293970	0.000489894567	0.998705669464	5	1	
2770000	40.541770	1	-0.141578200048	0.000607172685	0.969321256685	6	0	
2780000	42.997317	1	0.033396184501	0.000522102424	0.971444264299	5	1	
2790000	43.715139	1	-0.025898918498	0.000443807026	0.997708208567	3	1	
2800000	39.025536	1	0.058355034412	0.000443782993	0.960019426058	5	2	
2810000	44.231243	1	-0.047952585565	0.000405321020	0.977495016699	3	2	
2820000	42.540090	1	-0.077768867694	0.000831359977	0.995190891981	2	4	
2830000	39.208454	1	-0.028656133171	0.002263414613	0.970824812728	3	3	
2840000	37.328102	1	0.013388784560	0.000838041405	0.951689194033	4	2	
2850000	38.511560	1	0.033919893919	0.000855188494	0.997249203421	3	1	
2860000	37.004179	1	-0.059940094067	0.000661427654	0.877183908672	3	0	
2870000	31.761861	1	0.010062660944	0.000500892389	0.956901091219	4	2	
2880000	39.029371	1	-0.009009808488	0.000618146046	0.970596194908	10	0	
2890000	45.279797	1	-0.072371844797	0.000379563043	0.939466707007	4	2	
2900000	40.547634	1	0.017595207257	0.000527928894	0.974965936569	6	1	
2910000	42.369072	1	0.026270055314	0.000601274961	0.992142888053	5	2	
2920000	39.569165	1	-0.042847766113	0.000680756959	0.983539522852	6	0	
2930000	40.181470	1	0.086273254808	0.000661415773	0.988800253938	4	0	
2940000	39.224252	1	-0.086653784653	0.000376323677	0.966032865958	3	3	
2950000	31.961868	1	0.029574410195	0.000622130991	0.783009518080	5	0	
2960000	40.008767	1	0.030667613073	0.000531710699	0.943993740854	2	1	
2970000	39.654582	1	0.000678984481	0.000347708687	0.877931033603	2	1	
2980000	35.833428	1	-0.040335258386	0.000778107714	0.972251966952	4	1	
2990000	41.807490	1	-0.005140479996	0.000563928589	0.996148202113	2	1	
3000000	39.733306	1	-0.057281441623	0.000704970804	0.938913640853	2	1	
3010000	37.651493	1	0.062997110133	0.000597526036	0.969626856578	6	0	
3020000	44.447653	1	0.055413217468	0.000370174713	0.943311017093	11	2	
3030000	37.180336	1	-0.030320064661	0.000491889361	0.955185270245	2	2	
3040000	40.978317	1	-0.047644610051	0.000382432975	0.894331590328	8	1	
3050000	41.750449	1	0.018594960455	0.000717952675	0.998372937099	7	1	
3060000	43.980985	1	-0.061621221918	0.000553490269	0.945534562509	3	1	
3070000	43.546905	1	-0.036552622798	0.000238720604	0.947888924234	4	1	
3080000	35.364952	1	0.020260661864	0.000458354998	0.946443032069	5	0	
3090000	36.252574	1	0.012970415140	0.000505528113	0.918183523938	2	2	
3100000	42.507149	1	0.023948231661	0.000655515963	0.985924858398	7	1	
3110000	41.403211	1	0.003460974950	0.000657114817	0.987783505095	2	1	
3120000	40.651820	1	0.015923925221	0.000607741963	0.965146902467	1	2	
3130000	38.595671	1	0.037541305834	0.000449117185	0.981830275454	6	1	
3140000	46.494955	1	-0.034595864376	0.000212500781	0.979968003419	8	2	
3150000	43.679023	1	-0.085832765978	0.000589053405	0.989183339351	4	2	
3160000	41.195082	1	-0.016041433543	0.000377975067	0.953296007382	5	2	
3170000	37.664995	1	0.031646173165	0.000528951543	0.975885036820	1	1	
