Options:
Model:                           Independent Contrasts
Tree File Name:                  tree_74.nex
Data File Name:                  neck.txt
Log File Name:                   neck_74.log.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2039464765
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   10000
Iterations:                      12000000
Burn in:                         2000000
MCMC ML Start:                   False
Schedule File:                   neck_74.log.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Estimate
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local LandscapeBL:            False
Restrictions:
    Alpha-1                      None
    Sigma-1                      None
Prior Information:
    Priors
        Alpha-1 - uniform -100.00 100.00 
        Sigma-1 - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
        Lambda - uniform 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       53
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1	Lambda	No RJ Local Branch	No RJ Local Node	
2010000	39.996630	1	0.061334551713	0.000757096622	0.990187141148	3	0	
2020000	41.677713	1	0.050229696112	0.000692433049	0.976091646905	3	2	
2030000	40.823843	1	0.037079835330	0.000705223860	0.973196963597	2	0	
2040000	40.340327	1	-0.021271046579	0.000763715362	0.980279940664	5	0	
2050000	38.156169	1	-0.103225014787	0.000887191335	0.983800468662	3	2	
2060000	41.699921	1	-0.059033783943	0.000636190656	0.984710568909	4	1	
2070000	39.760563	1	-0.041151255101	0.000650966139	0.992434558541	2	0	
2080000	38.824708	1	0.055424524887	0.000580533000	0.980533138849	5	1	
2090000	40.459561	1	0.109667652049	0.000703621894	0.999883094760	8	0	
2100000	39.668783	1	-0.064291082092	0.000807406322	0.973286538646	7	1	
2110000	39.759566	1	0.022006454253	0.000524106490	0.930434306357	0	1	
2120000	39.771904	1	-0.008160589747	0.000524601986	0.979286136855	2	2	
2130000	44.129670	1	-0.053703378577	0.000655800946	0.996374883436	3	3	
2140000	40.911702	1	-0.038713903906	0.000482509106	0.963094869442	5	0	
2150000	38.536614	1	0.107791243017	0.000715991866	0.999107834726	5	0	
2160000	38.871977	1	-0.023367437966	0.000283753824	0.908137267305	3	1	
2170000	40.309459	1	0.003572856602	0.000823078461	0.967396781032	3	0	
2180000	41.657272	1	0.003469091140	0.000610860133	0.998592633918	3	0	
2190000	41.309773	1	-0.093350774516	0.000514984703	0.958959174735	3	1	
2200000	41.988916	1	-0.028417626611	0.000448089853	0.935090701416	5	3	
2210000	41.793539	1	-0.049466300411	0.000514743883	0.959627857635	2	2	
2220000	39.127439	1	0.029778584529	0.000551912819	0.944598116713	3	0	
2230000	40.983693	1	-0.057593273295	0.000964203200	0.992485608691	9	3	
2240000	41.977542	1	-0.012799321839	0.000472031219	0.947352030484	4	1	
2250000	37.929621	1	-0.106357161826	0.000745135502	0.999890548235	4	0	
2260000	44.034109	1	-0.024814421094	0.000541845107	0.992931378077	4	1	
2270000	42.095401	1	0.012324831485	0.000762314999	0.986787824262	3	0	
2280000	41.741264	1	0.060394562605	0.000497728554	0.974521264834	2	0	
2290000	42.949665	1	-0.016938931794	0.000381642498	0.936847190699	6	0	
2300000	43.817512	1	-0.022112590428	0.000387264927	0.901927391890	7	2	
2310000	35.894359	1	-0.018579132520	0.000420539517	0.773589985804	6	0	
2320000	41.096117	1	0.022085859740	0.000701140338	0.990547160273	4	0	
2330000	41.373793	1	0.078330173932	0.000699762438	0.968497544113	2	0	
2340000	33.844170	1	0.065567666341	0.000957654746	0.938683776212	2	1	
2350000	38.744133	1	-0.012580322736	0.000601587500	0.937359733533	2	1	
2360000	38.615326	1	-0.051393088253	0.000338924710	0.985561955826	3	3	
2370000	40.821280	1	-0.028471347881	0.000837636051	0.994038066522	2	0	
2380000	40.129935	1	-0.014011399796	0.000606737160	0.900119694345	1	1	
2390000	38.584211	1	-0.016916152347	0.000626675111	0.931957282203	4	0	
2400000	38.586347	1	0.068530869371	0.000760794784	0.937784692795	1	1	
2410000	43.987527	1	0.051163192763	0.000527793580	0.987143507796	6	1	
2420000	41.392252	1	-0.043936326608	0.000644304026	0.970547577872	5	0	
2430000	35.124167	1	-0.043350974878	0.000526486669	0.906592649641	2	2	
2440000	38.445779	1	-0.009798911498	0.000565996070	0.883563313395	3	1	
2450000	42.093734	1	-0.020723885497	0.000617476308	0.977484650617	4	2	
2460000	41.525218	1	-0.016718679156	0.000489998531	0.997565472202	3	3	
2470000	37.967468	1	-0.095122095540	0.000736130429	0.984905133766	3	0	
2480000	39.898802	1	-0.065642534422	0.000749150410	0.956397502327	3	0	
2490000	39.157681	1	-0.060547541627	0.000482070468	0.978738829012	6	0	
2500000	41.938871	1	0.101530636445	0.000402118792	0.962201019785	2	1	
2510000	39.734991	1	0.008904095515	0.000780319602	0.935880364567	0	3	
2520000	39.588585	1	0.005453066091	0.000507806856	0.971842821606	5	0	
2530000	40.671948	1	0.090332459097	0.000795260175	0.981279299917	3	1	
2540000	41.404544	1	-0.048535218995	0.000550163254	0.997994415727	7	0	
2550000	43.491363	1	-0.089609388938	0.000325127748	0.947299237237	8	1	
2560000	43.216925	1	-0.002631902630	0.000653478980	0.994148657002	1	2	
2570000	38.834556	1	0.073685140610	0.000564908775	0.999919921826	4	0	
2580000	40.425407	1	-0.051127300522	0.000764559611	0.963173109350	6	1	
2590000	42.064734	1	-0.015685695085	0.000573372741	0.956652030109	8	1	
2600000	43.478565	1	-0.001764119739	0.000595980634	0.959400587169	6	1	
2610000	39.364988	1	-0.007681563558	0.000336092334	0.949453474537	4	0	
2620000	40.891416	1	-0.000970924491	0.000701710017	0.964222644440	2	1	
2630000	42.636293	1	-0.042462788648	0.000493472510	0.959361667805	3	2	
2640000	43.138868	1	0.035866981202	0.000537514542	0.990347982021	3	2	
2650000	35.856693	1	-0.115781651025	0.000498368910	0.794480275932	4	2	
2660000	42.543867	1	0.051090714599	0.000672208080	0.990648744256	4	1	
2670000	38.994106	1	-0.078756552274	0.000967863286	0.976696753522	2	0	
2680000	39.249812	1	0.008720993589	0.000309547930	0.828458262312	5	1	
2690000	41.151008	1	0.033423595794	0.000566411343	0.897195109958	6	1	
2700000	39.071786	1	-0.059663482436	0.000696142990	0.909575341391	3	1	
2710000	41.416624	1	-0.073474422221	0.000588315063	0.978489273197	5	2	
2720000	41.135533	1	-0.023132462765	0.000507465771	0.991651253291	5	2	
2730000	37.157848	1	0.049046365006	0.000588934352	0.934950665183	7	0	
2740000	38.256792	1	-0.032783127611	0.000674219475	0.941889303691	4	0	
2750000	40.733969	1	0.098115515276	0.000633012927	0.995931509303	7	0	
2760000	37.744541	1	-0.142105994865	0.000700597715	0.958315983893	1	0	
2770000	40.773228	1	0.033171107899	0.000573463177	0.955881254727	4	2	
2780000	35.152154	1	-0.083000690468	0.001155510449	0.981017488896	2	2	
2790000	37.326326	1	0.068966272397	0.000545577729	0.981949923021	4	0	
2800000	38.193036	1	-0.120193142208	0.000515614353	0.928952041746	3	2	
2810000	44.403093	1	-0.023471024269	0.000438063917	0.969079887049	2	1	
2820000	42.022768	1	-0.038246836613	0.000763382702	0.975875697962	3	0	
2830000	42.139612	1	-0.013651501445	0.000566669764	0.986994115620	4	0	
2840000	42.816688	1	-0.040682211572	0.000533043744	0.980565569172	3	1	
2850000	42.520902	1	-0.027096214798	0.000417896803	0.940978001787	6	1	
2860000	38.744257	1	0.066523386194	0.000424955932	0.821439698250	2	0	
2870000	40.614520	1	-0.051249401340	0.000485816491	0.989913790563	6	0	
2880000	43.766284	1	0.002207796305	0.000316269097	0.933512071618	6	2	
2890000	39.351952	1	0.050253775837	0.000528269367	0.953884520960	6	0	
2900000	44.174876	1	0.013519980502	0.000628671644	0.999847316030	5	0	
2910000	41.395552	1	0.044548182309	0.000489877158	0.976897315008	8	2	
2920000	41.216039	1	0.040791968239	0.000552545843	0.981880092614	4	2	
2930000	38.372604	1	0.017041275966	0.000646102929	0.981050486055	6	1	
2940000	41.818030	1	-0.032751033060	0.000389702090	0.894880854195	6	0	
2950000	43.233210	1	0.019444665492	0.000285102902	0.903417087059	7	0	
2960000	40.773811	1	-0.024585492818	0.000773178519	0.995652635918	2	0	
2970000	38.835871	1	-0.006311261717	0.000497362663	0.943415691749	6	1	
2980000	40.103481	1	-0.024955059132	0.000532155835	0.940072073381	3	2	
2990000	38.128426	1	-0.037663228111	0.000675679345	0.932677836222	6	1	
